age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
35.0,148585.0,98797.09211202216,565,69442,36,1,5,salaried,bachelors,18.0,4,0
51.0,72198.0,54867.608122854275,379,26770,12,2,3,self_employed,bachelors,11.0,3,1
56.0,134100.0,56121.46672612146,712,52498,24,2,4,salaried,masters,4.0,3,0
42.0,,21975.90014046944,551,66477,24,2,4,contract,bachelors,4.0,4,1
58.0,119534.0,91843.40436810565,311,5244,60,0,2,salaried,masters,29.0,0,0
26.0,63395.0,24479.158170065748,700,37788,48,2,3,salaried,bachelors,17.0,4,1
40.0,44031.0,36815.11362772271,581,62737,48,1,2,self_employed,masters,25.0,1,1
35.0,95542.0,72936.3831322625,411,51489,24,4,6,self_employed,high_school,5.0,3,1
47.0,145814.0,83913.35177615231,677,76303,12,2,0,salaried,bachelors,8.0,1,0
25.0,57701.0,48456.248701684184,567,33390,24,1,5,contract,bachelors,10.0,4,1
46.0,132599.0,46881.33129664574,597,15247,24,0,3,unemployed,masters,22.0,4,1
63.0,45939.0,21439.095901442648,616,74051,48,0,0,self_employed,phd,13.0,2,0
46.0,69145.0,45015.0149478907,808,64719,36,4,0,salaried,bachelors,23.0,1,1
39.0,40324.0,19859.722330371853,845,39678,12,4,4,self_employed,masters,1.0,2,1
61.0,42867.0,34748.20040216834,664,34583,48,1,4,salaried,bachelors,26.0,1,1
29.0,20203.0,6790.114122701046,846,13076,24,4,9,salaried,phd,28.0,2,1
60.0,,36130.59045801184,570,23006,36,4,6,contract,masters,13.0,2,1
61.0,35899.0,22436.029473269467,773,20051,12,0,3,unemployed,high_school,24.0,1,1
35.0,49063.0,32332.539965285072,836,9314,60,1,8,contract,masters,18.0,4,0
53.0,110880.0,48855.54896366737,533,33670,12,4,3,salaried,bachelors,9.0,0,1
59.0,23748.0,11886.147936407959,358,72551,12,1,6,salaried,high_school,4.0,4,1
54.0,125022.0,95519.84494887617,550,15236,24,2,4,salaried,bachelors,29.0,0,1
44.0,137269.0,55898.47942457068,385,40568,24,0,4,salaried,phd,22.0,1,1
36.0,86629.0,65385.60410302965,689,65314,60,0,5,salaried,phd,3.0,3,0
54.0,100764.0,61411.676068354565,479,21352,60,0,7,salaried,masters,6.0,4,0
46.0,40884.0,29403.90081421237,448,50650,60,3,4,self_employed,phd,23.0,2,1
38.0,45183.0,31288.506896435338,420,15346,48,1,2,self_employed,masters,12.0,4,0
54.0,101570.0,42063.318422433185,555,30156,48,2,5,self_employed,high_school,9.0,1,0
23.0,91246.0,55919.837821754845,608,60904,24,4,1,contract,bachelors,29.0,3,1
35.0,128036.0,99515.69087590404,358,19035,24,2,7,salaried,high_school,9.0,3,1
61.0,39259.0,21108.148237333822,368,21108,60,1,7,salaried,high_school,3.0,4,1
61.0,55959.0,46536.899101009614,745,7853,48,0,2,self_employed,bachelors,15.0,4,0
60.0,,32923.0983033567,687,9176,36,3,7,salaried,bachelors,14.0,4,1
27.0,53457.0,20235.190478645312,385,30920,48,1,8,self_employed,masters,20.0,1,1
27.0,105679.0,54338.98715576064,526,59850,24,1,4,salaried,masters,10.0,0,1
24.0,145829.0,120080.89562183911,483,11829,48,4,4,salaried,bachelors,18.0,0,1
28.0,148216.0,70528.0599731657,621,78927,24,2,5,self_employed,phd,20.0,2,0
29.0,22103.0,17184.06549514793,617,45667,60,2,6,contract,bachelors,23.0,1,1
63.0,85901.0,67405.47314393581,698,70842,60,4,2,contract,masters,2.0,3,0
36.0,132314.0,65178.218879252505,592,40843,60,3,4,salaried,bachelors,14.0,2,0
50.0,64535.0,22315.668129263646,592,55808,36,0,0,salaried,bachelors,15.0,3,1
54.0,36103.0,25218.19280689845,784,35543,36,0,9,contract,phd,13.0,3,1
51.0,118046.0,55638.82946717275,746,77780,24,3,4,salaried,bachelors,28.0,4,1
60.0,110012.0,80375.64595843724,711,11611,12,4,3,salaried,bachelors,4.0,3,0
48.0,98278.0,53410.17824753637,807,51902,36,1,0,contract,bachelors,25.0,3,0
57.0,32391.0,18362.35127817092,543,38043,24,2,6,self_employed,bachelors,16.0,1,1
50.0,122476.0,89144.17787551359,719,10271,48,1,0,contract,phd,17.0,4,0
59.0,48901.0,24954.17208873457,453,77867,60,2,7,salaried,high_school,18.0,4,1
54.0,140721.0,76512.82773865222,723,63745,60,1,9,salaried,masters,,2,0
58.0,117537.0,59580.06452027629,572,67077,60,4,1,contract,high_school,28.0,4,1
48.0,101159.0,50785.5895517139,819,64119,24,4,9,salaried,bachelors,26.0,0,1
54.0,87914.0,51805.137048943194,427,16573,60,3,4,self_employed,high_school,27.0,1,1
25.0,70357.0,52404.68638422211,672,26409,36,1,5,salaried,masters,26.0,2,0
43.0,106908.0,53344.159680059725,458,29464,48,1,8,contract,high_school,24.0,0,0
23.0,130335.0,76681.30645070726,475,47840,60,3,6,self_employed,bachelors,8.0,3,1
31.0,58437.0,39088.5109942891,510,53785,24,3,5,salaried,bachelors,20.0,0,1
26.0,55503.0,24875.98367350547,746,25662,48,4,4,salaried,high_school,13.0,2,0
31.0,116282.0,52633.598739813,466,23228,60,4,5,self_employed,masters,19.0,4,1
54.0,113459.0,92284.96598842478,759,65721,12,1,3,self_employed,bachelors,20.0,1,1
59.0,95403.0,66585.95289472822,656,54223,60,4,0,salaried,bachelors,19.0,2,0
34.0,61258.0,37823.9157766481,603,12386,36,4,8,contract,bachelors,27.0,0,0
52.0,,39374.7617958802,532,11862,48,1,4,salaried,bachelors,20.0,0,1
57.0,84286.0,26644.0430737781,626,45108,36,3,7,salaried,bachelors,22.0,2,1
45.0,94842.0,60694.766802891354,481,32201,12,1,6,salaried,high_school,10.0,2,0
36.0,124927.0,72486.37825290393,633,73578,12,0,7,contract,bachelors,23.0,2,1
50.0,34908.0,20950.466401957296,328,54966,36,1,0,salaried,bachelors,1.0,4,1
29.0,112617.0,56047.578208413375,392,59774,48,0,8,salaried,bachelors,19.0,2,1
26.0,70626.0,24352.596524930825,629,15386,12,1,0,contract,masters,23.0,3,0
50.0,57228.0,23253.829713632786,483,20225,12,0,2,salaried,masters,22.0,1,0
25.0,43386.0,35702.75557009474,394,21693,60,0,7,salaried,bachelors,24.0,1,0
33.0,,31487.085554940822,652,77197,24,1,0,salaried,bachelors,4.0,3,1
23.0,130942.0,72892.23418494278,564,48021,12,4,0,self_employed,masters,21.0,0,1
48.0,48302.0,15890.893548225446,318,23261,48,2,5,self_employed,masters,26.0,0,1
52.0,80815.0,25914.253162328234,798,32378,48,4,4,contract,bachelors,23.0,0,0
57.0,141084.0,97975.75500132963,438,16937,60,0,5,contract,masters,14.0,0,1
57.0,104748.0,62424.786932546995,824,71330,48,1,2,self_employed,masters,11.0,4,0
47.0,83344.0,48321.87535168629,554,52366,60,1,9,self_employed,bachelors,13.0,3,1
64.0,55618.0,24122.555073176394,384,77322,12,1,9,salaried,bachelors,10.0,1,1
48.0,131603.0,93387.18679408096,757,45160,12,1,5,salaried,masters,20.0,3,0
26.0,96234.0,37774.74342465963,831,50313,12,2,1,self_employed,bachelors,29.0,1,0
41.0,81114.0,32807.70173852599,391,32032,12,3,7,contract,masters,8.0,0,1
32.0,137652.0,76175.47349573806,368,22358,24,0,5,salaried,masters,19.0,4,1
31.0,90130.0,41230.32218468208,336,66710,24,2,3,salaried,masters,7.0,2,1
61.0,45525.0,19853.663721351444,439,53821,12,4,3,salaried,bachelors,11.0,2,1
59.0,99818.0,65368.88216221346,477,33365,48,3,6,salaried,high_school,29.0,0,1
27.0,134589.0,88564.19991947028,436,18189,60,3,2,salaried,high_school,,0,1
29.0,34334.0,25870.132990980925,489,12248,36,1,2,salaried,masters,20.0,3,1
44.0,114715.0,60769.09104316772,641,9369,60,2,5,salaried,masters,14.0,4,0
47.0,82767.0,28157.068550928758,304,68763,36,4,8,self_employed,bachelors,7.0,4,1
64.0,26644.0,12003.561937916025,556,13050,36,1,0,salaried,high_school,25.0,3,1
33.0,121154.0,101648.57003848093,542,33605,12,1,4,self_employed,phd,27.0,4,1
47.0,133237.0,83665.13708355375,714,54616,36,0,0,contract,phd,6.0,4,0
34.0,52933.0,36542.58221037482,642,59479,12,3,0,unemployed,bachelors,16.0,2,1
61.0,146366.0,44502.11485002438,678,45883,24,4,2,self_employed,bachelors,11.0,4,0
39.0,63469.0,37130.199788740836,445,38055,48,3,2,salaried,masters,19.0,0,1
46.0,53687.0,17214.24057030045,622,73731,36,2,3,unemployed,masters,17.0,2,0
54.0,126609.0,77621.01735747737,421,12450,48,0,2,self_employed,phd,17.0,0,0
61.0,72656.0,58591.53976813728,551,7925,12,1,5,salaried,high_school,28.0,0,1
64.0,37375.0,31119.56575134901,610,55272,36,0,3,salaried,bachelors,14.0,3,0
33.0,134019.0,80050.08095162154,774,10310,60,1,7,salaried,bachelors,22.0,4,1
57.0,140735.0,77687.49929694383,791,36817,24,0,0,salaried,masters,27.0,4,0
25.0,85206.0,69848.41959289546,646,49528,24,1,7,salaried,masters,27.0,4,1
26.0,116462.0,78086.07153969951,786,60779,36,3,0,contract,phd,2.0,4,0
58.0,56607.0,19002.66443425691,772,20457,24,3,0,salaried,bachelors,18.0,2,0
29.0,103178.0,57382.348508917385,681,47311,60,3,6,self_employed,masters,14.0,1,0
63.0,43993.0,19010.904503515067,579,8980,48,3,0,contract,bachelors,15.0,0,1
49.0,64386.0,35952.65157243715,371,25886,60,0,8,self_employed,bachelors,21.0,1,1
52.0,143394.0,78939.26662775413,820,55877,24,1,7,contract,bachelors,21.0,1,0
30.0,66287.0,41109.84789929944,665,41181,48,3,0,unemployed,masters,16.0,1,1
50.0,106724.0,52958.98559661842,393,38262,60,0,1,salaried,phd,0.0,2,1
35.0,118132.0,46112.678204320226,672,5947,12,1,1,unemployed,bachelors,10.0,1,0
61.0,113308.0,65383.89293198532,638,5022,12,0,1,self_employed,high_school,5.0,2,0
62.0,116393.0,88064.29237471097,736,6128,48,3,5,salaried,masters,22.0,3,1
43.0,147314.0,97994.26355105292,635,37322,48,2,3,self_employed,bachelors,8.0,3,0
32.0,96312.0,46817.48724664417,791,53929,48,0,7,self_employed,phd,19.0,3,1
44.0,118371.0,96417.63764984377,339,14808,12,3,0,contract,bachelors,15.0,2,1
22.0,95324.0,76422.60098696637,658,57882,60,4,9,salaried,high_school,29.0,2,1
58.0,91196.0,37859.255146627744,553,26725,48,1,3,self_employed,bachelors,25.0,0,0
42.0,90014.0,28955.673978863393,697,77534,12,3,9,salaried,high_school,5.0,1,1
47.0,28210.0,19964.775264416254,469,44950,48,4,4,salaried,bachelors,11.0,4,1
57.0,30922.0,23351.850475791187,810,25557,48,0,8,salaried,high_school,18.0,4,1
44.0,56289.0,46850.770704059716,559,26825,48,0,4,salaried,bachelors,12.0,1,0
22.0,149097.0,117698.66526716168,758,13998,12,4,2,contract,high_school,12.0,4,0
61.0,53340.0,33619.88849487159,828,41080,60,4,3,salaried,phd,26.0,4,0
36.0,59850.0,35402.997876023546,640,62797,12,1,9,salaried,bachelors,3.0,4,1
42.0,76984.0,24274.023519719416,356,20802,12,0,6,salaried,bachelors,8.0,2,0
30.0,123699.0,53890.8357000387,517,16167,48,4,0,salaried,masters,13.0,2,0
30.0,133711.0,73913.85143792872,763,47407,36,2,5,salaried,bachelors,13.0,2,0
31.0,104178.0,67265.35361659827,546,18338,36,2,7,salaried,bachelors,16.0,1,0
47.0,31094.0,18858.153677861465,672,76520,36,4,0,self_employed,masters,4.0,3,1
62.0,107959.0,76483.5313455251,716,23895,12,1,7,salaried,masters,26.0,4,1
56.0,53418.0,24244.924452768173,330,52910,48,0,6,salaried,masters,22.0,0,1
46.0,25741.0,15720.644790470273,667,70898,36,2,0,salaried,bachelors,18.0,2,1
47.0,131585.0,45854.50840311756,407,8454,24,4,8,self_employed,masters,1.0,0,1
32.0,92374.0,48728.76649151134,717,65797,24,4,2,salaried,bachelors,12.0,4,1
59.0,137275.0,97820.58058911357,697,55637,24,3,1,self_employed,bachelors,10.0,3,0
23.0,142564.0,97138.89959754203,571,10349,60,4,6,contract,masters,1.0,0,1
28.0,88798.0,75021.30157647833,415,44963,48,1,2,self_employed,bachelors,0.0,4,1
,136026.0,61598.03006698578,555,12750,12,2,0,salaried,phd,20.0,4,0
48.0,90532.0,51965.740498050276,380,27463,12,3,9,self_employed,high_school,28.0,2,1
55.0,130130.0,62623.9860094256,427,79935,48,2,2,self_employed,bachelors,2.0,3,1
48.0,42164.0,22866.874335655073,534,63792,60,2,5,salaried,phd,26.0,4,1
38.0,55595.0,42881.67835854875,480,18686,48,1,2,contract,bachelors,11.0,3,0
64.0,50257.0,33989.56252046127,456,68528,60,4,4,contract,phd,6.0,2,1
45.0,34211.0,26867.357578455667,753,27787,36,1,8,contract,phd,0.0,0,1
46.0,115989.0,47779.47746936895,323,19776,36,4,6,contract,masters,8.0,1,1
28.0,25232.0,19689.756248956342,772,62427,60,3,1,self_employed,bachelors,29.0,1,1
27.0,87753.0,29210.27536528667,699,66086,48,1,0,self_employed,bachelors,17.0,1,1
45.0,72691.0,57333.54366184138,433,68308,36,1,6,self_employed,masters,23.0,3,1
54.0,109765.0,52795.93087137874,720,20797,48,0,3,contract,masters,25.0,1,0
50.0,99768.0,47192.57845575002,512,10302,36,1,6,self_employed,bachelors,19.0,0,1
64.0,45613.0,26530.74293692589,781,68172,48,0,5,salaried,phd,5.0,4,1
43.0,34026.0,27812.158380108882,647,43059,48,4,6,salaried,bachelors,8.0,3,1
47.0,73535.0,23992.98145851593,465,5908,24,4,3,contract,phd,22.0,0,1
,114090.0,56329.31757020173,647,65252,60,4,2,salaried,high_school,7.0,3,0
42.0,50908.0,39255.90173994019,697,17877,12,0,4,self_employed,high_school,22.0,3,0
28.0,72113.0,37342.27209221709,734,19239,60,4,2,unemployed,bachelors,17.0,3,1
38.0,39610.0,16221.732592600903,520,32313,48,2,2,self_employed,bachelors,24.0,2,1
41.0,66646.0,35564.7581549573,607,47103,48,1,3,unemployed,masters,14.0,4,0
62.0,125141.0,64078.93407404294,765,53408,60,0,7,self_employed,high_school,0.0,1,0
41.0,83185.0,66837.39319545425,398,15534,48,4,1,salaried,phd,13.0,2,0
43.0,92567.0,66561.58864767621,541,48060,36,2,3,contract,bachelors,17.0,4,1
49.0,67574.0,39045.17321011501,457,22189,48,1,2,salaried,bachelors,18.0,1,0
61.0,143978.0,121460.3896004911,526,15967,60,1,6,salaried,bachelors,18.0,2,1
28.0,145204.0,80719.28725826406,722,70563,60,4,1,salaried,bachelors,29.0,2,0
22.0,111051.0,36872.35314273231,371,13660,60,2,0,salaried,high_school,9.0,0,0
,122020.0,54207.492011325456,542,44823,24,0,9,salaried,high_school,19.0,2,1
34.0,56182.0,30329.22144582478,829,60842,24,4,0,salaried,masters,20.0,3,0
51.0,136136.0,52588.852602415915,344,14616,24,1,5,self_employed,high_school,5.0,2,1
44.0,20570.0,16891.27805666706,771,53738,24,1,2,contract,bachelors,16.0,3,1
40.0,117790.0,85016.92242067552,670,18107,24,1,6,salaried,masters,13.0,4,0
53.0,39288.0,17583.65714172348,391,66404,24,4,7,salaried,high_school,12.0,4,1
51.0,98824.0,61759.31697120599,321,20954,24,3,4,self_employed,bachelors,7.0,3,1
50.0,49877.0,34754.14578503477,471,21943,60,3,4,self_employed,high_school,21.0,0,1
50.0,104425.0,85388.6786831008,491,45725,12,3,1,contract,bachelors,9.0,0,1
51.0,20917.0,16417.741629286134,376,50434,24,2,7,salaried,bachelors,8.0,4,1
37.0,95602.0,55769.97396179603,580,15110,60,4,9,contract,high_school,4.0,2,1
,115040.0,83525.82055954382,663,21462,12,1,0,salaried,masters,22.0,4,0
40.0,84575.0,51521.3659052324,478,59081,24,2,9,self_employed,phd,26.0,4,1
39.0,92518.0,55879.68217457831,537,57799,12,3,8,salaried,high_school,3.0,3,1
22.0,142115.0,51603.10437507768,434,71567,12,0,0,salaried,phd,5.0,0,1
35.0,59104.0,21831.582076662657,579,56224,36,2,0,salaried,bachelors,5.0,3,1
23.0,38062.0,22503.90965024163,318,61063,48,2,0,salaried,high_school,12.0,4,1
49.0,36999.0,16570.884566473047,670,60240,36,4,6,salaried,high_school,3.0,1,1
51.0,81845.0,25500.47090503238,411,22868,12,2,3,contract,bachelors,21.0,2,0
59.0,29941.0,20885.69073218694,520,27222,60,4,6,self_employed,bachelors,7.0,4,1
25.0,81169.0,25800.997511709196,603,68924,24,0,4,self_employed,bachelors,26.0,3,0
22.0,43470.0,27273.17635553629,624,59649,48,1,6,salaried,masters,4.0,1,1
29.0,149744.0,89330.76952929031,736,15223,24,1,9,salaried,masters,1.0,1,0
50.0,130684.0,108839.91846290839,737,53166,60,3,6,unemployed,bachelors,8.0,4,1
60.0,79821.0,45204.00734772746,469,44369,48,3,3,self_employed,masters,10.0,0,1
24.0,106669.0,35732.065889340796,674,74392,36,0,1,salaried,phd,19.0,1,0
53.0,138193.0,83389.57843429311,680,64526,12,1,7,salaried,high_school,19.0,2,0
31.0,64435.0,49138.317464506676,313,17661,60,3,1,self_employed,bachelors,10.0,3,1
31.0,24529.0,20807.14385177669,799,20591,12,2,8,salaried,bachelors,6.0,3,1
40.0,103055.0,55308.45867049006,690,76718,12,4,4,salaried,bachelors,,3,1
55.0,32192.0,15328.681415150324,848,60235,24,3,8,contract,bachelors,13.0,4,1
54.0,94102.0,75155.43870237736,829,12970,60,0,8,self_employed,bachelors,25.0,3,0
44.0,92762.0,37585.60130754754,791,52922,12,1,7,self_employed,bachelors,5.0,3,0
49.0,123466.0,78831.30053290042,849,35755,36,0,7,salaried,bachelors,29.0,2,1
,134894.0,70568.84284450562,684,24416,48,4,3,salaried,bachelors,3.0,0,0
28.0,106795.0,34451.565140985695,495,18672,60,4,3,contract,high_school,5.0,4,0
50.0,54087.0,26557.185440374753,599,51996,24,0,1,contract,bachelors,2.0,4,1
29.0,86677.0,38647.166954730375,846,79095,60,3,3,salaried,bachelors,22.0,3,0
22.0,24627.0,16681.10176649144,607,5064,24,3,3,salaried,bachelors,5.0,2,1
24.0,76541.0,62904.0554161104,551,73835,48,1,5,salaried,phd,2.0,1,1
45.0,132805.0,59420.40369590099,307,75385,36,1,2,salaried,bachelors,0.0,3,0
44.0,88226.0,65843.61667117795,507,10639,12,2,1,self_employed,high_school,27.0,3,0
29.0,125627.0,41513.178247386866,430,16055,60,2,7,unemployed,bachelors,25.0,4,1
58.0,23255.0,13859.20224866172,325,64220,24,1,1,salaried,masters,20.0,4,1
24.0,77433.0,26234.496695786544,753,34427,48,2,7,salaried,masters,25.0,3,0
54.0,25213.0,20516.275592957245,485,69666,12,0,6,contract,bachelors,17.0,4,1
49.0,122412.0,88319.4261255752,783,69274,48,3,2,salaried,bachelors,22.0,2,0
29.0,39404.0,26080.422065608167,350,15866,36,2,5,unemployed,bachelors,28.0,1,1
55.0,136545.0,102837.91228591689,304,8889,12,2,5,self_employed,bachelors,22.0,1,1
56.0,45380.0,29775.446577635703,459,53226,12,0,9,contract,phd,3.0,1,1
53.0,111056.0,92500.69893492345,507,36335,12,4,4,salaried,bachelors,5.0,3,1
45.0,39173.0,27134.231080438683,556,55547,24,1,7,salaried,bachelors,16.0,3,1
35.0,,48513.734116214146,504,31162,12,0,4,salaried,bachelors,17.0,3,0
53.0,,35065.35243635106,310,29687,48,4,6,salaried,bachelors,5.0,2,1
64.0,43989.0,16028.950554462534,307,15995,24,0,5,salaried,masters,,1,0
37.0,128106.0,75646.30434933936,708,61488,12,3,6,unemployed,bachelors,11.0,4,1
25.0,44519.0,16462.238287897468,331,7631,48,0,8,contract,phd,11.0,4,1
58.0,145803.0,91253.92970939657,839,39954,48,0,2,self_employed,bachelors,26.0,0,0
42.0,42439.0,23993.78764765342,686,10967,60,3,9,salaried,high_school,3.0,0,0
35.0,138570.0,89019.65008272871,527,69471,48,1,6,self_employed,bachelors,15.0,4,1
,96949.0,29620.424621456677,774,42116,36,4,9,self_employed,high_school,19.0,1,0
39.0,34995.0,14248.643653013707,506,39227,12,2,2,salaried,bachelors,9.0,3,1
28.0,43559.0,24838.72425601328,617,6942,12,1,1,contract,bachelors,24.0,4,1
31.0,148028.0,121794.02766820404,647,52664,12,0,6,salaried,masters,9.0,4,0
28.0,130887.0,66881.2900557311,533,33069,48,2,3,salaried,bachelors,6.0,0,0
,109049.0,58167.23978801754,343,19407,48,3,0,salaried,high_school,13.0,1,0
44.0,25021.0,17341.62596366908,441,64201,12,1,5,self_employed,bachelors,6.0,4,1
42.0,118000.0,74586.14994786907,475,59348,24,4,5,self_employed,bachelors,11.0,3,1
40.0,41119.0,19096.04940124135,748,22878,24,1,5,salaried,phd,10.0,3,0
40.0,71539.0,37625.86676737402,381,60420,36,1,1,salaried,bachelors,16.0,2,0
57.0,114835.0,48200.25602097366,434,48168,60,2,0,salaried,masters,10.0,3,0
50.0,59350.0,49338.355479657825,476,59862,36,3,2,salaried,bachelors,20.0,4,1
39.0,66223.0,24624.950357430167,682,33004,12,3,1,salaried,masters,2.0,4,0
23.0,45517.0,22963.792207710343,542,25471,12,1,5,salaried,masters,18.0,3,1
22.0,98653.0,30997.90066953142,440,65167,12,3,5,salaried,phd,21.0,0,1
26.0,42250.0,17828.600943805784,756,70308,60,2,4,contract,high_school,3.0,1,1
41.0,104486.0,76197.36905063389,739,19568,48,2,9,salaried,bachelors,7.0,4,0
32.0,102895.0,42253.45903950034,355,14466,60,4,9,self_employed,bachelors,13.0,3,1
63.0,109132.0,37545.213584635094,826,62324,36,3,4,salaried,high_school,19.0,3,1
23.0,111066.0,62302.389279936506,718,20467,48,4,8,salaried,bachelors,23.0,4,0
24.0,86798.0,26515.320300067702,387,57948,48,0,4,salaried,phd,13.0,2,1
44.0,74199.0,25718.960140753723,307,21676,36,2,9,salaried,bachelors,27.0,1,1
33.0,143823.0,107032.24649098568,776,36514,48,1,5,salaried,phd,15.0,4,0
41.0,79546.0,57615.99027961124,514,27650,24,2,3,contract,high_school,14.0,3,0
26.0,148180.0,119036.89872417864,796,15683,36,0,9,contract,masters,11.0,2,1
58.0,125686.0,96776.14489283315,802,64819,36,1,0,salaried,bachelors,15.0,4,0
59.0,108151.0,73082.66618697226,544,9860,24,3,3,salaried,bachelors,19.0,1,0
51.0,23327.0,7669.52270923891,777,8729,60,3,1,unemployed,phd,18.0,2,1
30.0,140318.0,102511.6638082585,608,36351,60,2,9,salaried,high_school,4.0,3,0
55.0,49768.0,38074.06011865216,530,67744,60,1,2,self_employed,masters,11.0,0,1
56.0,84418.0,62426.70411997728,682,29346,48,1,6,unemployed,bachelors,28.0,1,1
43.0,114386.0,66305.38561300913,454,79155,24,4,6,unemployed,bachelors,,2,1
45.0,136947.0,58626.46445364181,474,11955,36,0,0,salaried,phd,9.0,4,0
38.0,62788.0,48028.51818244908,414,70642,36,3,7,salaried,bachelors,25.0,4,1
31.0,135945.0,95153.28149356773,689,75290,36,2,6,salaried,masters,16.0,2,1
51.0,102384.0,85943.0386432455,610,49293,48,1,0,contract,bachelors,14.0,4,0
44.0,66830.0,25771.71496941595,599,66336,48,3,7,contract,masters,7.0,2,1
53.0,72446.0,30725.47301108405,317,26662,60,2,1,self_employed,bachelors,7.0,1,0
38.0,125078.0,52093.60894498322,311,11408,48,3,7,self_employed,high_school,7.0,4,1
38.0,35160.0,25874.134026261407,703,45403,60,2,2,self_employed,bachelors,29.0,1,1
35.0,76583.0,30847.55681622167,531,6225,60,3,9,self_employed,high_school,9.0,3,1
30.0,53998.0,18179.123619939386,577,17196,36,4,6,contract,bachelors,19.0,3,1
61.0,47230.0,40108.11479227158,652,74786,48,0,5,self_employed,high_school,12.0,3,1
23.0,29076.0,9119.671881988535,602,20372,60,3,4,salaried,high_school,29.0,3,1
46.0,89341.0,67844.14676825928,840,22279,24,0,9,salaried,bachelors,15.0,4,1
60.0,51085.0,25591.120805338305,769,59240,24,3,1,self_employed,bachelors,8.0,2,1
30.0,75571.0,57652.24705014683,376,43187,48,1,1,salaried,bachelors,15.0,4,1
43.0,34715.0,21004.007693817195,820,53481,36,4,0,salaried,bachelors,9.0,4,1
64.0,148308.0,118037.9184104647,323,33475,36,4,8,contract,bachelors,2.0,1,1
25.0,25750.0,20842.208170097154,314,49552,60,0,7,self_employed,bachelors,22.0,2,1
47.0,133931.0,40849.490684413584,824,72969,48,1,7,contract,masters,21.0,0,0
50.0,,20488.601807762014,646,11858,24,2,0,salaried,bachelors,24.0,0,0
55.0,138544.0,60640.33490631553,471,79486,60,4,4,self_employed,masters,27.0,2,1
44.0,55903.0,37350.106846532864,626,79474,60,1,5,salaried,bachelors,13.0,0,0
58.0,92489.0,72932.17395073398,784,30168,12,1,1,contract,masters,12.0,2,0
32.0,52093.0,28805.76583781602,788,37099,48,0,9,salaried,bachelors,3.0,1,0
27.0,111036.0,70378.52681624614,761,76180,60,1,4,self_employed,high_school,3.0,1,1
39.0,107954.0,43578.32220978061,677,66455,24,1,5,self_employed,masters,5.0,4,1
42.0,139277.0,103445.45114739671,463,59240,12,2,8,salaried,masters,23.0,0,1
63.0,54314.0,45190.9024720288,671,79796,24,0,9,unemployed,high_school,18.0,2,1
57.0,68225.0,30546.339208954127,723,59592,36,0,0,contract,bachelors,10.0,1,0
62.0,107985.0,61784.079210971744,776,52458,12,1,9,salaried,bachelors,7.0,4,0
59.0,103014.0,35783.340754236975,681,63046,12,2,2,salaried,bachelors,13.0,0,0
55.0,55179.0,33522.630861833575,454,21488,60,3,8,salaried,masters,7.0,0,0
38.0,137305.0,79160.57426551716,556,63841,36,4,0,salaried,high_school,29.0,0,0
58.0,132417.0,50244.315257299604,367,5395,60,0,0,contract,bachelors,13.0,1,0
46.0,45338.0,24624.71888369101,643,57669,48,2,0,unemployed,high_school,22.0,1,0
59.0,112435.0,54391.28110654401,576,15845,24,2,6,salaried,bachelors,6.0,0,1
33.0,89681.0,52643.37310053458,690,41059,24,1,4,salaried,high_school,20.0,1,0
44.0,52101.0,32412.547091596727,748,23394,60,4,5,salaried,masters,17.0,0,0
63.0,22775.0,6938.917741528558,558,50906,24,0,7,salaried,bachelors,11.0,3,1
43.0,131497.0,94487.60205695473,606,64332,24,3,1,salaried,masters,13.0,1,0
42.0,117183.0,81109.13456977891,394,42305,48,1,1,salaried,high_school,14.0,2,0
48.0,65619.0,32905.140507067175,763,47628,36,0,2,salaried,bachelors,17.0,1,1
52.0,65838.0,21668.257869288922,545,26352,12,0,2,self_employed,bachelors,28.0,0,1
27.0,141316.0,101071.0257357453,486,56993,60,2,2,self_employed,bachelors,11.0,2,0
48.0,39539.0,32633.368868579684,672,44386,60,4,3,salaried,masters,9.0,4,0
61.0,122274.0,52832.56293859767,705,61624,48,3,2,contract,bachelors,11.0,2,0
55.0,77124.0,36860.53177042042,707,62065,48,4,1,self_employed,bachelors,7.0,2,0
33.0,85149.0,34153.01604956788,424,13539,12,2,8,contract,high_school,26.0,1,0
28.0,,37038.89207037971,636,6263,36,3,5,salaried,high_school,5.0,2,1
31.0,99655.0,38383.39555097566,640,18305,60,3,2,contract,masters,23.0,2,0
38.0,110695.0,54894.38871430157,477,58817,48,1,8,contract,bachelors,18.0,0,1
47.0,74567.0,50955.8931755199,469,29398,60,3,3,salaried,masters,0.0,1,1
42.0,57099.0,34719.83438261793,338,54107,24,0,3,salaried,bachelors,12.0,0,1
49.0,95831.0,49118.601701160704,368,37152,60,4,7,contract,high_school,21.0,1,0
23.0,120246.0,63867.133490422326,535,35624,36,4,6,self_employed,high_school,15.0,4,1
64.0,81799.0,49828.75944823365,680,61132,36,1,6,contract,masters,17.0,2,1
22.0,140714.0,42668.08712595271,356,57979,60,3,9,self_employed,masters,11.0,1,1
57.0,110221.0,37825.68991595393,576,63013,24,2,6,self_employed,bachelors,24.0,2,1
