age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,is_fraud
63,79624,32924,4435,22,231,3,travel,1,16,0,0,5,1
32,35106,7523,4755,55,56,2,online,1,3,0,1,4,0
64,128493,35092,1474,67,104,0,retail,1,15,0,1,2,0
56,93008,34801,400,60,129,0,electronics,1,22,0,1,38,0
68,140395,32709,4486,58,56,4,travel,1,14,0,1,61,1
24,141492,17351,3387,12,118,4,electronics,1,13,0,1,6,1
25,97240,24268,4847,69,132,0,online,1,11,1,1,50,1
57,89315,42672,4925,39,30,0,food,1,2,1,1,32,1
28,94249,33618,682,13,12,4,electronics,1,9,0,1,218,0
62,95587,35232,2570,41,35,3,food,1,7,0,1,63,1
69,35756,12618,1221,57,77,1,travel,1,5,0,1,53,0
48,93011,16704,939,53,180,1,electronics,1,21,1,1,42,0
51,61378,16408,1549,12,159,0,electronics,1,13,0,0,296,0
29,29255,11712,922,13,102,4,travel,1,16,1,1,196,0
74,39484,5549,653,74,235,2,travel,1,20,0,1,38,0
71,81549,17218,4532,57,87,2,retail,1,18,1,1,30,0
49,59503,12527,511,40,196,1,online,0,15,0,1,31,0
34,149465,40775,739,45,52,3,electronics,1,14,1,1,27,1
60,98794,48621,1293,35,80,1,electronics,0,14,1,1,37,1
61,131283,16673,2128,3,135,0,travel,1,0,0,1,15,0
42,125732,38660,4562,5,22,3,travel,1,23,0,1,130,1
31,70113,12041,4396,11,221,2,online,1,22,1,1,33,0
43,130730,63831,3846,71,75,4,travel,1,22,0,1,92,1
21,99069,14396,929,56,184,4,food,1,11,0,0,32,0
66,123117,32187,4060,10,225,0,food,1,9,0,1,63,0
57,30249,11953,2349,34,58,1,food,1,13,0,1,20,0
41,144979,55356,765,67,93,0,food,1,9,0,1,49,0
46,44201,11894,1879,72,192,4,online,1,9,0,1,34,0
66,83576,19942,4482,31,103,2,electronics,1,19,0,1,22,0
56,143562,37189,517,75,140,4,food,1,10,0,1,106,0
74,34686,7135,1446,71,7,3,travel,1,21,0,1,5,1
43,137413,25027,2585,66,128,4,food,1,15,0,1,33,1
21,78363,22977,3436,70,55,4,online,1,8,0,1,10,1
74,122543,25417,568,41,231,3,travel,1,14,0,1,98,0
71,25661,5516,3112,63,106,1,food,1,13,0,1,14,0
60,69843,25332,4526,32,62,4,electronics,1,18,1,1,50,1
35,120673,58817,3632,20,90,0,travel,1,8,0,1,9,0
41,85963,29352,4409,57,232,4,travel,1,3,1,1,25,1
67,138092,18061,4067,50,201,0,electronics,1,20,0,0,114,0
29,67828,8833,3725,25,233,3,travel,1,6,1,1,9,0
73,73604,35371,1311,12,98,4,food,1,21,0,1,54,1
29,35526,7777,2165,71,237,3,travel,1,7,0,1,11,1
30,93910,12849,702,39,77,3,food,1,23,0,1,26,0
72,50592,17181,4360,17,183,1,electronics,1,7,0,1,38,0
73,53982,18864,1488,45,119,4,retail,1,18,0,1,43,0
46,25207,9059,266,11,36,0,electronics,1,14,0,1,46,0
61,125969,26070,2440,70,89,0,food,1,15,0,0,51,1
55,142181,15077,451,23,152,4,online,1,21,1,1,15,1
72,113733,55274,1891,70,172,1,electronics,1,22,0,0,25,0
45,123936,24831,2656,38,145,1,online,1,8,0,1,1,0
46,149982,55554,3830,2,130,1,online,1,11,0,1,73,0
31,93619,35823,4687,79,141,0,food,1,15,0,1,90,0
58,54328,18688,1745,72,159,3,food,1,3,1,1,11,0
22,71479,16094,3745,37,93,1,retail,1,4,1,1,11,0
27,133427,27811,2655,49,114,0,travel,1,7,1,0,2,1
38,45103,15292,28,52,28,0,electronics,1,0,1,0,175,1
47,64891,28969,1134,33,188,3,food,1,5,0,1,82,0
54,35754,17115,3995,22,155,4,electronics,1,14,0,1,22,1
47,124983,17792,2664,5,143,4,online,1,3,0,1,32,1
37,106437,17235,2090,18,223,1,travel,1,20,1,1,17,0
63,123540,59039,1557,38,232,1,retail,1,10,1,1,45,0
64,97982,38665,871,37,207,3,electronics,1,4,0,1,63,0
71,127747,57894,164,64,33,1,travel,1,17,0,0,29,0
74,80922,14651,3504,10,20,3,retail,1,23,1,1,103,1
44,73231,24534,914,79,170,0,electronics,1,14,0,0,36,0
45,54301,20659,1279,42,140,1,travel,1,17,1,1,7,0
27,116652,43399,414,48,101,0,food,1,19,0,1,48,0
72,145787,38379,853,44,201,2,electronics,1,12,0,1,31,0
26,87711,9311,1792,16,23,3,travel,1,4,0,1,137,0
73,66323,22096,1574,54,200,2,retail,1,0,0,0,24,0
44,43752,8804,1194,35,224,1,travel,1,21,0,0,25,0
53,122912,34427,756,28,112,0,food,1,17,0,1,52,0
69,107205,51783,1735,2,14,1,electronics,1,13,1,0,37,0
49,123452,32049,3198,13,91,2,electronics,1,4,0,1,23,0
63,38395,16737,280,41,153,1,electronics,1,5,1,1,229,0
42,110957,19463,4875,59,77,4,food,1,23,0,1,17,0
46,146237,53959,3966,69,85,2,retail,1,15,1,0,16,0
48,81273,39889,181,53,109,1,electronics,1,21,0,1,99,0
70,116878,16451,283,45,31,0,retail,1,20,0,0,0,0
41,29895,3088,2316,20,229,1,travel,1,11,0,1,11,0
69,144968,39639,1168,24,122,0,retail,1,19,0,0,44,0
27,140700,19282,1716,61,107,4,retail,1,17,1,1,8,0
37,101559,40557,1781,58,54,1,electronics,1,1,0,1,212,1
40,35699,16629,431,27,133,4,online,1,22,0,1,31,0
61,90061,24641,1219,26,141,2,online,1,20,1,0,45,0
69,34715,7063,4685,7,156,0,food,1,22,0,1,8,0
40,44169,12091,900,42,43,2,food,1,12,1,0,17,0
74,143413,55842,4827,47,89,0,online,1,16,0,0,47,0
42,41163,4265,3277,53,115,4,travel,1,16,1,1,39,1
48,144264,48441,4986,59,99,3,electronics,1,15,0,1,76,1
60,30782,10629,1483,38,47,1,electronics,1,20,1,1,15,0
69,113177,40186,3253,69,231,4,travel,1,17,0,1,52,1
27,149481,29419,4488,53,71,0,travel,1,7,0,1,17,0
21,109328,42159,2191,15,166,0,online,1,2,0,1,44,1
52,140028,19121,1459,26,224,0,food,0,16,0,1,46,0
33,60585,10887,3106,48,67,0,travel,1,17,0,1,6,0
50,55682,25111,3266,19,62,1,food,1,22,0,1,39,1
43,72864,28816,3166,9,109,2,retail,1,5,0,1,0,0
71,109416,11543,1600,64,167,3,electronics,1,7,1,1,34,0
39,80114,15970,4249,54,37,1,online,1,22,0,1,59,0
52,63067,11715,3991,51,119,0,electronics,1,12,1,1,3,0
50,67685,14100,1445,39,86,1,online,1,7,0,0,139,0
49,147262,29308,233,4,126,4,retail,0,18,0,1,30,1
69,43073,5384,229,3,136,0,electronics,1,5,1,1,139,0
65,61035,17308,4284,64,209,3,retail,1,22,1,1,5,1
49,89977,35369,1664,29,52,0,online,1,14,0,1,149,0
50,127710,43765,4538,11,91,3,travel,1,9,0,1,5,0
36,115373,42589,274,58,33,3,electronics,1,16,0,1,30,0
60,108362,14353,963,75,238,2,retail,1,0,0,1,139,0
39,115517,55517,4534,27,81,2,electronics,1,6,0,0,13,0
38,90450,39381,3743,21,42,1,electronics,1,12,0,1,1,0
21,35382,14932,2784,39,204,1,electronics,1,2,0,0,78,1
34,29437,12634,3134,46,112,3,food,0,18,0,0,45,1
71,95971,45402,489,66,238,0,retail,1,14,1,1,36,0
67,89612,28469,3524,36,126,4,retail,1,4,1,1,1,1
70,115355,20776,1363,75,155,4,electronics,1,10,0,1,52,0
22,86929,30139,3332,65,136,0,travel,1,21,0,1,9,0
74,127411,50601,3888,63,151,0,electronics,1,17,0,0,133,1
48,122518,48415,899,35,106,2,food,1,2,1,1,57,0
69,123864,38221,3864,31,125,4,online,1,5,0,1,61,1
70,37329,4755,934,28,113,3,food,1,2,0,0,13,1
50,50169,12464,2180,1,64,1,travel,1,4,0,0,106,0
58,112468,52669,1912,25,123,2,electronics,1,8,0,1,38,0
71,59594,19891,4883,43,221,4,retail,1,18,0,0,97,1
24,101957,32150,2405,67,114,0,electronics,1,12,1,1,15,1
21,85631,17771,38,63,20,4,travel,1,5,0,1,70,0
28,70033,17324,44,51,16,3,retail,1,10,0,1,42,0
49,88133,40377,3599,2,145,2,food,1,20,0,1,2,0
59,98165,35985,2680,64,208,0,online,1,20,0,1,25,0
23,98861,41022,3375,74,19,3,online,1,13,0,1,10,0
52,77290,21775,598,69,120,1,electronics,1,5,0,1,22,0
30,119031,41910,3228,9,136,2,food,1,5,0,1,24,0
30,56750,11313,3148,2,166,3,travel,0,16,1,1,32,1
39,120155,45921,913,34,38,3,online,1,10,1,1,45,1
66,65461,17742,4096,60,181,0,food,1,14,0,1,42,0
54,98800,27369,2179,61,93,1,electronics,1,8,1,1,1,1
53,103222,37131,349,31,105,3,retail,1,20,1,0,69,0
43,137020,65017,4280,10,100,2,electronics,1,16,0,0,148,0
48,49226,6182,1724,76,90,3,electronics,1,23,0,1,21,0
52,31721,13636,4702,36,159,4,food,1,6,0,1,9,1
70,81154,17606,4556,49,44,2,online,1,6,0,0,38,1
27,45609,12659,566,70,188,2,food,1,20,1,0,61,0
49,77130,8389,3097,49,76,3,retail,1,0,0,1,56,1
28,97909,21580,3276,3,145,0,food,1,7,0,1,47,0
21,129211,38899,3577,74,79,2,travel,1,4,0,1,7,1
23,80249,9828,2066,5,73,4,electronics,1,18,0,1,90,0
44,73895,21905,3909,61,167,0,online,1,7,0,1,27,0
43,119473,56253,1026,26,170,0,retail,0,16,0,1,12,0
28,30656,4357,2072,72,176,0,electronics,1,18,0,1,4,0
74,149865,60811,848,5,140,2,food,0,11,1,0,26,1
67,99520,26260,1647,15,96,0,travel,1,22,1,1,48,0
57,88740,32130,4331,16,89,3,food,0,14,1,1,54,1
23,89309,18227,3506,1,103,0,electronics,1,3,1,0,164,0
71,54984,9006,1823,16,146,4,retail,1,22,1,1,8,0
53,143947,23633,3489,37,207,1,online,1,11,0,1,212,1
48,98822,12668,1461,3,224,4,electronics,1,12,0,0,53,1
67,30901,5384,2323,52,6,2,retail,1,13,0,1,30,0
28,56552,20680,1524,47,122,0,electronics,1,4,0,0,109,0
54,116245,52621,1241,13,236,0,travel,1,21,0,1,59,0
55,56055,23859,1655,55,171,3,food,1,15,1,1,21,0
52,62685,23447,3009,21,116,0,online,1,6,0,0,107,0
44,98965,14268,3450,66,163,4,retail,0,14,0,1,54,1
34,39716,8565,4066,54,226,2,online,1,12,0,1,60,0
52,139099,31147,315,27,230,1,online,0,15,0,1,113,0
66,36138,7226,3546,38,182,0,online,0,11,1,1,29,1
63,60298,18451,1733,58,62,1,retail,1,6,0,0,53,0
36,76112,23916,1699,62,197,0,retail,1,15,0,1,68,0
24,48429,11756,1527,46,210,2,online,1,22,0,1,30,0
72,75200,18161,3927,11,144,4,food,1,22,1,1,4,1
57,96308,41549,429,72,136,2,electronics,1,12,0,1,73,0
74,73244,30448,2946,8,89,1,online,1,22,0,1,2,0
41,142217,31731,3872,71,96,0,travel,1,2,1,0,63,0
34,139055,64732,4239,64,126,1,online,1,14,0,1,120,0
51,126268,60750,1460,21,90,4,retail,1,2,0,1,21,1
68,130441,30092,3106,72,86,2,electronics,1,6,0,1,5,0
38,42347,10238,3271,63,159,1,travel,1,17,1,1,13,0
27,41920,12670,1174,64,235,1,electronics,1,13,0,1,41,0
30,56822,27072,1879,20,138,4,electronics,1,17,0,1,142,0
27,71659,32284,1829,8,184,0,travel,0,18,0,1,35,0
53,65108,9181,2715,58,121,1,online,1,13,0,0,5,0
43,114099,29333,3525,46,76,4,online,1,19,0,1,49,1
