student_id,job_id,student_name,job_title,match_score,n_matched,n_missing,matched_skills,missing_skills,guardrail_status,allow_payment
73,15,Student_073,Data Scientist,37.5,3,5,"machine learning, nlp, r","pandas, python, sql, statistics, tableau",LOW_MATCH,False
73,16,Student_073,Data Scientist,37.5,3,5,"machine learning, nlp, r","deep learning, pandas, python, sql, statistics",LOW_MATCH,False
73,17,Student_073,Data Analyst,14.3,1,6,excel,"data visualization, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
73,18,Student_073,Backend Developer,0.0,0,5,,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
73,19,Student_073,Backend Developer,0.0,0,5,,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
73,20,Student_073,ML Engineer,12.5,1,7,machine learning,"aws, deep learning, docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
73,21,Student_073,Data Analyst,20.0,1,4,excel,"data visualization, power bi, sql, statistics",VERY_LOW_MATCH,False
73,22,Student_073,Data Scientist,33.3,3,6,"machine learning, nlp, r","deep learning, pandas, python, sql, statistics, tableau",LOW_MATCH,False
73,23,Student_073,Backend Developer,16.7,1,5,fastapi,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
73,24,Student_073,Data Scientist,33.3,3,6,"machine learning, nlp, r","deep learning, pandas, python, sql, statistics, tableau",LOW_MATCH,False
73,25,Student_073,NLP Engineer,22.2,2,7,"machine learning, nlp","deep learning, keras, numpy, pandas, python, rest api, tensorflow",VERY_LOW_MATCH,False
73,26,Student_073,Data Engineer,0.0,0,9,,"aws, docker, git, linux, mongodb, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
73,27,Student_073,ML Engineer,12.5,1,7,machine learning,"deep learning, docker, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
73,28,Student_073,BI Developer,12.5,1,7,excel,"data visualization, postgresql, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
73,29,Student_073,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
73,30,Student_073,ML Engineer,20.0,1,4,machine learning,"python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
73,31,Student_073,ML Engineer,16.7,1,5,machine learning,"docker, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
73,32,Student_073,Backend Developer,0.0,0,8,,"aws, docker, flask, git, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
73,33,Student_073,ML Engineer,11.1,1,8,machine learning,"aws, deep learning, docker, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
73,34,Student_073,Data Engineer,0.0,0,8,,"aws, docker, linux, mongodb, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
73,35,Student_073,Backend Developer,0.0,0,6,,"docker, git, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
73,36,Student_073,ML Engineer,12.5,1,7,machine learning,"deep learning, docker, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
73,37,Student_073,Data Analyst,14.3,1,6,excel,"data visualization, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
73,38,Student_073,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
73,39,Student_073,BI Developer,14.3,1,6,excel,"data visualization, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
73,40,Student_073,NLP Engineer,40.0,2,3,"machine learning, nlp","deep learning, python, tensorflow",LOW_MATCH,False
74,1,Student_074,Research Analyst,42.9,3,4,"data visualization, excel, r","machine learning, python, sql, statistics",LOW_MATCH,False
74,2,Student_074,BI Developer,50.0,3,3,"data visualization, excel, power bi","sql, statistics, tableau",MODERATE_MATCH,True
74,3,Student_074,Data Analyst,42.9,3,4,"data visualization, excel, power bi","python, sql, statistics, tableau",LOW_MATCH,False
74,4,Student_074,Data Scientist,0.0,0,5,,"machine learning, pandas, python, sql, statistics",VERY_LOW_MATCH,False
74,5,Student_074,Data Engineer,0.0,0,6,,"aws, docker, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
74,6,Student_074,Backend Developer,0.0,0,9,,"aws, docker, fastapi, flask, git, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
74,7,Student_074,Backend Developer,0.0,0,5,,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
74,8,Student_074,Data Scientist,0.0,0,6,,"machine learning, pandas, python, sql, statistics, tableau",VERY_LOW_MATCH,False
74,9,Student_074,Backend Developer,0.0,0,5,,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
74,10,Student_074,BI Developer,60.0,3,2,"data visualization, excel, power bi","sql, tableau",MODERATE_MATCH,True
74,11,Student_074,BI Developer,37.5,3,5,"data visualization, excel, power bi","postgresql, python, sql, statistics, tableau",LOW_MATCH,False
74,12,Student_074,Data Analyst,42.9,3,4,"data visualization, excel, power bi","pandas, python, sql, statistics",LOW_MATCH,False
74,13,Student_074,Research Analyst,42.9,3,4,"data visualization, excel, r","pandas, python, sql, statistics",LOW_MATCH,False
74,14,Student_074,Data Analyst,42.9,3,4,"data visualization, excel, power bi","python, sql, statistics, tableau",LOW_MATCH,False
74,15,Student_074,Data Scientist,12.5,1,7,r,"machine learning, nlp, pandas, python, sql, statistics, tableau",VERY_LOW_MATCH,False
74,16,Student_074,Data Scientist,12.5,1,7,r,"deep learning, machine learning, nlp, pandas, python, sql, statistics",VERY_LOW_MATCH,False
74,17,Student_074,Data Analyst,42.9,3,4,"data visualization, excel, power bi","python, sql, statistics, tableau",LOW_MATCH,False
74,18,Student_074,Backend Developer,0.0,0,5,,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
74,19,Student_074,Backend Developer,0.0,0,5,,"docker, git, postgresql, python, rest api",VERY_LOW_MATCH,False
74,20,Student_074,ML Engineer,0.0,0,8,,"aws, deep learning, docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
74,21,Student_074,Data Analyst,60.0,3,2,"data visualization, excel, power bi","sql, statistics",MODERATE_MATCH,True
74,22,Student_074,Data Scientist,11.1,1,8,r,"deep learning, machine learning, nlp, pandas, python, sql, statistics, tableau",VERY_LOW_MATCH,False
74,23,Student_074,Backend Developer,0.0,0,6,,"docker, fastapi, git, postgresql, python, rest api",VERY_LOW_MATCH,False
74,24,Student_074,Data Scientist,11.1,1,8,r,"deep learning, machine learning, nlp, pandas, python, sql, statistics, tableau",VERY_LOW_MATCH,False
74,25,Student_074,NLP Engineer,0.0,0,9,,"deep learning, keras, machine learning, nlp, numpy, pandas, python, rest api, tensorflow",VERY_LOW_MATCH,False
74,26,Student_074,Data Engineer,0.0,0,9,,"aws, docker, git, linux, mongodb, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
74,27,Student_074,ML Engineer,0.0,0,8,,"deep learning, docker, machine learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
74,28,Student_074,BI Developer,37.5,3,5,"data visualization, excel, power bi","postgresql, python, sql, statistics, tableau",LOW_MATCH,False
74,29,Student_074,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
74,30,Student_074,ML Engineer,0.0,0,5,,"machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
74,31,Student_074,ML Engineer,0.0,0,6,,"docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
74,32,Student_074,Backend Developer,0.0,0,8,,"aws, docker, flask, git, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
74,33,Student_074,ML Engineer,0.0,0,9,,"aws, deep learning, docker, machine learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
74,34,Student_074,Data Engineer,0.0,0,8,,"aws, docker, linux, mongodb, pandas, postgresql, python, sql",VERY_LOW_MATCH,False
74,35,Student_074,Backend Developer,0.0,0,6,,"docker, git, mongodb, postgresql, python, rest api",VERY_LOW_MATCH,False
74,36,Student_074,ML Engineer,0.0,0,8,,"deep learning, docker, machine learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
74,37,Student_074,Data Analyst,42.9,3,4,"data visualization, excel, power bi","pandas, python, sql, statistics",LOW_MATCH,False
74,38,Student_074,Data Engineer,0.0,0,5,,"aws, docker, postgresql, python, sql",VERY_LOW_MATCH,False
74,39,Student_074,BI Developer,42.9,3,4,"data visualization, excel, power bi","python, sql, statistics, tableau",LOW_MATCH,False
74,40,Student_074,NLP Engineer,0.0,0,5,,"deep learning, machine learning, nlp, python, tensorflow",VERY_LOW_MATCH,False
75,1,Student_075,Research Analyst,14.3,1,6,data visualization,"excel, machine learning, python, r, sql, statistics",VERY_LOW_MATCH,False
75,2,Student_075,BI Developer,16.7,1,5,data visualization,"excel, power bi, sql, statistics, tableau",VERY_LOW_MATCH,False
75,3,Student_075,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
75,4,Student_075,Data Scientist,0.0,0,5,,"machine learning, pandas, python, sql, statistics",VERY_LOW_MATCH,False
75,5,Student_075,Data Engineer,33.3,2,4,"aws, postgresql","docker, pandas, python, sql",LOW_MATCH,False
75,6,Student_075,Backend Developer,44.4,4,5,"aws, flask, mongodb, postgresql","docker, fastapi, git, python, rest api",LOW_MATCH,False
75,7,Student_075,Backend Developer,20.0,1,4,postgresql,"docker, git, python, rest api",VERY_LOW_MATCH,False
75,8,Student_075,Data Scientist,0.0,0,6,,"machine learning, pandas, python, sql, statistics, tableau",VERY_LOW_MATCH,False
75,9,Student_075,Backend Developer,20.0,1,4,postgresql,"docker, git, python, rest api",VERY_LOW_MATCH,False
75,10,Student_075,BI Developer,20.0,1,4,data visualization,"excel, power bi, sql, tableau",VERY_LOW_MATCH,False
75,11,Student_075,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
75,12,Student_075,Data Analyst,14.3,1,6,data visualization,"excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
75,13,Student_075,Research Analyst,14.3,1,6,data visualization,"excel, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
75,14,Student_075,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
75,15,Student_075,Data Scientist,0.0,0,8,,"machine learning, nlp, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
75,16,Student_075,Data Scientist,0.0,0,8,,"deep learning, machine learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
75,17,Student_075,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
75,18,Student_075,Backend Developer,20.0,1,4,postgresql,"docker, git, python, rest api",VERY_LOW_MATCH,False
75,19,Student_075,Backend Developer,20.0,1,4,postgresql,"docker, git, python, rest api",VERY_LOW_MATCH,False
75,20,Student_075,ML Engineer,12.5,1,7,aws,"deep learning, docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
75,21,Student_075,Data Analyst,20.0,1,4,data visualization,"excel, power bi, sql, statistics",VERY_LOW_MATCH,False
75,22,Student_075,Data Scientist,0.0,0,9,,"deep learning, machine learning, nlp, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
75,23,Student_075,Backend Developer,16.7,1,5,postgresql,"docker, fastapi, git, python, rest api",VERY_LOW_MATCH,False
75,24,Student_075,Data Scientist,0.0,0,9,,"deep learning, machine learning, nlp, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
75,25,Student_075,NLP Engineer,22.2,2,7,"keras, tensorflow","deep learning, machine learning, nlp, numpy, pandas, python, rest api",VERY_LOW_MATCH,False
75,26,Student_075,Data Engineer,33.3,3,6,"aws, mongodb, postgresql","docker, git, linux, pandas, python, sql",LOW_MATCH,False
75,27,Student_075,ML Engineer,12.5,1,7,tensorflow,"deep learning, docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
75,28,Student_075,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
75,29,Student_075,Data Engineer,40.0,2,3,"aws, postgresql","docker, python, sql",LOW_MATCH,False
75,30,Student_075,ML Engineer,0.0,0,5,,"machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
75,31,Student_075,ML Engineer,0.0,0,6,,"docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
75,32,Student_075,Backend Developer,50.0,4,4,"aws, flask, mongodb, postgresql","docker, git, python, rest api",MODERATE_MATCH,True
75,33,Student_075,ML Engineer,22.2,2,7,"aws, tensorflow","deep learning, docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
75,34,Student_075,Data Engineer,37.5,3,5,"aws, mongodb, postgresql","docker, linux, pandas, python, sql",LOW_MATCH,False
75,35,Student_075,Backend Developer,33.3,2,4,"mongodb, postgresql","docker, git, python, rest api",LOW_MATCH,False
75,36,Student_075,ML Engineer,12.5,1,7,tensorflow,"deep learning, docker, machine learning, python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
75,37,Student_075,Data Analyst,14.3,1,6,data visualization,"excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
75,38,Student_075,Data Engineer,40.0,2,3,"aws, postgresql","docker, python, sql",LOW_MATCH,False
75,39,Student_075,BI Developer,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
75,40,Student_075,NLP Engineer,20.0,1,4,tensorflow,"deep learning, machine learning, nlp, python",VERY_LOW_MATCH,False
76,1,Student_076,Research Analyst,42.9,3,4,"excel, machine learning, python","data visualization, r, sql, statistics",LOW_MATCH,False
76,2,Student_076,BI Developer,50.0,3,3,"excel, power bi, tableau","data visualization, sql, statistics",MODERATE_MATCH,True
76,3,Student_076,Data Analyst,57.1,4,3,"excel, power bi, python, tableau","data visualization, sql, statistics",MODERATE_MATCH,True
76,4,Student_076,Data Scientist,40.0,2,3,"machine learning, python","pandas, sql, statistics",LOW_MATCH,False
76,5,Student_076,Data Engineer,33.3,2,4,"aws, python","docker, pandas, postgresql, sql",LOW_MATCH,False
76,6,Student_076,Backend Developer,33.3,3,6,"aws, mongodb, python","docker, fastapi, flask, git, postgresql, rest api",LOW_MATCH,False
76,7,Student_076,Backend Developer,20.0,1,4,python,"docker, git, postgresql, rest api",VERY_LOW_MATCH,False
76,8,Student_076,Data Scientist,50.0,3,3,"machine learning, python, tableau","pandas, sql, statistics",MODERATE_MATCH,True
76,9,Student_076,Backend Developer,20.0,1,4,python,"docker, git, postgresql, rest api",VERY_LOW_MATCH,False
76,10,Student_076,BI Developer,60.0,3,2,"excel, power bi, tableau","data visualization, sql",MODERATE_MATCH,True
76,11,Student_076,BI Developer,50.0,4,4,"excel, power bi, python, tableau","data visualization, postgresql, sql, statistics",MODERATE_MATCH,True
76,12,Student_076,Data Analyst,42.9,3,4,"excel, power bi, python","data visualization, pandas, sql, statistics",LOW_MATCH,False
76,13,Student_076,Research Analyst,28.6,2,5,"excel, python","data visualization, pandas, r, sql, statistics",LOW_MATCH,False
76,14,Student_076,Data Analyst,57.1,4,3,"excel, power bi, python, tableau","data visualization, sql, statistics",MODERATE_MATCH,True
76,15,Student_076,Data Scientist,37.5,3,5,"machine learning, python, tableau","nlp, pandas, r, sql, statistics",LOW_MATCH,False
76,16,Student_076,Data Scientist,25.0,2,6,"machine learning, python","deep learning, nlp, pandas, r, sql, statistics",LOW_MATCH,False
76,17,Student_076,Data Analyst,57.1,4,3,"excel, power bi, python, tableau","data visualization, sql, statistics",MODERATE_MATCH,True
76,18,Student_076,Backend Developer,20.0,1,4,python,"docker, git, postgresql, rest api",VERY_LOW_MATCH,False
76,19,Student_076,Backend Developer,20.0,1,4,python,"docker, git, postgresql, rest api",VERY_LOW_MATCH,False
76,20,Student_076,ML Engineer,37.5,3,5,"aws, machine learning, python","deep learning, docker, scikit-learn, sql, statistics",LOW_MATCH,False
76,21,Student_076,Data Analyst,40.0,2,3,"excel, power bi","data visualization, sql, statistics",LOW_MATCH,False
76,22,Student_076,Data Scientist,33.3,3,6,"machine learning, python, tableau","deep learning, nlp, pandas, r, sql, statistics",LOW_MATCH,False
76,23,Student_076,Backend Developer,16.7,1,5,python,"docker, fastapi, git, postgresql, rest api",VERY_LOW_MATCH,False
76,24,Student_076,Data Scientist,33.3,3,6,"machine learning, python, tableau","deep learning, nlp, pandas, r, sql, statistics",LOW_MATCH,False
76,25,Student_076,NLP Engineer,33.3,3,6,"machine learning, python, tensorflow","deep learning, keras, nlp, numpy, pandas, rest api",LOW_MATCH,False
76,26,Student_076,Data Engineer,44.4,4,5,"aws, linux, mongodb, python","docker, git, pandas, postgresql, sql",LOW_MATCH,False
76,27,Student_076,ML Engineer,37.5,3,5,"machine learning, python, tensorflow","deep learning, docker, scikit-learn, sql, statistics",LOW_MATCH,False
76,28,Student_076,BI Developer,50.0,4,4,"excel, power bi, python, tableau","data visualization, postgresql, sql, statistics",MODERATE_MATCH,True
76,29,Student_076,Data Engineer,40.0,2,3,"aws, python","docker, postgresql, sql",LOW_MATCH,False
76,30,Student_076,ML Engineer,40.0,2,3,"machine learning, python","scikit-learn, sql, statistics",LOW_MATCH,False
76,31,Student_076,ML Engineer,33.3,2,4,"machine learning, python","docker, scikit-learn, sql, statistics",LOW_MATCH,False
76,32,Student_076,Backend Developer,37.5,3,5,"aws, mongodb, python","docker, flask, git, postgresql, rest api",LOW_MATCH,False
76,33,Student_076,ML Engineer,44.4,4,5,"aws, machine learning, python, tensorflow","deep learning, docker, scikit-learn, sql, statistics",LOW_MATCH,False
76,34,Student_076,Data Engineer,50.0,4,4,"aws, linux, mongodb, python","docker, pandas, postgresql, sql",MODERATE_MATCH,True
76,35,Student_076,Backend Developer,33.3,2,4,"mongodb, python","docker, git, postgresql, rest api",LOW_MATCH,False
76,36,Student_076,ML Engineer,37.5,3,5,"machine learning, python, tensorflow","deep learning, docker, scikit-learn, sql, statistics",LOW_MATCH,False
76,37,Student_076,Data Analyst,42.9,3,4,"excel, power bi, python","data visualization, pandas, sql, statistics",LOW_MATCH,False
76,38,Student_076,Data Engineer,40.0,2,3,"aws, python","docker, postgresql, sql",LOW_MATCH,False
76,39,Student_076,BI Developer,57.1,4,3,"excel, power bi, python, tableau","data visualization, sql, statistics",MODERATE_MATCH,True
76,40,Student_076,NLP Engineer,60.0,3,2,"machine learning, python, tensorflow","deep learning, nlp",MODERATE_MATCH,True
77,1,Student_077,Research Analyst,28.6,2,5,"data visualization, machine learning","excel, python, r, sql, statistics",LOW_MATCH,False
77,2,Student_077,BI Developer,16.7,1,5,data visualization,"excel, power bi, sql, statistics, tableau",VERY_LOW_MATCH,False
77,3,Student_077,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
77,4,Student_077,Data Scientist,20.0,1,4,machine learning,"pandas, python, sql, statistics",VERY_LOW_MATCH,False
77,5,Student_077,Data Engineer,33.3,2,4,"docker, postgresql","aws, pandas, python, sql",LOW_MATCH,False
77,6,Student_077,Backend Developer,22.2,2,7,"docker, postgresql","aws, fastapi, flask, git, mongodb, python, rest api",VERY_LOW_MATCH,False
77,7,Student_077,Backend Developer,40.0,2,3,"docker, postgresql","git, python, rest api",LOW_MATCH,False
77,8,Student_077,Data Scientist,16.7,1,5,machine learning,"pandas, python, sql, statistics, tableau",VERY_LOW_MATCH,False
77,9,Student_077,Backend Developer,40.0,2,3,"docker, postgresql","git, python, rest api",LOW_MATCH,False
77,10,Student_077,BI Developer,20.0,1,4,data visualization,"excel, power bi, sql, tableau",VERY_LOW_MATCH,False
77,11,Student_077,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
77,12,Student_077,Data Analyst,14.3,1,6,data visualization,"excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
77,13,Student_077,Research Analyst,14.3,1,6,data visualization,"excel, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
77,14,Student_077,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
77,15,Student_077,Data Scientist,12.5,1,7,machine learning,"nlp, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
77,16,Student_077,Data Scientist,12.5,1,7,machine learning,"deep learning, nlp, pandas, python, r, sql, statistics",VERY_LOW_MATCH,False
77,17,Student_077,Data Analyst,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
77,18,Student_077,Backend Developer,40.0,2,3,"docker, postgresql","git, python, rest api",LOW_MATCH,False
77,19,Student_077,Backend Developer,40.0,2,3,"docker, postgresql","git, python, rest api",LOW_MATCH,False
77,20,Student_077,ML Engineer,25.0,2,6,"docker, machine learning","aws, deep learning, python, scikit-learn, sql, statistics",LOW_MATCH,False
77,21,Student_077,Data Analyst,20.0,1,4,data visualization,"excel, power bi, sql, statistics",VERY_LOW_MATCH,False
77,22,Student_077,Data Scientist,11.1,1,8,machine learning,"deep learning, nlp, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
77,23,Student_077,Backend Developer,33.3,2,4,"docker, postgresql","fastapi, git, python, rest api",LOW_MATCH,False
77,24,Student_077,Data Scientist,11.1,1,8,machine learning,"deep learning, nlp, pandas, python, r, sql, statistics, tableau",VERY_LOW_MATCH,False
77,25,Student_077,NLP Engineer,22.2,2,7,"keras, machine learning","deep learning, nlp, numpy, pandas, python, rest api, tensorflow",VERY_LOW_MATCH,False
77,26,Student_077,Data Engineer,22.2,2,7,"docker, postgresql","aws, git, linux, mongodb, pandas, python, sql",VERY_LOW_MATCH,False
77,27,Student_077,ML Engineer,25.0,2,6,"docker, machine learning","deep learning, python, scikit-learn, sql, statistics, tensorflow",LOW_MATCH,False
77,28,Student_077,BI Developer,25.0,2,6,"data visualization, postgresql","excel, power bi, python, sql, statistics, tableau",LOW_MATCH,False
77,29,Student_077,Data Engineer,40.0,2,3,"docker, postgresql","aws, python, sql",LOW_MATCH,False
77,30,Student_077,ML Engineer,20.0,1,4,machine learning,"python, scikit-learn, sql, statistics",VERY_LOW_MATCH,False
77,31,Student_077,ML Engineer,33.3,2,4,"docker, machine learning","python, scikit-learn, sql, statistics",LOW_MATCH,False
77,32,Student_077,Backend Developer,25.0,2,6,"docker, postgresql","aws, flask, git, mongodb, python, rest api",LOW_MATCH,False
77,33,Student_077,ML Engineer,22.2,2,7,"docker, machine learning","aws, deep learning, python, scikit-learn, sql, statistics, tensorflow",VERY_LOW_MATCH,False
77,34,Student_077,Data Engineer,25.0,2,6,"docker, postgresql","aws, linux, mongodb, pandas, python, sql",LOW_MATCH,False
77,35,Student_077,Backend Developer,33.3,2,4,"docker, postgresql","git, mongodb, python, rest api",LOW_MATCH,False
77,36,Student_077,ML Engineer,25.0,2,6,"docker, machine learning","deep learning, python, scikit-learn, sql, statistics, tensorflow",LOW_MATCH,False
77,37,Student_077,Data Analyst,14.3,1,6,data visualization,"excel, pandas, power bi, python, sql, statistics",VERY_LOW_MATCH,False
77,38,Student_077,Data Engineer,40.0,2,3,"docker, postgresql","aws, python, sql",LOW_MATCH,False
77,39,Student_077,BI Developer,14.3,1,6,data visualization,"excel, power bi, python, sql, statistics, tableau",VERY_LOW_MATCH,False
77,40,Student_077,NLP Engineer,20.0,1,4,machine learning,"deep learning, nlp, python, tensorflow",VERY_LOW_MATCH,False
78,1,Student_078,Research Analyst,71.4,5,2,"data visualization, excel, machine learning, sql, statistics","python, r",GOOD_MATCH,True
78,2,Student_078,BI Developer,83.3,5,1,"data visualization, excel, power bi, sql, statistics",tableau,GOOD_MATCH,True
78,3,Student_078,Data Analyst,71.4,5,2,"data visualization, excel, power bi, sql, statistics","python, tableau",GOOD_MATCH,True
78,4,Student_078,Data Scientist,60.0,3,2,"machine learning, sql, statistics","pandas, python",MODERATE_MATCH,True
78,5,Student_078,Data Engineer,33.3,2,4,"postgresql, sql","aws, docker, pandas, python",LOW_MATCH,False
78,6,Student_078,Backend Developer,33.3,3,6,"git, mongodb, postgresql","aws, docker, fastapi, flask, python, rest api",LOW_MATCH,False
78,7,Student_078,Backend Developer,40.0,2,3,"git, postgresql","docker, python, rest api",LOW_MATCH,False
78,8,Student_078,Data Scientist,50.0,3,3,"machine learning, sql, statistics","pandas, python, tableau",MODERATE_MATCH,True
78,9,Student_078,Backend Developer,40.0,2,3,"git, postgresql","docker, python, rest api",LOW_MATCH,False
78,10,Student_078,BI Developer,80.0,4,1,"data visualization, excel, power bi, sql",tableau,GOOD_MATCH,True
78,11,Student_078,BI Developer,75.0,6,2,"data visualization, excel, postgresql, power bi, sql, statistics","python, tableau",GOOD_MATCH,True
78,12,Student_078,Data Analyst,71.4,5,2,"data visualization, excel, power bi, sql, statistics","pandas, python",GOOD_MATCH,True
78,13,Student_078,Research Analyst,57.1,4,3,"data visualization, excel, sql, statistics","pandas, python, r",MODERATE_MATCH,True
78,14,Student_078,Data Analyst,71.4,5,2,"data visualization, excel, power bi, sql, statistics","python, tableau",GOOD_MATCH,True
78,15,Student_078,Data Scientist,50.0,4,4,"machine learning, nlp, sql, statistics","pandas, python, r, tableau",MODERATE_MATCH,True
78,16,Student_078,Data Scientist,50.0,4,4,"machine learning, nlp, sql, statistics","deep learning, pandas, python, r",MODERATE_MATCH,True
78,17,Student_078,Data Analyst,71.4,5,2,"data visualization, excel, power bi, sql, statistics","python, tableau",GOOD_MATCH,True
78,18,Student_078,Backend Developer,40.0,2,3,"git, postgresql","docker, python, rest api",LOW_MATCH,False
78,19,Student_078,Backend Developer,40.0,2,3,"git, postgresql","docker, python, rest api",LOW_MATCH,False
78,20,Student_078,ML Engineer,50.0,4,4,"machine learning, scikit-learn, sql, statistics","aws, deep learning, docker, python",MODERATE_MATCH,True
78,21,Student_078,Data Analyst,100.0,5,0,"data visualization, excel, power bi, sql, statistics",,EXCELLENT_MATCH,True
78,22,Student_078,Data Scientist,44.4,4,5,"machine learning, nlp, sql, statistics","deep learning, pandas, python, r, tableau",LOW_MATCH,False
78,23,Student_078,Backend Developer,33.3,2,4,"git, postgresql","docker, fastapi, python, rest api",LOW_MATCH,False
78,24,Student_078,Data Scientist,44.4,4,5,"machine learning, nlp, sql, statistics","deep learning, pandas, python, r, tableau",LOW_MATCH,False
78,25,Student_078,NLP Engineer,33.3,3,6,"keras, machine learning, nlp","deep learning, numpy, pandas, python, rest api, tensorflow",LOW_MATCH,False
78,26,Student_078,Data Engineer,44.4,4,5,"git, mongodb, postgresql, sql","aws, docker, linux, pandas, python",LOW_MATCH,False
78,27,Student_078,ML Engineer,50.0,4,4,"machine learning, scikit-learn, sql, statistics","deep learning, docker, python, tensorflow",MODERATE_MATCH,True
78,28,Student_078,BI Developer,75.0,6,2,"data visualization, excel, postgresql, power bi, sql, statistics","python, tableau",GOOD_MATCH,True
78,29,Student_078,Data Engineer,40.0,2,3,"postgresql, sql","aws, docker, python",LOW_MATCH,False
78,30,Student_078,ML Engineer,80.0,4,1,"machine learning, scikit-learn, sql, statistics",python,GOOD_MATCH,True
78,31,Student_078,ML Engineer,66.7,4,2,"machine learning, scikit-learn, sql, statistics","docker, python",MODERATE_MATCH,True
78,32,Student_078,Backend Developer,37.5,3,5,"git, mongodb, postgresql","aws, docker, flask, python, rest api",LOW_MATCH,False
78,33,Student_078,ML Engineer,44.4,4,5,"machine learning, scikit-learn, sql, statistics","aws, deep learning, docker, python, tensorflow",LOW_MATCH,False
