tenure,monthly_charges,total_charges,num_products,support_calls,contract_type,payment_method,age_group,region,internet_service,online_backup,tech_support,churn,charges_per_tenure,high_support,churn_score,score_band,prediction,prediction_label,model_version,model_hash,scored_at
13,98.17,1340.27,1,2,2,2,2,2,1,1,0,0,7.012142857142857,0,0.662848,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
23,40.38,1038.92,5,4,1,1,3,3,1,0,0,0,1.6825,1,0.322381,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
30,46.07,1414.3,2,0,0,1,0,2,2,1,0,0,1.4861290322580645,0,0.609235,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
17,29.25,501.39,1,2,0,1,1,2,2,1,0,1,1.625,0,0.691007,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
62,59.94,3337.83,3,2,0,3,2,2,2,0,0,0,0.9514285714285714,0,0.317301,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
13,61.89,856.62,2,3,0,2,2,0,0,1,0,1,4.420714285714285,0,0.830392,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
59,71.46,4471.78,4,1,0,1,3,0,1,1,1,0,1.1909999999999998,0,0.295545,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
19,90.9,1968.96,4,1,0,3,0,2,2,0,0,0,4.545,0,0.723488,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
49,110.61,5095.01,4,4,0,2,2,3,1,1,1,1,2.2122,1,0.561929,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,33.77,436.46,3,5,1,0,0,1,0,1,0,0,2.597692307692308,1,0.569909,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
61,25.43,1520.83,5,2,0,3,2,3,2,1,0,0,0.41016129032258064,0,0.230053,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
19,21.85,422.49,1,1,0,2,0,1,1,1,1,1,1.0925,0,0.614068,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
9,34.36,338.62,3,2,0,1,3,3,0,0,0,1,3.436,0,0.77691,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
71,85.79,5583.41,2,3,0,1,1,0,1,1,0,0,1.191527777777778,0,0.321068,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
28,92.75,2474.52,2,2,0,3,2,3,0,0,0,1,3.1982758620689653,0,0.767003,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
52,98.65,5550.44,4,4,1,0,1,2,0,0,0,0,1.8613207547169812,1,0.316138,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,44.37,724.94,1,3,0,3,2,1,1,0,0,1,2.61,0,0.848567,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
69,50.59,3063.86,4,3,0,0,2,3,1,1,1,0,0.7227142857142858,0,0.133822,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
12,68.31,802.59,2,2,2,0,1,3,2,1,1,1,5.254615384615385,0,0.574084,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
25,26.32,675.06,2,4,1,3,1,3,2,1,1,0,1.0123076923076924,1,0.397142,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
52,81.11,4736.13,5,4,0,3,0,0,2,0,1,0,1.530377358490566,1,0.548048,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
53,118.37,5687.49,5,2,0,3,0,0,1,1,1,0,2.192037037037037,0,0.512484,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
23,56.08,1408.24,5,2,2,2,1,3,1,0,1,1,2.3366666666666664,0,0.219549,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
16,95.28,1355.62,4,0,2,2,2,0,1,0,1,1,5.604705882352941,0,0.356366,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
57,70.0,3681.63,1,1,0,3,2,3,2,1,1,0,1.206896551724138,0,0.397847,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
39,32.78,1180.03,5,2,0,2,2,0,1,0,1,1,0.8195,0,0.296586,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
53,78.22,4615.35,3,1,0,2,0,3,1,1,0,0,1.4485185185185185,0,0.35137,MEDIUM-LOW,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
42,49.99,1909.9,5,4,0,0,1,2,1,1,0,1,1.1625581395348838,1,0.449481,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,23.44,1476.58,4,0,0,1,2,0,1,1,1,1,0.39728813559322035,0,0.18363,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
39,83.49,3218.92,1,2,1,1,1,3,0,1,1,0,2.08725,0,0.295205,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
14,105.89,1704.48,5,2,0,2,1,1,2,1,1,0,7.059333333333333,0,0.756107,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
5,54.48,300.09,1,4,0,0,1,2,1,1,1,1,9.08,1,0.822036,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
35,59.03,2214.6,3,1,1,3,1,0,2,1,0,1,1.6397222222222223,0,0.246021,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
18,109.1,2182.25,2,4,2,0,0,3,0,0,0,1,5.742105263157894,1,0.670894,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
9,101.36,948.93,1,2,0,0,2,1,1,0,1,1,10.136,0,0.965278,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
58,91.5,5853.83,5,3,1,1,1,1,2,0,0,0,1.5508474576271187,0,0.284095,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
17,44.88,708.28,4,2,0,3,3,1,1,0,0,1,2.4933333333333336,0,0.683077,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
7,111.02,683.36,4,1,0,1,3,2,1,0,0,1,13.8775,0,0.965278,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
46,35.44,1687.01,4,1,2,2,2,2,1,0,0,1,0.7540425531914893,0,0.136575,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
13,82.68,1053.74,4,4,0,1,1,1,1,1,1,1,5.905714285714287,1,0.752526,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
40,22.88,895.01,1,2,1,0,1,2,1,1,0,0,0.5580487804878048,0,0.257476,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
42,84.37,3572.06,4,1,0,3,1,3,1,1,1,1,1.962093023255814,0,0.487359,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
9,47.71,411.57,2,3,0,3,1,0,2,0,0,1,4.771,0,0.899656,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
50,64.97,3371.23,3,3,1,3,3,0,1,1,0,1,1.273921568627451,0,0.309405,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
27,54.53,1264.88,1,0,0,1,0,0,0,1,0,1,1.9475,0,0.671301,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
66,37.28,2807.0,1,5,0,1,2,2,2,0,1,1,0.5564179104477612,1,0.441845,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
5,82.2,463.36,4,0,1,1,2,3,1,0,0,0,13.700000000000001,0,0.567742,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
29,108.2,3547.46,4,5,0,2,2,3,1,1,1,1,3.606666666666667,1,0.756107,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
37,115.91,4114.93,1,1,0,1,2,2,0,1,0,0,3.0502631578947366,0,0.735957,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
38,39.23,1505.18,4,2,1,2,2,2,2,0,1,0,1.0058974358974357,0,0.2414,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
8,91.74,833.88,4,4,0,1,3,3,2,1,1,0,10.193333333333333,1,0.883956,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
65,86.43,6296.34,4,1,1,2,0,3,1,1,1,1,1.3095454545454546,0,0.141502,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
17,54.34,1004.18,4,1,2,0,0,1,0,0,1,0,3.018888888888889,0,0.236874,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
71,21.91,1512.36,4,2,0,0,1,0,2,0,0,0,0.30430555555555555,0,0.122641,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
45,88.98,4081.35,5,5,0,3,1,1,1,0,1,1,1.9343478260869567,1,0.647345,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
4,114.55,498.46,5,3,1,0,1,3,2,0,0,1,22.91,0,0.864184,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
36,83.21,2791.64,5,4,0,3,0,1,2,0,0,0,2.248918918918919,1,0.678224,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
70,63.53,4615.75,1,1,1,2,0,0,1,0,1,0,0.8947887323943662,0,0.07744,LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
31,72.52,2469.13,3,1,0,3,2,2,2,1,1,1,2.26625,0,0.48772,MEDIUM-HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
19,39.96,806.55,1,6,0,0,1,1,1,1,1,1,1.998,1,0.772312,HIGH,1,CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
61,95.05,5762.63,5,1,0,2,2,1,2,1,1,0,1.5330645161290322,0,0.258294,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
54,94.64,5240.39,1,1,1,3,1,2,1,1,0,0,1.7207272727272727,0,0.331771,MEDIUM-LOW,0,NO_CHURN,v1.0.0,af74b39f,2026-08-21T04:42:40.646452+00:00
