session_id,student_id,window_index,eye_away_duration_sec,face_missing_duration_sec,tab_switch_count,window_focus_loss_count,multiple_faces_detected,audio_voice_detected,head_pose_deviation_deg,label_cheating,archetype,split
S00025,25,6,2.5,0.5,0,1,0,0,0.0,0,honest_normal,train
S00303,303,5,17.6,2.6,8,2,0,0,18.8,1,cheating_lookup,train
S00124,124,2,3.2,0.6,0,0,0,0,7.8,0,honest_normal,val
S00236,236,5,1.1,0.4,0,1,0,0,8.4,0,honest_normal,train
S00044,44,4,0.0,9.0,0,0,0,0,12.7,0,honest_environment_noise,test
S00249,249,2,0.9,1.3,1,0,0,0,11.8,0,honest_normal,train
S00296,296,4,11.0,0.0,1,3,0,0,21.3,0,honest_distracted,test
S00127,127,4,1.5,0.8,0,0,0,1,4.3,0,honest_normal,train
S00298,298,8,3.9,1.1,0,0,0,0,13.0,0,honest_normal,train
S00397,397,2,6.7,1.7,1,2,0,0,25.2,0,honest_distracted,val
S00179,179,1,6.3,0.0,2,0,0,0,7.8,0,honest_distracted,train
S00415,415,1,4.6,8.1,2,1,0,1,24.5,0,honest_environment_noise,val
S00364,364,4,2.2,0.5,0,0,0,0,3.9,0,honest_normal,test
S00240,240,4,0.9,1.1,0,0,0,0,2.2,0,honest_normal,train
S00191,191,3,2.1,0.8,0,0,0,0,4.1,0,honest_normal,val
S00066,66,2,2.9,0.7,1,1,0,1,10.9,0,honest_distracted,train
S00164,164,5,10.2,3.7,6,0,1,1,43.4,1,cheating_collaboration,train
S00285,285,1,0.0,1.0,0,0,0,0,6.6,0,honest_normal,train
S00177,177,7,3.5,1.0,0,0,0,1,12.3,0,honest_environment_noise,val
S00061,61,7,0.6,0.8,1,1,0,0,0.0,0,honest_normal,val
S00409,409,4,0.0,0.4,0,0,0,0,12.3,0,honest_normal,train
S00229,229,2,3.2,1.2,0,0,0,0,6.3,0,honest_normal,train
S00322,322,9,1.5,0.8,0,1,0,0,8.0,0,honest_normal,train
S00138,138,5,1.0,0.0,0,1,0,0,9.4,0,honest_normal,train
S00384,384,5,20.5,5.8,5,10,0,0,47.4,1,cheating_lookup,val
S00036,36,3,0.6,0.0,0,0,0,0,9.7,0,honest_normal,test
S00205,205,1,11.5,1.3,0,2,0,0,19.8,0,honest_distracted,train
S00407,407,6,4.5,2.1,1,1,0,0,5.8,0,honest_distracted,train
S00270,270,3,1.8,0.4,0,0,0,0,4.2,0,honest_normal,train
S00186,186,8,0.3,1.3,0,0,0,0,8.9,0,honest_normal,test
S00382,382,4,2.6,0.1,1,0,0,0,4.6,0,honest_normal,val
S00340,340,3,0.0,0.5,0,0,0,0,7.6,0,honest_normal,val
S00161,161,1,2.2,0.5,0,0,0,1,5.2,0,honest_normal,test
S00059,59,6,9.1,0.5,3,1,0,0,13.0,0,honest_distracted,test
S00340,340,2,0.6,1.2,0,0,0,0,8.6,0,honest_normal,val
S00270,270,1,1.4,1.1,0,0,0,0,2.3,0,honest_normal,train
S00336,336,5,14.5,2.3,7,5,0,0,18.2,1,cheating_lookup,train
S00080,80,1,1.3,2.1,1,0,0,0,0.0,0,honest_normal,train
S00200,200,6,2.9,0.8,0,0,0,0,4.1,0,honest_normal,test
S00060,60,6,0.0,0.0,1,0,0,0,0.2,0,honest_normal,train
S00417,417,2,1.5,0.0,0,0,0,0,3.8,0,honest_normal,test
S00186,186,5,0.1,0.2,0,0,0,0,9.5,0,honest_normal,test
S00147,147,7,1.2,1.0,1,1,0,0,8.3,0,honest_normal,train
S00327,327,2,7.8,1.8,0,1,0,0,8.1,0,honest_distracted,train
S00169,169,4,1.2,0.6,0,0,0,0,2.7,0,honest_normal,val
S00347,347,2,1.0,0.7,0,0,0,0,0.0,0,honest_normal,train
S00373,373,3,7.8,3.4,1,3,0,0,8.7,0,honest_distracted,train
S00281,281,1,13.0,1.3,4,2,0,0,11.8,0,honest_distracted,val
S00269,269,4,2.9,0.0,0,0,0,0,4.0,0,honest_normal,val
S00075,75,3,0.0,1.4,1,0,0,0,6.2,0,honest_normal,train
S00286,286,8,7.1,3.9,2,0,0,1,15.7,0,honest_environment_noise,train
S00420,420,8,1.7,0.3,0,1,0,0,10.1,0,honest_normal,test
S00100,100,7,17.4,1.3,2,2,0,1,32.7,1,cheating_collaboration,train
S00319,319,4,0.0,0.2,0,0,0,0,6.7,0,honest_normal,train
S00014,14,5,0.0,1.3,0,0,0,0,9.1,0,honest_normal,test
S00412,412,1,4.5,0.6,0,2,0,0,5.8,0,honest_normal,train
S00129,129,5,17.7,2.3,5,7,0,0,27.4,1,cheating_lookup,train
S00201,201,4,2.0,0.8,0,0,0,0,6.7,0,honest_normal,train
S00291,291,6,1.0,0.0,1,0,0,0,1.0,0,honest_normal,val
S00065,65,3,1.7,0.6,0,0,0,0,4.2,0,honest_normal,val
S00177,177,6,4.6,10.5,1,0,0,0,10.8,0,honest_environment_noise,val
S00143,143,5,4.7,0.3,0,0,0,0,1.2,0,honest_normal,train
S00233,233,1,10.5,2.3,4,1,0,0,14.7,0,honest_distracted,train
S00420,420,5,0.8,0.3,0,0,0,0,11.0,0,honest_normal,test
S00273,273,4,2.0,1.9,0,0,0,0,6.1,0,honest_normal,val
S00329,329,6,0.4,1.6,0,0,0,0,0.1,0,honest_normal,train
S00287,287,2,1.1,0.0,0,0,0,0,6.2,0,honest_normal,train
S00014,14,2,0.0,0.3,0,0,0,0,4.9,0,honest_normal,test
S00128,128,7,0.6,0.0,0,1,0,1,0.5,0,honest_normal,train
S00195,195,3,8.2,0.0,4,0,0,0,15.3,0,honest_distracted,train
S00058,58,2,5.0,1.2,2,2,1,1,45.8,1,cheating_collaboration,train
S00234,234,4,4.1,3.7,0,0,1,0,1.4,0,honest_environment_noise,val
S00210,210,8,3.7,2.2,4,1,0,0,24.4,0,honest_distracted,train
S00203,203,5,1.3,0.4,0,0,0,0,1.7,0,honest_normal,train
S00133,133,1,30.9,3.1,5,7,0,0,43.1,1,cheating_lookup,test
S00305,305,4,2.4,0.5,1,0,0,0,5.4,0,honest_normal,train
S00265,265,2,0.0,0.4,0,0,0,0,12.7,0,honest_normal,train
S00254,254,3,2.1,0.1,0,0,0,0,2.9,0,honest_normal,train
S00419,419,3,29.9,2.2,6,1,0,0,36.6,1,cheating_lookup,train
S00284,284,8,2.7,6.5,0,0,0,0,20.9,0,honest_environment_noise,test
S00356,356,3,24.2,4.9,10,9,0,1,23.9,1,cheating_lookup,train
S00263,263,3,2.1,0.0,0,0,0,0,7.9,0,honest_normal,test
S00049,49,1,18.9,3.5,4,6,1,0,43.6,1,cheating_collaboration,val
S00153,153,4,3.8,0.1,0,0,0,0,13.4,0,honest_normal,train
S00269,269,2,1.2,0.3,0,0,0,0,7.4,0,honest_normal,val
S00107,107,8,1.9,0.4,0,1,0,0,2.1,0,honest_normal,train
S00051,51,3,0.7,1.0,0,0,1,0,9.9,0,honest_normal,train
S00006,6,7,2.0,1.0,1,0,0,0,0.6,0,honest_normal,train
S00187,187,7,1.2,0.0,0,0,0,0,2.1,0,honest_normal,test
S00387,387,1,0.7,1.4,0,0,0,0,5.0,0,honest_normal,val
S00020,20,5,9.7,1.2,3,1,0,0,8.7,0,honest_distracted,val
S00276,276,1,10.2,1.0,4,3,0,0,4.6,0,honest_distracted,train
S00049,49,3,11.4,3.9,1,1,1,1,48.8,1,cheating_collaboration,val
S00353,353,6,2.1,2.4,1,0,1,1,46.8,1,cheating_collaboration,val
S00043,43,1,9.5,3.1,0,2,0,0,12.1,0,honest_distracted,train
S00302,302,5,0.0,1.2,0,0,0,0,10.4,0,honest_normal,train
S00106,106,7,8.5,0.0,2,0,0,0,13.4,0,honest_distracted,train
S00065,65,1,5.0,3.3,0,1,0,0,13.0,0,honest_environment_noise,val
S00077,77,2,4.3,5.9,0,0,0,0,11.9,0,honest_environment_noise,train
S00081,81,2,2.9,0.0,0,0,0,0,14.3,0,honest_normal,train
S00174,174,1,1.5,0.6,0,0,0,0,5.8,0,honest_normal,val
S00133,133,6,27.5,5.5,9,5,0,0,24.1,1,cheating_lookup,test
S00147,147,5,0.9,0.5,0,0,0,0,9.9,0,honest_normal,train
S00140,140,4,2.7,1.2,0,0,0,0,0.0,0,honest_normal,train
S00314,314,6,1.6,0.1,0,0,0,0,0.0,0,honest_normal,train
S00152,152,2,1.2,1.0,0,0,0,0,13.5,0,honest_normal,val
S00274,274,1,0.0,0.5,0,0,0,0,2.3,0,honest_normal,test
S00324,324,9,19.5,3.1,5,3,0,0,24.4,1,cheating_lookup,train
S00131,131,3,0.4,0.1,0,0,0,0,2.9,0,honest_normal,train
S00074,74,1,0.3,0.0,1,0,0,0,4.5,0,honest_normal,train
S00011,11,4,3.2,0.7,2,1,0,0,14.0,0,honest_distracted,train
S00045,45,8,26.5,2.3,10,4,0,0,25.2,1,cheating_lookup,train
S00187,187,6,0.0,0.4,0,1,0,0,11.2,0,honest_normal,test
S00005,5,4,6.9,7.4,0,0,1,1,9.3,0,honest_environment_noise,train
S00357,357,4,0.0,1.5,0,0,0,0,7.4,0,honest_normal,train
S00419,419,1,9.7,0.3,1,0,0,0,15.6,0,honest_distracted,train
S00274,274,9,1.2,0.0,1,0,0,0,2.5,0,honest_normal,test
S00117,117,2,11.7,0.0,4,2,0,0,16.8,0,honest_distracted,train
S00213,213,3,0.5,0.2,0,0,0,0,5.6,0,honest_normal,test
S00079,79,1,0.0,0.3,0,0,0,0,11.6,0,honest_normal,val
S00403,403,4,0.0,0.9,0,0,0,0,2.4,0,honest_normal,train
S00249,249,4,1.4,0.0,1,0,0,0,6.8,0,honest_normal,train
S00070,70,3,2.1,0.0,0,0,0,0,7.4,0,honest_normal,train
S00067,67,3,20.0,1.9,7,6,1,0,20.5,1,cheating_lookup,train
S00014,14,1,1.7,0.0,0,0,0,1,13.4,0,honest_normal,test
S00378,378,6,3.1,2.6,0,0,0,1,2.2,0,honest_environment_noise,train
S00319,319,8,2.3,0.0,0,1,0,0,12.7,0,honest_normal,train
S00105,105,4,2.3,0.3,0,0,0,0,13.6,0,honest_normal,test
S00307,307,4,0.4,0.8,0,0,0,0,3.9,0,honest_normal,train
S00271,271,3,2.2,0.4,0,0,0,0,7.6,0,honest_normal,train
S00316,316,6,3.0,1.2,0,1,0,0,0.0,0,honest_normal,train
S00059,59,3,6.4,0.0,0,1,0,0,28.5,0,honest_distracted,test
S00229,229,5,1.1,0.9,1,0,0,0,2.7,0,honest_normal,train
S00150,150,2,7.4,0.6,4,1,1,1,24.7,1,cheating_collaboration,val
S00339,339,5,0.0,8.4,0,0,0,1,6.9,0,honest_environment_noise,train
S00402,402,1,2.1,0.9,1,0,0,0,4.8,0,honest_normal,train
S00363,363,3,4.4,0.5,1,0,0,0,3.8,0,honest_normal,val
S00004,4,8,2.1,1.2,0,1,0,0,8.5,0,honest_normal,train
S00358,358,8,0.3,0.1,0,0,0,0,8.5,0,honest_normal,train
S00101,101,6,1.2,0.4,0,0,0,0,7.0,0,honest_normal,train
S00163,163,5,1.7,0.3,0,0,0,0,11.2,0,honest_normal,train
S00398,398,3,0.0,2.2,0,0,0,0,13.4,0,honest_normal,test
S00207,207,3,0.7,1.0,0,0,0,0,7.2,0,honest_normal,train
S00322,322,8,15.6,5.9,3,1,1,1,39.8,1,cheating_collaboration,train
S00272,272,2,14.9,0.0,2,1,1,1,40.4,1,cheating_collaboration,train
S00011,11,7,7.5,2.3,0,0,0,0,16.6,0,honest_distracted,train
S00312,312,5,5.1,0.0,1,4,0,1,10.3,0,honest_distracted,train
S00122,122,2,14.9,0.0,8,3,1,1,15.8,1,cheating_lookup,train
S00312,312,4,9.8,2.4,2,0,0,0,12.9,0,honest_distracted,train
S00177,177,9,13.8,2.2,8,3,0,0,16.1,1,cheating_lookup,val
S00182,182,9,0.1,1.2,0,0,0,0,4.3,0,honest_normal,train
S00343,343,5,3.6,0.2,0,0,0,0,13.5,0,honest_normal,train
S00002,2,1,0.0,0.3,0,0,0,0,9.0,0,honest_normal,train
S00330,330,5,3.4,0.6,0,1,0,0,0.0,0,honest_normal,train
S00239,239,4,3.0,0.4,0,0,0,0,4.0,0,honest_normal,train
S00082,82,2,0.0,0.0,0,0,0,0,11.4,0,honest_normal,train
S00138,138,1,3.3,0.4,0,0,0,0,3.9,0,honest_normal,train
S00183,183,2,6.5,0.8,3,0,0,0,14.0,0,honest_distracted,val
S00019,19,5,1.7,1.1,0,1,0,0,8.0,0,honest_normal,test
S00107,107,4,0.9,0.0,0,0,0,0,6.5,0,honest_normal,train
S00374,374,8,1.4,0.0,1,0,0,0,0.8,0,honest_normal,train
S00351,351,2,3.5,1.6,0,0,0,0,6.1,0,honest_normal,train
S00290,290,8,16.1,3.9,4,6,0,0,36.4,1,cheating_lookup,train
S00357,357,3,1.9,0.0,0,0,0,0,4.9,0,honest_normal,train
S00347,347,5,0.4,1.5,0,0,0,0,0.0,0,honest_normal,train
S00131,131,6,0.1,0.0,0,0,0,0,12.5,0,honest_normal,train
S00398,398,5,1.1,1.2,0,0,0,0,6.8,0,honest_normal,test
S00417,417,1,0.6,0.3,0,0,0,0,4.1,0,honest_normal,test
S00139,139,3,6.6,1.2,2,3,0,0,15.1,0,honest_distracted,train
S00138,138,2,1.3,1.1,0,0,0,0,8.6,0,honest_normal,train
S00049,49,2,7.1,2.9,4,0,1,1,44.9,1,cheating_collaboration,val
S00048,48,3,10.8,2.8,1,0,0,0,15.2,0,honest_distracted,train
S00110,110,5,0.0,1.1,0,0,0,0,10.3,0,honest_normal,test
S00403,403,1,1.6,0.6,0,1,0,0,0.0,0,honest_normal,train
S00178,178,9,1.3,0.1,0,0,0,0,8.0,0,honest_normal,train
S00396,396,2,6.1,7.2,1,0,0,1,8.0,0,honest_environment_noise,train
S00155,155,7,1.4,8.5,0,0,0,1,3.7,0,honest_environment_noise,test
S00270,270,2,3.4,1.1,0,0,0,0,4.8,0,honest_normal,train
S00156,156,2,2.2,1.3,1,0,0,0,6.1,0,honest_normal,train
S00380,380,3,1.9,0.3,1,1,0,0,7.0,0,honest_normal,train
S00410,410,8,0.4,0.8,0,0,0,0,5.8,0,honest_normal,train
S00401,401,3,0.9,0.4,0,0,0,0,7.7,0,honest_normal,train
S00130,130,1,0.0,1.3,1,0,0,0,4.0,0,honest_normal,train
S00189,189,1,0.0,0.6,0,0,0,0,15.7,0,honest_normal,test
S00005,5,5,2.9,5.4,0,0,0,1,14.6,0,honest_environment_noise,train
S00384,384,3,8.0,1.5,5,6,0,0,28.9,1,cheating_lookup,val
S00198,198,8,5.7,0.7,3,1,0,0,15.1,0,honest_distracted,train
S00099,99,4,1.7,1.0,0,0,0,0,5.3,0,honest_normal,train
S00243,243,7,11.1,2.0,5,1,0,0,18.6,0,honest_distracted,val
S00037,37,2,2.0,1.1,0,0,0,0,6.8,0,honest_normal,val
S00251,251,1,19.4,1.0,7,5,1,0,38.2,1,cheating_lookup,train
S00067,67,7,17.2,4.6,6,4,0,0,16.5,1,cheating_lookup,train
S00266,266,4,5.0,2.5,2,2,0,0,22.1,0,honest_distracted,train
S00380,380,1,0.3,1.2,0,1,0,0,7.2,0,honest_normal,train
S00178,178,1,3.3,0.8,0,0,0,0,3.4,0,honest_normal,train
S00049,49,4,12.8,0.8,3,1,1,1,34.2,1,cheating_collaboration,val
S00059,59,7,7.2,1.0,3,1,0,0,14.5,0,honest_distracted,test
S00139,139,5,6.7,0.9,5,1,0,0,8.7,0,honest_distracted,train
S00061,61,4,3.1,0.0,0,0,0,0,15.0,0,honest_normal,val
S00153,153,3,1.9,0.0,0,0,0,0,0.8,0,honest_normal,train
S00221,221,2,0.6,0.4,1,0,0,0,7.8,0,honest_normal,train
S00384,384,4,17.9,4.3,10,3,0,0,16.8,1,cheating_lookup,val
S00060,60,4,1.3,0.6,0,0,0,0,8.1,0,honest_normal,train
S00370,370,1,11.6,2.0,1,0,0,0,3.6,0,honest_distracted,val
S00255,255,7,0.2,0.6,0,0,0,0,0.0,0,honest_normal,val
S00318,318,1,1.5,0.0,1,0,0,0,6.1,0,honest_normal,train
S00212,212,1,1.9,0.9,0,0,0,0,13.5,0,honest_normal,test
S00345,345,2,0.5,0.0,0,0,0,0,4.4,0,honest_normal,test
S00339,339,4,3.1,4.7,0,0,0,1,10.2,0,honest_environment_noise,train
S00358,358,1,1.8,0.5,0,0,0,0,4.5,0,honest_normal,train
S00380,380,6,1.5,0.8,0,0,0,0,10.7,0,honest_normal,train
S00222,222,1,3.4,1.9,2,2,0,0,12.7,0,honest_distracted,val
S00134,134,2,1.8,0.7,0,0,0,0,5.7,0,honest_normal,val
S00287,287,4,0.8,0.4,1,0,0,0,6.6,0,honest_normal,train
S00045,45,3,32.4,4.6,10,3,0,0,37.9,1,cheating_lookup,train
S00381,381,3,2.7,0.0,1,0,0,0,5.6,0,honest_normal,train
S00103,103,1,7.2,2.9,0,0,0,1,14.1,0,honest_environment_noise,train
S00121,121,9,2.5,1.1,0,0,0,0,2.8,0,honest_normal,train
S00196,196,4,5.0,1.2,2,2,0,0,16.2,0,honest_distracted,train
S00328,328,6,1.8,0.2,1,0,0,0,9.7,0,honest_normal,train
S00092,92,2,0.3,0.1,0,0,0,0,4.4,0,honest_normal,train
S00409,409,2,0.0,1.3,0,0,0,0,1.2,0,honest_normal,train
S00372,372,2,1.6,0.4,0,0,0,0,1.7,0,honest_normal,val
S00369,369,7,1.8,0.2,0,0,1,0,6.1,0,honest_normal,train
S00321,321,7,1.1,0.0,0,0,0,0,5.8,0,honest_normal,val
S00154,154,9,1.9,0.0,0,0,0,0,7.3,0,honest_normal,train
S00348,348,2,7.2,0.6,7,2,1,1,43.3,1,cheating_collaboration,train
S00088,88,2,1.7,1.0,0,0,0,0,6.5,0,honest_normal,train
S00087,87,2,0.8,1.3,1,0,0,0,4.2,0,honest_normal,train
S00237,237,3,1.5,0.0,2,1,0,0,9.0,0,honest_normal,test
S00344,344,8,1.7,0.6,1,0,0,0,7.4,0,honest_normal,val
S00050,50,3,1.5,1.4,0,0,0,0,1.2,0,honest_normal,train
S00395,395,1,18.0,4.7,8,10,0,0,15.6,1,cheating_lookup,test
S00334,334,2,2.5,0.7,0,0,0,0,15.0,0,honest_normal,val
S00059,59,4,7.3,2.5,2,0,0,0,19.9,0,honest_distracted,test
S00081,81,7,2.4,0.4,0,0,0,1,3.2,0,honest_normal,train
S00414,414,2,5.7,8.0,0,0,0,0,8.9,0,honest_environment_noise,train
S00067,67,4,18.7,3.0,8,6,0,0,34.1,1,cheating_lookup,train
S00229,229,4,3.5,0.5,0,0,0,0,8.7,0,honest_normal,train
S00018,18,2,8.7,1.4,3,3,0,0,18.8,0,honest_distracted,train
S00261,261,8,1.0,0.0,0,0,0,0,8.9,0,honest_normal,train
S00198,198,3,19.0,2.4,7,8,0,1,33.9,1,cheating_lookup,train
S00067,67,8,15.4,0.0,8,6,0,0,41.2,1,cheating_lookup,train
S00379,379,4,1.9,0.5,0,0,1,0,5.4,0,honest_normal,train
S00332,332,4,2.4,0.7,1,1,0,0,1.3,0,honest_normal,train
S00125,125,2,0.0,0.7,0,0,0,0,6.4,0,honest_normal,train
S00221,221,5,1.1,0.3,0,0,0,0,9.4,0,honest_normal,train
S00247,247,1,2.1,1.5,0,1,0,1,5.1,0,honest_normal,train
S00076,76,8,11.8,1.3,4,3,0,0,16.3,1,cheating_lookup,train
S00274,274,3,1.2,1.1,1,1,0,0,2.5,0,honest_normal,test
S00240,240,2,0.5,0.3,0,1,0,0,1.8,0,honest_normal,train
S00095,95,3,2.3,0.0,0,0,0,0,14.2,0,honest_normal,val
S00341,341,3,3.3,0.7,0,1,0,0,9.8,0,honest_normal,val
S00077,77,9,1.9,4.6,1,1,0,1,5.6,0,honest_environment_noise,train
S00154,154,4,1.6,0.6,0,0,0,0,4.2,0,honest_normal,train
S00271,271,7,0.5,0.1,0,0,0,0,5.1,0,honest_normal,train
S00084,84,6,0.2,1.0,0,0,0,0,7.9,0,honest_normal,train
S00388,388,3,25.7,7.1,9,2,0,0,22.1,1,cheating_lookup,train
S00029,29,5,1.1,0.8,0,0,0,0,4.7,0,honest_normal,train
S00112,112,9,0.0,1.0,0,0,0,0,5.5,0,honest_normal,train
S00027,27,5,1.3,0.0,0,0,0,0,7.8,0,honest_normal,train
S00202,202,1,0.4,0.1,0,0,0,0,9.0,0,honest_normal,train
S00396,396,5,2.0,0.9,0,0,0,0,2.8,0,honest_normal,train
S00351,351,1,0.0,0.7,0,0,0,0,8.1,0,honest_normal,train
S00265,265,5,2.5,0.0,1,0,0,0,4.6,0,honest_normal,train
S00034,34,4,0.8,0.6,0,0,0,0,5.9,0,honest_normal,train
S00281,281,4,5.7,2.6,3,0,0,1,22.6,0,honest_distracted,val
S00191,191,9,4.1,3.5,1,1,0,0,12.3,0,honest_distracted,val
S00416,416,1,0.3,0.9,1,0,0,0,9.0,0,honest_normal,train
S00224,224,6,16.5,2.2,6,6,0,0,17.3,1,cheating_lookup,train
S00096,96,8,1.0,1.5,0,1,0,0,5.5,0,honest_normal,train
S00205,205,2,8.0,3.7,3,2,0,0,19.6,0,honest_distracted,train
S00072,72,8,0.8,0.0,0,0,0,0,1.8,0,honest_normal,train
S00362,362,4,0.0,0.9,0,0,0,0,0.0,0,honest_normal,train
S00309,309,1,0.2,0.8,0,0,0,0,8.7,0,honest_normal,val
S00238,238,6,0.0,1.5,0,0,0,0,8.4,0,honest_normal,train
S00170,170,1,7.2,2.2,1,3,0,0,14.2,0,honest_distracted,train
S00310,310,6,2.3,0.0,0,0,0,0,15.3,0,honest_normal,train
S00073,73,4,16.4,2.8,11,4,0,0,28.3,1,cheating_lookup,train
S00216,216,7,13.1,2.8,2,2,1,1,25.6,1,cheating_collaboration,train
S00101,101,5,0.6,0.6,0,0,0,0,6.8,0,honest_normal,train
S00292,292,1,1.8,0.3,0,1,0,0,3.0,0,honest_normal,train
S00381,381,9,0.7,1.2,0,0,0,0,8.0,0,honest_normal,train
S00061,61,5,2.0,0.6,0,0,0,0,7.6,0,honest_normal,val
S00277,277,3,0.3,0.1,0,0,0,0,11.4,0,honest_normal,train
S00381,381,4,0.9,0.5,0,0,0,0,6.3,0,honest_normal,train
S00302,302,2,14.4,1.6,5,3,0,0,26.2,1,cheating_lookup,train
S00247,247,3,8.4,1.6,5,0,0,1,17.3,0,honest_distracted,train
S00072,72,6,1.0,0.2,1,0,0,0,9.5,0,honest_normal,train
S00389,389,5,5.5,5.9,2,0,0,1,14.1,0,honest_environment_noise,test
S00327,327,9,5.7,0.8,2,4,0,1,19.9,0,honest_distracted,train
S00283,283,2,1.5,0.8,0,0,0,0,0.0,0,honest_normal,train
S00265,265,3,2.3,0.5,0,0,0,0,16.1,0,honest_normal,train
S00164,164,1,24.0,4.8,4,8,0,1,29.1,1,cheating_lookup,train
S00205,205,6,10.5,0.0,3,2,0,0,15.7,0,honest_distracted,train
S00199,199,6,1.6,0.0,0,0,0,0,13.3,0,honest_normal,train
S00023,23,6,8.2,2.5,0,4,0,0,1.9,0,honest_distracted,train
S00024,24,8,3.7,0.8,1,0,0,0,8.3,0,honest_normal,train
S00191,191,2,13.4,2.4,1,0,0,0,7.5,0,honest_distracted,val
S00263,263,6,1.8,0.0,0,0,0,0,11.6,0,honest_normal,test
S00394,394,3,5.9,0.0,2,2,0,0,8.4,0,honest_distracted,train
S00185,185,2,26.9,4.2,3,4,0,0,16.1,1,cheating_lookup,train
S00028,28,7,3.1,0.4,0,1,0,0,8.1,0,honest_normal,test
S00010,10,1,10.1,3.5,2,0,0,0,25.8,0,honest_distracted,train
S00133,133,3,9.7,3.9,4,5,0,0,23.3,1,cheating_lookup,test
S00282,282,1,1.2,0.8,0,0,0,0,8.1,0,honest_normal,train
S00271,271,1,1.1,0.5,0,1,0,0,4.5,0,honest_normal,train
S00211,211,4,12.0,1.1,3,3,1,1,24.2,1,cheating_collaboration,test
S00216,216,3,15.5,4.2,2,3,1,1,31.1,1,cheating_collaboration,train
S00288,288,1,3.7,7.4,3,0,1,0,7.2,0,honest_environment_noise,train
S00321,321,8,3.2,1.2,1,0,0,0,6.6,0,honest_normal,val
S00253,253,2,15.8,0.0,7,6,0,0,17.9,1,cheating_lookup,train
S00149,149,5,8.0,5.2,6,4,0,0,17.5,1,cheating_lookup,train
S00152,152,7,1.2,0.6,1,0,0,0,1.4,0,honest_normal,val
S00021,21,2,1.6,0.9,0,0,0,0,3.7,0,honest_normal,train
S00338,338,1,7.2,0.7,4,0,0,0,9.7,0,honest_distracted,train
S00141,141,1,2.7,4.0,0,0,0,1,16.5,0,honest_environment_noise,val
S00154,154,2,1.8,1.4,0,0,0,0,10.9,0,honest_normal,train
S00191,191,1,7.3,1.6,2,1,0,0,26.4,0,honest_distracted,val
S00061,61,8,3.7,1.1,0,0,0,0,9.7,0,honest_normal,val
S00064,64,4,9.5,2.6,1,2,0,0,17.6,0,honest_distracted,val
S00414,414,3,0.8,4.2,0,0,0,1,1.6,0,honest_environment_noise,train
S00390,390,2,1.0,1.0,1,1,0,0,3.5,0,honest_normal,train
S00003,3,6,3.8,6.9,1,0,0,0,11.3,0,honest_environment_noise,train
S00032,32,2,4.4,4.8,0,0,0,1,12.3,0,honest_environment_noise,val
S00184,184,2,8.8,0.8,2,1,1,1,23.5,1,cheating_collaboration,val
S00061,61,6,2.0,0.7,0,0,0,0,3.5,0,honest_normal,val
S00280,280,3,0.3,0.0,0,1,0,0,12.5,0,honest_normal,train
S00224,224,4,8.0,2.6,6,0,0,0,30.9,1,cheating_lookup,train
S00365,365,4,1.3,1.0,0,1,0,0,9.6,0,honest_normal,train
S00088,88,4,4.6,0.4,0,0,0,0,9.7,0,honest_normal,train
S00032,32,3,0.3,0.0,0,0,1,0,3.0,0,honest_normal,val
S00011,11,5,14.9,2.2,0,3,0,0,10.2,0,honest_distracted,train
S00010,10,3,5.9,1.4,3,2,0,0,4.4,0,honest_distracted,train
S00319,319,1,0.6,0.0,0,0,0,0,9.8,0,honest_normal,train
S00358,358,4,3.7,0.8,1,1,0,0,4.3,0,honest_normal,train
S00182,182,7,2.0,1.5,0,0,0,0,10.0,0,honest_normal,train
S00362,362,3,1.8,0.7,0,0,0,1,8.6,0,honest_normal,train
S00109,109,5,1.8,5.2,0,1,0,1,26.0,0,honest_environment_noise,train
S00168,168,2,23.5,1.0,8,5,0,0,40.5,1,cheating_lookup,train
S00294,294,4,10.7,0.1,3,1,0,0,22.2,0,honest_distracted,train
S00090,90,1,9.5,1.6,4,0,0,0,18.0,0,honest_distracted,train
S00190,190,3,0.3,0.7,0,0,0,0,4.2,0,honest_normal,train
S00249,249,6,0.0,0.4,0,0,0,0,6.8,0,honest_normal,train
S00091,91,8,1.9,1.3,0,0,0,0,9.1,0,honest_normal,val
S00325,325,9,3.2,1.1,0,0,0,0,4.7,0,honest_normal,train
S00284,284,2,2.0,6.4,2,0,0,0,19.3,0,honest_environment_noise,test
S00245,245,2,22.1,2.9,2,3,1,1,52.9,1,cheating_collaboration,val
S00013,13,4,4.6,1.6,0,0,0,0,27.9,0,honest_distracted,train
S00392,392,4,20.5,4.4,12,10,0,0,33.5,1,cheating_lookup,train
S00023,23,7,6.0,2.1,3,2,0,0,11.6,0,honest_distracted,train
S00304,304,2,2.0,0.0,2,0,0,0,7.0,0,honest_normal,train
S00236,236,8,1.9,0.3,0,0,0,0,8.8,0,honest_normal,train
S00034,34,2,1.9,0.6,1,0,0,0,5.0,0,honest_normal,train
S00188,188,2,5.9,4.6,1,1,0,0,8.3,0,honest_environment_noise,train
S00251,251,4,33.3,1.8,6,4,0,0,22.5,1,cheating_lookup,train
S00166,166,2,1.9,0.4,0,0,0,0,8.8,0,honest_normal,val
S00337,337,6,0.9,0.0,0,0,0,0,11.4,0,honest_normal,test
