student_id,job_id,label,skill_overlap_ratio,mean_score_on_required,score_gap_mean,skills_below_threshold,nice_to_have_overlap,cgpa_gap,max_skill_score,avg_skill_score,graduation_recency,required_skills_count,min_score_threshold
STU_0018,JD_0073,0,0.4,56.0,-6.0,3,0.0,0.75,75.0,47.95,-1,5,62
STU_0019,JD_0073,0,0.2,49.6,-12.4,4,0.6667,-0.34,93.0,59.3,3,5,62
STU_0020,JD_0073,0,0.0,35.6,-26.4,5,0.3333,2.46,100.0,49.65,1,5,62
STU_0021,JD_0073,0,0.4,53.0,-9.0,3,0.0,0.72,95.0,50.7,0,5,62
STU_0022,JD_0073,0,0.6,72.6,10.6,2,0.6667,0.42,98.0,53.4,-1,5,62
STU_0023,JD_0073,0,0.0,42.4,-19.6,5,0.3333,0.88,64.0,43.7,1,5,62
STU_0024,JD_0073,0,0.4,65.6,3.6,3,0.6667,2.4,100.0,55.15,-1,5,62
STU_0025,JD_0073,0,0.4,46.4,-15.6,3,1.0,0.47,75.0,47.9,2,5,62
STU_0026,JD_0073,0,0.2,45.6,-16.4,4,0.6667,0.78,83.0,48.7,3,5,62
STU_0027,JD_0073,0,0.0,28.8,-33.2,5,0.6667,-0.54,75.0,42.65,0,5,62
STU_0028,JD_0073,0,0.0,44.6,-17.4,5,0.6667,1.18,77.0,48.95,4,5,62
STU_0029,JD_0073,0,0.2,47.0,-15.0,4,0.3333,-0.37,97.0,52.25,2,5,62
STU_0030,JD_0073,0,0.6,61.8,-0.2,2,0.6667,0.69,100.0,52.2,-1,5,62
STU_0031,JD_0073,0,0.2,66.4,4.4,4,0.6667,0.64,100.0,55.8,-1,5,62
STU_0032,JD_0073,0,0.2,45.0,-17.0,4,0.6667,0.42,73.0,49.15,0,5,62
STU_0033,JD_0073,0,0.4,55.0,-7.0,3,0.0,-0.06,97.0,51.95,-1,5,62
STU_0034,JD_0073,0,0.4,51.4,-10.6,3,0.0,0.54,94.0,50.0,0,5,62
STU_0035,JD_0073,0,0.0,43.2,-18.8,5,0.3333,1.13,89.0,52.6,4,5,62
STU_0036,JD_0073,0,0.2,58.2,-3.8,4,0.6667,1.64,71.0,50.05,4,5,62
STU_0037,JD_0073,0,0.4,52.0,-10.0,3,1.0,-1.1,83.0,51.55,2,5,62
STU_0038,JD_0073,0,0.0,42.4,-19.6,5,0.6667,0.92,84.0,47.65,3,5,62
STU_0039,JD_0073,0,0.6,59.4,-2.6,2,0.3333,1.97,99.0,56.95,3,5,62
STU_0040,JD_0073,0,0.6,64.0,2.0,2,1.0,0.45,84.0,52.25,-1,5,62
STU_0041,JD_0073,0,0.6,62.2,0.2,2,0.6667,1.41,86.0,53.0,-1,5,62
STU_0042,JD_0073,1,1.0,74.0,12.0,0,0.0,0.06,93.0,53.85,-1,5,62
STU_0043,JD_0073,0,0.6,61.8,-0.2,2,0.3333,0.53,82.0,52.85,0,5,62
STU_0044,JD_0073,0,0.4,56.0,-6.0,3,0.6667,2.36,100.0,55.5,3,5,62
STU_0045,JD_0073,0,0.8,70.6,8.6,1,1.0,1.4,100.0,60.5,4,5,62
STU_0046,JD_0073,0,0.4,56.8,-5.2,3,0.3333,0.35,81.0,55.9,3,5,62
STU_0047,JD_0073,0,0.6,55.0,-7.0,2,0.6667,0.23,89.0,49.35,3,5,62
STU_0048,JD_0073,0,0.0,37.4,-24.6,5,0.6667,1.6,93.0,54.1,1,5,62
STU_0049,JD_0073,0,0.6,63.8,1.8,2,0.3333,-0.58,99.0,50.65,3,5,62
STU_0050,JD_0073,0,0.2,46.2,-15.8,4,0.3333,1.82,85.0,49.55,4,5,62
STU_0051,JD_0073,0,0.4,66.0,4.0,3,0.3333,2.55,92.0,59.0,0,5,62
STU_0052,JD_0073,0,0.0,45.6,-16.4,5,1.0,2.26,95.0,51.9,4,5,62
STU_0053,JD_0073,0,0.8,72.4,10.4,1,0.0,-0.88,89.0,55.4,1,5,62
STU_0054,JD_0073,0,0.2,34.6,-27.4,4,0.3333,1.26,89.0,46.65,4,5,62
STU_0055,JD_0073,0,0.0,45.8,-16.2,5,1.0,-0.04,82.0,52.4,0,5,62
STU_0056,JD_0073,0,0.2,43.8,-18.2,4,0.6667,-0.26,100.0,57.55,3,5,62
STU_0057,JD_0073,0,0.2,50.6,-11.4,4,0.6667,-0.04,96.0,57.65,1,5,62
STU_0058,JD_0073,0,0.2,44.0,-18.0,4,0.3333,2.88,96.0,49.05,0,5,62
STU_0059,JD_0073,0,0.6,51.2,-10.8,2,0.6667,-0.83,81.0,49.75,2,5,62
STU_0060,JD_0073,0,0.2,51.8,-10.2,4,0.3333,-0.72,80.0,51.6,2,5,62
STU_0061,JD_0073,0,0.0,41.8,-20.2,5,0.6667,0.87,90.0,49.55,-1,5,62
STU_0062,JD_0073,0,0.4,59.8,-2.2,3,1.0,-0.26,83.0,57.0,3,5,62
STU_0063,JD_0073,0,0.4,53.6,-8.4,3,0.0,-0.19,97.0,47.35,2,5,62
STU_0064,JD_0073,0,0.4,59.8,-2.2,3,0.0,1.33,100.0,53.05,-1,5,62
STU_0065,JD_0073,0,0.0,37.2,-24.8,5,0.3333,-1.0,100.0,52.05,4,5,62
STU_0066,JD_0073,0,0.4,58.4,-3.6,3,0.6667,1.92,80.0,51.2,2,5,62
STU_0067,JD_0073,0,0.4,47.8,-14.2,3,0.3333,1.63,94.0,52.5,0,5,62
STU_0068,JD_0073,0,0.4,50.4,-11.6,3,0.6667,2.49,89.0,45.05,-1,5,62
STU_0069,JD_0073,0,0.0,45.8,-16.2,5,0.6667,-0.76,94.0,49.7,0,5,62
STU_0070,JD_0073,0,0.4,56.4,-5.6,3,0.3333,2.47,100.0,56.2,4,5,62
STU_0071,JD_0073,0,0.2,56.2,-5.8,4,1.0,1.95,89.0,57.4,2,5,62
STU_0072,JD_0073,0,0.4,64.4,2.4,3,0.0,2.8,100.0,52.7,3,5,62
STU_0073,JD_0073,0,0.6,63.2,1.2,2,0.3333,2.58,89.0,57.65,-1,5,62
STU_0074,JD_0073,0,0.2,46.4,-15.6,4,0.3333,1.99,78.0,51.2,3,5,62
STU_0075,JD_0073,0,0.6,59.8,-2.2,2,0.3333,-0.54,90.0,59.65,3,5,62
STU_0076,JD_0073,0,0.6,59.6,-2.4,2,0.0,-1.3,94.0,51.9,3,5,62
STU_0077,JD_0073,0,0.4,58.2,-3.8,3,0.0,2.76,95.0,49.35,4,5,62
STU_0078,JD_0073,0,0.4,53.2,-8.8,3,0.3333,1.52,83.0,52.5,1,5,62
STU_0079,JD_0073,0,0.4,50.4,-11.6,3,0.6667,-0.63,85.0,46.35,2,5,62
STU_0080,JD_0073,0,0.2,48.2,-13.8,4,0.6667,0.09,75.0,47.3,1,5,62
STU_0081,JD_0073,0,0.2,43.6,-18.4,4,0.3333,0.26,100.0,50.7,4,5,62
STU_0082,JD_0073,0,0.6,61.4,-0.6,2,0.6667,0.48,100.0,53.75,-1,5,62
STU_0083,JD_0073,0,0.6,65.6,3.6,2,0.3333,0.45,93.0,57.3,2,5,62
STU_0084,JD_0073,0,0.2,38.8,-23.2,4,0.3333,2.25,84.0,54.4,-1,5,62
STU_0085,JD_0073,0,0.2,45.2,-16.8,4,0.3333,0.36,85.0,52.8,-1,5,62
STU_0086,JD_0073,0,0.0,50.4,-11.6,5,1.0,-0.58,100.0,52.95,3,5,62
STU_0087,JD_0073,0,0.6,65.4,3.4,2,0.3333,1.05,88.0,53.5,0,5,62
STU_0088,JD_0073,0,0.0,47.6,-14.4,5,0.6667,-0.5,87.0,55.7,2,5,62
STU_0089,JD_0073,0,0.4,56.0,-6.0,3,0.0,0.5,97.0,52.5,1,5,62
STU_0090,JD_0073,0,0.2,41.0,-21.0,4,0.3333,-0.67,92.0,49.05,-1,5,62
STU_0091,JD_0073,0,0.2,44.2,-17.8,4,0.3333,-1.0,79.0,44.9,2,5,62
STU_0092,JD_0073,0,0.4,58.0,-4.0,3,0.3333,-0.77,78.0,51.7,3,5,62
STU_0093,JD_0073,0,0.2,37.4,-24.6,4,0.3333,0.56,87.0,50.9,4,5,62
STU_0094,JD_0073,0,0.4,57.8,-4.2,3,0.6667,0.32,88.0,51.4,1,5,62
STU_0095,JD_0073,0,0.4,63.2,1.2,3,0.6667,1.95,86.0,52.25,4,5,62
STU_0096,JD_0073,0,0.2,45.6,-16.4,4,0.6667,-1.18,78.0,49.25,1,5,62
STU_0097,JD_0073,0,0.2,43.6,-18.4,4,0.3333,1.47,84.0,52.15,1,5,62
STU_0098,JD_0073,0,0.4,56.0,-6.0,3,0.6667,2.1,92.0,54.5,0,5,62
STU_0099,JD_0073,0,0.4,57.4,-4.6,3,0.6667,1.8,89.0,54.45,3,5,62
STU_0100,JD_0073,0,0.4,55.4,-6.6,3,1.0,-0.21,82.0,53.8,-1,5,62
STU_0101,JD_0073,0,0.6,56.6,-5.4,2,0.0,0.49,75.0,44.4,2,5,62
STU_0102,JD_0073,0,0.4,55.6,-6.4,3,0.3333,-0.03,90.0,54.95,2,5,62
STU_0103,JD_0073,0,0.6,59.2,-2.8,2,0.0,0.25,88.0,48.45,3,5,62
STU_0104,JD_0073,0,0.4,54.8,-7.2,3,0.6667,0.35,84.0,53.6,1,5,62
STU_0105,JD_0073,0,0.4,53.2,-8.8,3,0.3333,2.18,72.0,47.75,3,5,62
STU_0106,JD_0073,0,0.4,58.6,-3.4,3,0.6667,0.24,88.0,47.35,0,5,62
STU_0107,JD_0073,0,0.4,61.4,-0.6,3,0.0,0.91,100.0,55.65,1,5,62
STU_0108,JD_0073,0,0.4,61.4,-0.6,3,0.0,-0.46,94.0,50.3,1,5,62
STU_0109,JD_0073,0,0.2,48.6,-13.4,4,1.0,1.48,86.0,54.15,2,5,62
STU_0110,JD_0073,0,0.6,53.6,-8.4,2,0.3333,2.82,80.0,51.0,3,5,62
STU_0111,JD_0073,0,0.4,57.6,-4.4,3,0.3333,1.45,77.0,52.25,0,5,62
STU_0112,JD_0073,0,0.6,68.2,6.2,2,0.3333,-0.62,93.0,49.8,1,5,62
STU_0113,JD_0073,0,0.6,66.2,4.2,2,0.6667,0.01,85.0,50.05,1,5,62
STU_0114,JD_0073,0,0.4,49.0,-13.0,3,0.3333,0.62,76.0,51.4,4,5,62
STU_0115,JD_0073,0,0.2,44.4,-17.6,4,0.3333,1.4,93.0,54.0,3,5,62
STU_0116,JD_0073,0,0.4,67.4,5.4,3,0.6667,2.21,100.0,56.9,3,5,62
STU_0117,JD_0073,0,0.4,64.4,2.4,3,0.6667,1.48,83.0,53.65,1,5,62
STU_0118,JD_0073,0,0.0,51.2,-10.8,5,0.0,-0.68,82.0,52.6,2,5,62
STU_0119,JD_0073,0,0.4,52.0,-10.0,3,0.6667,-0.94,95.0,48.7,2,5,62
STU_0120,JD_0073,0,0.0,47.6,-14.4,5,0.0,2.65,87.0,45.45,1,5,62
STU_0121,JD_0073,0,0.4,57.6,-4.4,3,0.3333,1.6,92.0,53.2,4,5,62
STU_0122,JD_0073,0,0.8,69.8,7.8,1,0.3333,1.97,87.0,51.3,0,5,62
STU_0123,JD_0073,0,0.4,51.6,-10.4,3,0.6667,0.78,71.0,53.5,4,5,62
STU_0124,JD_0073,0,0.4,59.8,-2.2,3,0.6667,0.46,88.0,56.0,4,5,62
STU_0125,JD_0073,0,0.8,71.2,9.2,1,0.3333,-0.64,97.0,51.7,1,5,62
STU_0126,JD_0073,0,0.2,54.6,-7.4,4,0.3333,1.93,90.0,48.85,0,5,62
STU_0127,JD_0073,0,0.2,57.8,-4.2,4,0.3333,2.26,100.0,56.85,2,5,62
STU_0128,JD_0073,0,0.2,51.4,-10.6,4,0.6667,1.05,81.0,50.25,1,5,62
STU_0129,JD_0073,0,0.0,51.0,-11.0,5,0.6667,2.26,84.0,52.45,1,5,62
STU_0130,JD_0073,0,0.0,40.8,-21.2,5,0.6667,0.06,72.0,52.4,2,5,62
STU_0131,JD_0073,0,0.0,36.4,-25.6,5,0.3333,0.82,85.0,47.75,4,5,62
STU_0132,JD_0073,0,0.6,61.8,-0.2,2,1.0,0.99,83.0,58.8,1,5,62
STU_0133,JD_0073,0,0.4,54.2,-7.8,3,0.3333,2.01,99.0,52.8,1,5,62
STU_0134,JD_0073,0,0.0,49.2,-12.8,5,0.3333,-0.35,81.0,47.05,-1,5,62
STU_0135,JD_0073,0,0.4,58.0,-4.0,3,1.0,0.88,83.0,55.5,0,5,62
STU_0136,JD_0073,0,0.2,58.6,-3.4,4,0.3333,1.62,95.0,57.35,2,5,62
STU_0137,JD_0073,0,0.8,65.2,3.2,1,0.6667,1.7,87.0,59.9,4,5,62
STU_0138,JD_0073,0,0.6,63.2,1.2,2,0.3333,-0.47,78.0,50.5,3,5,62
STU_0139,JD_0073,0,0.0,49.0,-13.0,5,0.3333,-0.18,78.0,47.9,0,5,62
STU_0140,JD_0073,0,0.4,54.4,-7.6,3,0.0,-0.63,80.0,44.75,2,5,62
STU_0141,JD_0073,0,0.4,62.4,0.4,3,0.3333,-1.2,100.0,52.5,2,5,62
STU_0142,JD_0073,0,0.6,71.0,9.0,2,0.0,2.33,100.0,55.95,-1,5,62
STU_0143,JD_0073,0,0.2,40.4,-21.6,4,0.3333,0.62,90.0,47.05,2,5,62
STU_0144,JD_0073,0,0.2,54.0,-8.0,4,0.6667,2.65,82.0,47.1,2,5,62
STU_0145,JD_0073,0,0.0,37.4,-24.6,5,0.6667,-1.08,100.0,49.55,1,5,62
STU_0146,JD_0073,0,0.6,58.6,-3.4,2,0.3333,2.09,83.0,52.85,3,5,62
STU_0147,JD_0073,0,0.4,60.8,-1.2,3,1.0,1.89,73.0,53.45,0,5,62
STU_0148,JD_0073,0,0.4,61.0,-1.0,3,0.3333,0.24,85.0,52.0,0,5,62
STU_0149,JD_0073,0,0.2,49.8,-12.2,4,0.3333,1.05,76.0,50.35,2,5,62
STU_0150,JD_0073,0,0.4,64.2,2.2,3,0.0,-0.49,91.0,52.45,-1,5,62
STU_0151,JD_0073,0,0.2,48.6,-13.4,4,1.0,0.97,79.0,45.45,3,5,62
STU_0152,JD_0073,0,0.4,55.8,-6.2,3,0.6667,1.15,90.0,48.7,-1,5,62
STU_0153,JD_0073,0,0.2,42.6,-19.4,4,0.3333,-0.18,89.0,50.65,-1,5,62
STU_0154,JD_0073,0,0.6,66.6,4.6,2,0.3333,1.99,98.0,55.5,2,5,62
STU_0155,JD_0073,0,0.8,59.8,-2.2,1,0.3333,-0.91,87.0,51.0,1,5,62
STU_0156,JD_0073,0,0.2,47.0,-15.0,4,0.3333,-1.09,80.0,52.35,3,5,62
STU_0157,JD_0073,0,0.0,39.2,-22.8,5,0.3333,0.49,91.0,49.1,2,5,62
STU_0158,JD_0073,0,0.2,50.6,-11.4,4,0.3333,0.75,84.0,46.25,2,5,62
STU_0159,JD_0073,0,0.0,36.2,-25.8,5,0.3333,2.42,74.0,43.75,4,5,62
STU_0160,JD_0073,0,0.2,46.0,-16.0,4,0.0,-1.01,100.0,52.6,4,5,62
STU_0161,JD_0073,0,0.4,58.8,-3.2,3,1.0,2.13,91.0,55.3,-1,5,62
STU_0162,JD_0073,0,0.4,53.2,-8.8,3,0.3333,1.4,90.0,52.9,0,5,62
STU_0163,JD_0073,0,0.4,59.6,-2.4,3,0.3333,2.1,100.0,55.7,-1,5,62
STU_0164,JD_0073,0,0.6,55.2,-6.8,2,1.0,-0.02,81.0,56.5,2,5,62
STU_0165,JD_0073,0,0.4,50.0,-12.0,3,0.3333,0.73,93.0,49.15,-1,5,62
STU_0166,JD_0073,0,0.6,64.2,2.2,2,1.0,-1.02,88.0,55.85,1,5,62
STU_0167,JD_0073,0,0.2,49.8,-12.2,4,0.3333,2.15,85.0,53.25,0,5,62
STU_0168,JD_0073,0,0.6,57.6,-4.4,2,0.3333,-1.17,95.0,52.25,1,5,62
STU_0169,JD_0073,0,0.2,45.8,-16.2,4,0.0,0.5,78.0,47.55,-1,5,62
STU_0170,JD_0073,0,0.4,51.0,-11.0,3,1.0,2.59,100.0,55.3,3,5,62
STU_0171,JD_0073,0,0.6,59.0,-3.0,2,0.6667,2.78,82.0,51.4,4,5,62
STU_0172,JD_0073,0,0.6,63.6,1.6,2,0.6667,0.97,87.0,55.9,2,5,62
STU_0173,JD_0073,0,0.4,56.0,-6.0,3,1.0,0.58,88.0,47.8,4,5,62
STU_0174,JD_0073,0,0.4,61.2,-0.8,3,0.3333,-0.14,100.0,53.2,-1,5,62
STU_0175,JD_0073,0,0.4,48.4,-13.6,3,0.3333,-0.35,81.0,50.3,1,5,62
STU_0176,JD_0073,0,0.6,59.2,-2.8,2,0.3333,0.79,78.0,50.4,0,5,62
STU_0177,JD_0073,0,0.2,42.4,-19.6,4,0.6667,2.62,100.0,53.45,2,5,62
STU_0178,JD_0073,0,0.2,55.4,-6.6,4,0.3333,-0.12,100.0,54.0,-1,5,62
STU_0179,JD_0073,0,0.2,48.0,-14.0,4,0.6667,0.52,88.0,51.9,3,5,62
STU_0180,JD_0073,0,0.6,54.4,-7.6,2,0.3333,0.22,90.0,55.35,0,5,62
STU_0181,JD_0073,0,0.2,57.6,-4.4,4,0.6667,0.25,75.0,52.5,0,5,62
STU_0182,JD_0073,0,0.2,41.0,-21.0,4,0.3333,2.53,83.0,50.55,-1,5,62
STU_0183,JD_0073,0,0.4,53.2,-8.8,3,0.3333,2.75,78.0,50.25,1,5,62
STU_0184,JD_0073,0,0.0,40.8,-21.2,5,0.3333,2.36,85.0,55.35,4,5,62
STU_0185,JD_0073,0,0.4,56.4,-5.6,3,0.6667,1.71,91.0,58.8,4,5,62
STU_0186,JD_0073,0,0.6,64.8,2.8,2,0.6667,1.96,93.0,54.1,1,5,62
STU_0187,JD_0073,0,0.4,61.6,-0.4,3,0.0,-1.05,97.0,47.95,-1,5,62
STU_0188,JD_0073,0,0.2,48.6,-13.4,4,0.0,1.3,93.0,50.6,2,5,62
STU_0189,JD_0073,0,0.0,40.0,-22.0,5,0.6667,-0.39,91.0,44.95,4,5,62
STU_0190,JD_0073,0,0.4,55.4,-6.6,3,0.6667,2.81,78.0,48.25,1,5,62
STU_0191,JD_0073,0,0.0,44.2,-17.8,5,0.0,1.58,84.0,44.2,3,5,62
STU_0192,JD_0073,0,0.6,60.4,-1.6,2,0.6667,0.14,74.0,50.8,2,5,62
STU_0193,JD_0073,0,0.0,49.2,-12.8,5,0.6667,1.03,69.0,48.25,1,5,62
STU_0194,JD_0073,0,0.6,55.8,-6.2,2,1.0,2.34,76.0,48.75,0,5,62
STU_0195,JD_0073,0,0.4,46.4,-15.6,3,0.3333,-0.78,84.0,51.9,0,5,62
STU_0196,JD_0073,0,0.8,61.4,-0.6,1,0.3333,1.47,80.0,52.5,2,5,62
STU_0197,JD_0073,0,0.2,51.4,-10.6,4,0.3333,-1.08,78.0,52.1,3,5,62
STU_0198,JD_0073,0,0.4,62.8,0.8,3,0.0,-0.32,90.0,53.1,-1,5,62
STU_0199,JD_0073,0,0.2,61.0,-1.0,4,0.3333,-0.38,100.0,55.85,4,5,62
STU_0200,JD_0073,0,0.6,58.4,-3.6,2,0.0,-0.13,100.0,51.5,-1,5,62
STU_0201,JD_0073,0,0.2,51.8,-10.2,4,0.6667,2.32,79.0,45.55,0,5,62
STU_0202,JD_0073,0,0.2,48.0,-14.0,4,0.6667,1.94,100.0,48.75,2,5,62
STU_0203,JD_0073,0,0.6,59.6,-2.4,2,0.3333,-0.58,93.0,55.55,-1,5,62
STU_0204,JD_0073,0,0.6,59.6,-2.4,2,0.0,-0.98,76.0,46.65,-1,5,62
STU_0205,JD_0073,0,0.2,51.2,-10.8,4,0.3333,-1.26,93.0,55.0,1,5,62
STU_0206,JD_0073,0,0.4,57.8,-4.2,3,0.6667,0.0,92.0,50.8,2,5,62
STU_0207,JD_0073,0,0.2,55.2,-6.8,4,0.0,2.37,77.0,54.5,0,5,62
STU_0208,JD_0073,0,0.2,45.6,-16.4,4,0.0,-0.3,88.0,52.15,3,5,62
STU_0209,JD_0073,0,0.6,62.8,0.8,2,0.6667,2.74,72.0,49.25,1,5,62
STU_0210,JD_0073,0,0.6,60.4,-1.6,2,0.0,0.17,80.0,47.5,0,5,62
STU_0211,JD_0073,0,0.0,38.6,-23.4,5,0.3333,0.56,80.0,43.1,4,5,62
STU_0212,JD_0073,0,0.2,47.0,-15.0,4,0.3333,0.24,92.0,53.15,0,5,62
STU_0213,JD_0073,0,0.4,52.0,-10.0,3,0.6667,-1.29,93.0,52.6,1,5,62
STU_0214,JD_0073,0,0.6,67.4,5.4,2,0.0,-1.13,79.0,46.2,-1,5,62
STU_0215,JD_0073,0,0.4,59.4,-2.6,3,0.3333,-0.8,100.0,52.05,4,5,62
STU_0216,JD_0073,0,0.4,45.8,-16.2,3,1.0,-0.39,82.0,46.8,4,5,62
STU_0217,JD_0073,0,0.6,60.0,-2.0,2,0.0,1.48,97.0,51.65,2,5,62
STU_0218,JD_0073,0,0.6,64.6,2.6,2,0.6667,1.79,86.0,51.7,0,5,62
STU_0219,JD_0073,0,0.8,64.8,2.8,1,1.0,1.25,89.0,50.55,1,5,62
STU_0220,JD_0073,0,0.0,40.0,-22.0,5,0.0,0.51,84.0,51.2,3,5,62
STU_0221,JD_0073,0,0.0,48.8,-13.2,5,0.6667,2.48,85.0,48.9,0,5,62
STU_0222,JD_0073,0,0.4,57.6,-4.4,3,0.6667,-0.58,92.0,49.9,2,5,62
STU_0223,JD_0073,0,0.2,54.0,-8.0,4,0.3333,1.35,75.0,49.2,-1,5,62
STU_0224,JD_0073,0,0.6,71.2,9.2,2,0.6667,1.98,99.0,58.6,3,5,62
STU_0225,JD_0073,0,0.4,52.2,-9.8,3,0.6667,-0.47,88.0,48.2,0,5,62
STU_0226,JD_0073,0,0.0,36.0,-26.0,5,0.6667,-0.21,81.0,46.0,4,5,62
STU_0227,JD_0073,0,0.2,47.2,-14.8,4,0.6667,-0.93,86.0,56.85,3,5,62
STU_0228,JD_0073,0,0.2,43.2,-18.8,4,0.3333,1.13,85.0,53.1,3,5,62
STU_0229,JD_0073,0,0.4,60.6,-1.4,3,0.6667,1.79,84.0,51.65,3,5,62
STU_0230,JD_0073,0,0.4,59.6,-2.4,3,0.3333,1.95,85.0,54.25,1,5,62
STU_0231,JD_0073,0,0.6,60.6,-1.4,2,0.3333,-0.45,86.0,52.05,0,5,62
STU_0232,JD_0073,0,0.4,47.2,-14.8,3,0.6667,0.57,88.0,44.45,2,5,62
STU_0233,JD_0073,0,0.6,58.2,-3.8,2,1.0,1.55,84.0,54.95,1,5,62
STU_0234,JD_0073,0,0.6,60.2,-1.8,2,0.6667,-0.01,94.0,52.8,4,5,62
STU_0235,JD_0073,0,0.2,46.2,-15.8,4,0.0,1.32,86.0,51.55,0,5,62
STU_0236,JD_0073,0,0.2,54.0,-8.0,4,0.6667,0.88,86.0,57.3,0,5,62
STU_0237,JD_0073,0,0.4,51.8,-10.2,3,0.3333,2.01,95.0,50.85,4,5,62
STU_0238,JD_0073,0,0.0,47.2,-14.8,5,1.0,2.32,76.0,50.55,-1,5,62
STU_0239,JD_0073,0,0.2,52.8,-9.2,4,0.6667,2.16,87.0,49.2,2,5,62
STU_0240,JD_0073,0,0.0,42.4,-19.6,5,0.3333,-0.06,86.0,47.8,1,5,62
STU_0241,JD_0073,0,0.4,45.6,-16.4,3,0.0,-1.01,93.0,50.3,4,5,62
STU_0242,JD_0073,0,0.4,58.2,-3.8,3,0.6667,1.78,73.0,50.0,-1,5,62
STU_0243,JD_0073,0,0.0,39.4,-22.6,5,0.6667,1.02,100.0,53.05,0,5,62
STU_0244,JD_0073,0,0.0,33.8,-28.2,5,0.0,2.65,92.0,49.4,-1,5,62
STU_0245,JD_0073,0,0.2,45.2,-16.8,4,0.6667,-0.06,96.0,51.55,0,5,62
STU_0246,JD_0073,0,0.4,54.6,-7.4,3,0.3333,1.42,87.0,51.7,3,5,62
STU_0247,JD_0073,0,0.2,49.2,-12.8,4,1.0,-0.91,80.0,53.45,2,5,62
STU_0248,JD_0073,0,0.4,57.4,-4.6,3,0.3333,2.79,80.0,55.55,0,5,62
STU_0249,JD_0073,0,0.0,36.6,-25.4,5,0.3333,1.22,88.0,45.6,4,5,62
STU_0250,JD_0073,0,0.6,65.0,3.0,2,0.6667,-0.22,91.0,56.25,3,5,62
STU_0251,JD_0073,0,0.4,52.0,-10.0,3,0.6667,2.34,87.0,50.7,3,5,62
STU_0252,JD_0073,0,0.4,51.0,-11.0,3,0.6667,1.79,100.0,55.6,3,5,62
STU_0253,JD_0073,0,0.2,53.6,-8.4,4,0.3333,0.41,88.0,49.35,1,5,62
STU_0254,JD_0073,0,0.0,45.0,-17.0,5,0.3333,-0.01,96.0,54.4,-1,5,62
STU_0255,JD_0073,0,0.6,65.4,3.4,2,0.6667,-0.72,86.0,49.6,3,5,62
STU_0256,JD_0073,0,0.4,63.6,1.6,3,1.0,0.51,87.0,52.65,2,5,62
STU_0257,JD_0073,0,0.2,46.2,-15.8,4,0.3333,-0.23,78.0,51.25,1,5,62
STU_0258,JD_0073,0,0.4,58.4,-3.6,3,0.3333,-0.18,100.0,55.8,4,5,62
STU_0259,JD_0073,0,0.0,40.2,-21.8,5,0.6667,-0.07,99.0,45.5,-1,5,62
STU_0260,JD_0073,0,0.6,52.4,-9.6,2,0.6667,-0.52,87.0,49.35,4,5,62
STU_0261,JD_0073,0,0.2,48.6,-13.4,4,1.0,-0.88,80.0,53.5,2,5,62
STU_0262,JD_0073,0,0.6,60.8,-1.2,2,0.6667,0.23,90.0,57.6,3,5,62
STU_0263,JD_0073,0,0.0,42.2,-19.8,5,1.0,2.07,84.0,45.55,-1,5,62
STU_0264,JD_0073,0,0.2,58.4,-3.6,4,1.0,0.58,91.0,53.9,4,5,62
STU_0265,JD_0073,0,0.4,56.0,-6.0,3,0.6667,0.34,95.0,57.6,0,5,62
STU_0266,JD_0073,0,0.6,64.6,2.6,2,0.6667,-1.31,84.0,49.1,1,5,62
STU_0267,JD_0073,0,0.2,54.2,-7.8,4,0.0,2.56,79.0,50.65,-1,5,62
STU_0268,JD_0073,0,0.6,58.0,-4.0,2,0.3333,1.13,97.0,45.3,1,5,62
STU_0269,JD_0073,0,0.2,44.4,-17.6,4,0.3333,0.06,95.0,50.9,-1,5,62
STU_0270,JD_0073,0,0.2,42.4,-19.6,4,1.0,-0.91,84.0,46.4,-1,5,62
STU_0271,JD_0073,0,0.0,37.2,-24.8,5,0.3333,2.72,89.0,48.0,-1,5,62
STU_0272,JD_0073,0,0.6,64.8,2.8,2,0.6667,-0.3,86.0,50.1,3,5,62
STU_0273,JD_0073,0,0.2,49.6,-12.4,4,1.0,2.69,83.0,49.4,3,5,62
STU_0274,JD_0073,0,0.0,50.4,-11.6,5,0.3333,0.53,96.0,51.5,0,5,62
STU_0275,JD_0073,0,0.2,54.8,-7.2,4,0.3333,2.32,78.0,50.35,2,5,62
STU_0276,JD_0073,0,0.4,58.8,-3.2,3,0.0,0.62,82.0,49.75,4,5,62
STU_0277,JD_0073,0,0.0,44.0,-18.0,5,0.3333,0.11,100.0,50.1,4,5,62
STU_0278,JD_0073,0,0.8,70.2,8.2,1,0.0,-1.16,97.0,57.15,4,5,62
STU_0279,JD_0073,0,0.4,61.0,-1.0,3,0.6667,1.15,88.0,47.4,0,5,62
STU_0280,JD_0073,0,0.4,54.2,-7.8,3,0.6667,2.45,89.0,52.55,-1,5,62
STU_0281,JD_0073,0,0.4,56.0,-6.0,3,0.6667,1.2,75.0,51.7,2,5,62
STU_0282,JD_0073,0,0.2,46.8,-15.2,4,1.0,2.09,86.0,53.55,4,5,62
STU_0283,JD_0073,0,0.0,29.4,-32.6,5,1.0,-0.66,95.0,51.35,-1,5,62
