transaction_id,age,income,credit_limit,transaction_amount,num_transactions_30d,account_age_months,num_prev_disputes,merchant_category,country_match,time_of_day_hour,is_weekend,card_present,distance_from_home_km,dispute_reason,is_fraud
TXN001047,35,79061,12553,2472,17,24,4,food,1,3,0,1,20,none,1
TXN001048,45,55659,23624,1640,37,102,4,online,1,13,0,0,50,none,1
TXN001049,57,126376,44785,297,77,34,2,retail,1,3,0,1,10,none,0
TXN001050,48,56890,14522,4292,19,168,1,electronics,1,5,0,1,122,none,0
TXN001051,30,104134,38493,1917,30,47,3,online,1,8,0,1,31,none,0
TXN001052,59,72055,14696,1171,45,207,1,food,1,20,0,1,19,none,0
TXN001053,37,137269,32680,139,18,203,4,electronics,1,11,1,1,72,none,0
TXN001054,59,44508,20784,2373,78,214,1,food,1,7,0,1,0,none,0
TXN001055,42,67287,14547,153,62,24,3,electronics,1,23,0,1,28,none,0
TXN001056,46,103916,29927,25,36,65,1,food,0,3,0,1,21,none,1
TXN001057,64,51984,23707,254,52,18,1,online,1,4,1,1,20,none,0
TXN001058,45,135169,51781,936,19,44,1,online,1,5,0,0,20,other,0
TXN001059,37,33125,4136,3188,44,76,1,retail,1,4,1,0,1,none,0
TXN001060,33,61059,9703,2186,7,57,0,electronics,1,18,1,1,8,none,0
TXN001061,40,94569,9753,896,44,107,4,retail,1,7,1,1,7,none,0
TXN001062,45,128409,45247,350,68,156,3,travel,1,8,0,1,223,none,0
TXN001063,24,42087,11745,2061,34,232,4,online,1,14,0,0,1,none,0
TXN001064,30,131437,20203,3408,66,124,0,electronics,1,3,0,1,9,none,1
TXN001065,23,140262,67770,3960,69,199,0,retail,1,8,0,1,182,none,0
TXN001066,61,30704,9575,315,55,151,0,retail,1,6,0,0,49,none,0
TXN001067,65,85576,16837,917,10,213,0,travel,1,7,1,0,29,none,1
TXN001068,38,98384,29538,2664,42,162,1,retail,1,14,1,0,4,none,0
TXN001069,67,112128,41694,3802,41,139,4,food,1,18,0,1,55,none,1
TXN001070,56,136279,17783,4052,77,214,2,online,1,14,0,1,7,none,0
TXN001071,67,97460,20455,1381,69,234,3,retail,0,4,1,1,55,none,1
TXN001072,42,52208,22072,330,10,163,0,retail,1,18,0,1,193,none,0
TXN001073,54,143516,40739,4664,10,116,4,travel,1,6,0,1,37,none,0
TXN001074,67,110150,35097,4069,60,93,0,food,1,5,0,1,12,none,0
TXN001075,28,91024,24861,1141,51,42,0,retail,1,18,1,1,49,none,0
TXN001076,60,64882,7627,2588,21,28,0,online,1,16,0,1,35,none,0
TXN001077,69,50923,8468,4052,8,123,0,online,1,9,1,0,38,none,0
TXN001078,64,139044,38684,3377,65,210,0,retail,1,18,0,1,32,none,1
TXN001079,39,126477,23230,827,78,206,3,food,1,10,0,0,56,none,0
TXN001080,62,54165,6499,21,30,210,4,online,0,14,0,0,42,none,1
TXN001081,61,92203,40335,204,49,220,0,online,1,9,0,1,217,none,0
TXN001082,57,116749,57496,2547,9,24,0,food,1,10,0,1,87,none,0
TXN001083,26,29114,12148,2852,17,136,0,food,1,22,0,1,15,none,0
TXN001084,72,89965,39720,2239,69,106,0,retail,1,2,1,1,64,none,0
TXN001085,46,61321,12067,3019,58,118,1,electronics,1,2,0,0,12,merchant_error,1
TXN001086,54,98297,47600,4761,57,237,1,travel,1,17,1,1,76,none,0
TXN001087,65,121652,21747,2087,62,53,2,electronics,1,10,1,1,7,none,0
TXN001088,26,124304,59737,3877,52,200,0,electronics,1,19,1,1,32,none,0
TXN001089,57,138942,69183,4883,61,132,2,online,1,21,1,1,78,none,0
TXN001090,53,50426,19398,453,40,219,3,food,1,17,0,1,16,none,0
TXN001091,73,42772,21063,307,38,100,2,online,1,14,0,1,90,none,0
TXN001092,42,128754,42207,4913,43,5,4,travel,1,6,1,1,51,none,0
TXN001093,41,28712,5851,854,63,225,1,retail,1,9,1,1,25,none,0
TXN001094,26,26367,7245,1025,19,49,1,travel,1,20,1,0,27,none,0
TXN001095,26,131493,44368,1394,50,98,0,online,1,22,0,1,130,none,0
TXN001096,68,132317,17099,1407,33,30,0,online,1,19,0,1,12,none,0
TXN001097,24,140142,48900,563,13,72,3,online,1,9,0,1,59,none,0
TXN001098,50,116736,57489,2360,78,103,3,online,1,12,1,1,61,none,1
TXN001099,31,76924,13541,4526,62,63,4,electronics,0,14,0,1,127,none,1
TXN001100,50,28726,11979,1279,43,175,0,retail,1,22,0,1,62,none,0
TXN001101,51,114152,52870,1270,49,26,0,electronics,1,17,0,0,43,none,0
TXN001102,44,52723,25174,194,36,185,3,online,1,22,0,1,116,none,0
TXN001103,29,128110,62012,4573,10,37,3,food,1,3,0,1,88,none,1
TXN001104,23,125494,38725,2420,6,226,3,electronics,1,19,1,1,63,none,1
TXN001105,71,34108,16744,4441,57,7,1,online,1,16,1,1,1,none,0
TXN001106,51,102714,41385,2219,1,127,2,online,1,2,0,1,23,none,0
TXN001107,60,60643,9985,3682,71,168,2,retail,1,20,0,1,49,none,0
TXN001108,57,56324,16376,4693,58,92,0,travel,0,20,1,1,36,none,1
TXN001109,56,128896,49925,1891,21,167,1,electronics,1,1,0,1,19,none,0
TXN001110,44,108360,21556,4306,56,190,3,electronics,1,3,1,1,7,none,1
TXN001111,51,135896,48412,531,20,103,0,electronics,1,0,0,0,40,none,0
TXN001112,26,33927,12439,1897,54,220,1,online,0,14,0,1,16,none,0
TXN001113,22,118680,19591,2562,25,206,4,retail,1,0,0,1,13,none,1
TXN001114,40,121546,39628,3819,28,53,1,online,1,5,1,1,25,none,0
TXN001115,48,47443,19387,4893,5,230,0,online,1,6,0,1,76,none,0
TXN001116,31,104973,31445,4165,21,132,2,food,1,18,0,1,33,none,0
TXN001117,24,88449,9273,4683,18,234,3,retail,1,11,0,1,12,none,0
TXN001118,35,134834,13970,4426,47,210,4,electronics,1,0,0,1,6,none,1
TXN001119,26,130314,31641,3489,70,108,1,travel,1,6,0,1,34,none,0
TXN001120,74,101743,47867,1419,57,112,0,electronics,0,18,0,1,79,none,1
TXN001121,69,146805,28108,1704,19,153,0,online,1,12,0,1,52,none,0
TXN001122,50,85233,30150,4674,65,7,3,retail,0,11,0,1,13,none,1
TXN001123,58,50537,9542,536,3,230,0,retail,1,11,0,1,28,none,1
TXN001124,71,126293,28879,2670,42,156,0,retail,1,21,0,1,96,none,0
TXN001125,22,102576,45053,2182,21,197,3,food,1,12,0,1,9,none,1
TXN001126,35,132522,51888,4976,40,67,4,electronics,1,13,0,1,37,none,0
TXN001127,31,47612,6578,289,67,108,2,food,1,21,0,1,22,none,0
TXN001128,28,118977,32299,2974,25,223,2,travel,1,11,0,1,6,fraud_claimed,1
TXN001129,46,31471,3514,3987,55,111,1,online,1,19,0,1,2,none,0
TXN001130,71,60631,17725,2679,52,234,4,food,1,11,0,1,40,merchant_error,1
TXN001131,65,133997,48905,2903,44,148,1,food,1,5,0,1,1,none,0
TXN001132,64,117059,17254,1761,56,83,2,online,1,9,0,1,5,other,0
TXN001133,25,56348,12146,3991,55,124,3,retail,0,19,0,1,21,none,1
TXN001134,26,89732,23252,4779,70,139,0,online,1,23,1,1,2,none,1
TXN001135,46,26177,12245,2371,77,104,2,electronics,1,8,1,1,25,none,0
TXN001136,74,29760,14799,4437,73,67,4,online,1,1,0,0,6,none,0
TXN001137,24,57779,6815,4141,66,215,2,retail,1,6,0,1,21,none,0
TXN001138,39,46636,18859,1718,19,7,4,online,1,8,0,1,78,none,0
TXN001139,40,106889,26582,2696,7,151,4,food,1,11,1,1,49,none,1
TXN001140,53,78551,20186,2905,63,189,4,travel,1,4,0,1,29,none,1
TXN001141,40,36556,14684,4545,42,199,1,food,1,0,0,1,4,none,1
TXN001142,69,52598,24582,2786,42,110,3,travel,1,21,0,1,48,none,1
TXN001143,32,36563,17563,1129,59,34,2,online,1,14,0,0,8,none,0
TXN001144,67,71819,23761,2998,20,106,3,electronics,1,7,0,1,3,none,0
TXN001145,21,134326,32620,4269,73,147,0,online,1,0,0,1,54,none,1
TXN001146,46,98770,40991,4253,17,58,2,retail,1,17,1,1,121,none,0
TXN001147,34,116055,23257,204,27,9,3,online,1,12,0,1,30,none,0
TXN001148,58,51966,16921,672,47,48,3,travel,0,0,0,1,2,none,1
TXN001149,57,145133,35329,489,2,115,0,food,1,4,0,1,106,none,0
TXN001150,31,106709,38698,4228,63,210,4,electronics,0,17,0,1,3,none,1
TXN001151,56,84889,16651,1433,62,41,2,online,1,15,0,1,101,none,0
TXN001152,33,51987,9182,2718,19,48,2,online,1,9,0,0,24,none,1
TXN001153,63,103714,48465,3185,17,173,0,food,1,3,0,1,22,none,1
TXN001154,23,129874,18276,3824,69,234,4,electronics,1,0,0,1,39,none,1
TXN001155,53,83348,25203,2024,39,25,2,online,1,22,1,1,157,none,0
TXN001156,26,49596,9340,3799,71,116,2,online,1,7,0,0,114,none,1
TXN001157,70,58174,6723,4815,39,78,2,travel,1,4,0,0,31,none,1
TXN001158,30,89106,10194,2453,36,108,4,travel,1,1,0,1,59,none,0
TXN001159,25,132510,22538,921,40,25,0,retail,1,23,0,0,43,none,0
TXN001160,43,94967,42422,3223,45,147,2,food,1,16,0,1,59,none,0
TXN001161,30,84182,17930,2374,4,39,3,electronics,1,6,0,1,88,none,0
TXN001162,64,118300,56805,3639,25,119,4,online,1,16,0,1,1,none,1
TXN001163,22,112163,37310,3482,69,79,1,online,1,5,0,1,19,none,0
TXN001164,33,64310,17662,690,30,80,0,retail,1,21,1,0,160,none,0
TXN001165,60,81088,26924,4661,76,27,3,online,1,14,0,1,149,none,1
TXN001166,22,33906,10398,619,68,104,2,food,1,4,0,1,0,none,0
TXN001167,40,61914,24982,2166,29,74,1,retail,0,14,0,0,11,none,1
TXN001168,21,135350,28829,3876,73,191,0,food,1,17,1,1,253,none,0
TXN001169,57,70379,16976,381,68,68,4,retail,1,17,0,1,33,none,0
TXN001170,29,103612,47416,625,51,147,1,online,1,20,0,1,42,none,0
TXN001171,37,139828,66919,2263,24,28,1,retail,1,20,1,1,9,none,0
TXN001172,29,62650,28632,4952,14,213,3,travel,1,22,0,1,112,none,1
TXN001173,31,71881,19248,4148,69,123,0,electronics,1,5,0,0,13,none,1
TXN001174,35,71413,29432,874,18,239,3,online,1,1,0,1,10,none,1
TXN001175,44,31012,9010,1278,42,206,3,electronics,1,16,1,1,12,none,0
TXN001176,58,75115,22460,794,57,161,2,online,0,20,1,1,126,none,0
TXN001177,55,32151,5847,4581,12,138,4,electronics,1,3,1,1,60,none,1
TXN001178,50,82716,27829,4188,17,83,1,travel,1,11,1,1,73,none,0
TXN001179,51,118747,20715,2247,30,30,0,electronics,1,18,1,0,23,none,0
TXN001180,69,117653,27369,4064,75,22,4,retail,1,1,0,0,119,none,0
TXN001181,25,61378,27129,4905,23,3,4,electronics,1,1,1,1,77,none,1
TXN001182,64,67652,12368,945,1,101,0,online,1,13,0,1,69,none,0
TXN001183,70,97430,12516,3990,79,105,4,food,1,14,0,1,176,none,0
TXN001184,34,38467,4908,2348,32,210,2,electronics,1,19,0,1,22,none,0
TXN001185,73,56010,26678,335,9,203,4,electronics,1,1,0,1,47,none,0
TXN001186,31,146999,44506,1544,15,176,2,electronics,1,3,1,1,120,none,0
TXN001187,29,139793,36872,3490,28,2,1,online,1,18,0,1,78,none,0
TXN001188,54,79691,33816,3871,24,204,1,electronics,1,8,0,0,41,none,0
TXN001189,32,89157,38723,1995,60,54,3,online,0,6,0,1,3,none,0
TXN001190,55,133177,31013,4942,35,6,2,online,1,12,1,1,52,none,0
TXN001191,55,37289,14074,4613,27,107,1,food,1,11,0,1,37,none,0
TXN001192,21,69976,28581,2788,76,168,4,retail,1,2,0,1,10,fraud_claimed,1
TXN001193,60,68596,24822,1280,20,236,0,online,1,12,0,1,106,none,0
TXN001194,42,48171,7738,650,65,221,0,travel,1,14,0,1,21,none,0
TXN001195,49,125441,56492,4713,49,123,2,electronics,1,13,0,1,24,none,0
TXN001196,28,111365,35151,4088,1,222,3,travel,1,23,0,1,55,none,0
TXN001197,31,143218,30503,4671,10,2,4,electronics,1,8,1,1,33,none,1
TXN001198,61,124590,33650,1377,47,201,2,food,1,12,0,1,4,none,0
TXN001199,57,139014,15990,4052,59,111,0,online,1,22,0,1,24,none,0
TXN001200,34,69139,10450,2585,62,2,2,retail,0,21,0,0,4,none,1
TXN001201,50,73713,29943,3613,18,93,4,online,1,3,0,1,10,none,1
TXN001202,55,54734,5473,1591,46,225,1,electronics,1,20,0,1,0,none,1
TXN001203,41,97588,26019,1996,32,202,4,retail,1,7,0,1,10,none,0
TXN001204,57,88646,27391,2250,27,226,1,online,1,2,0,0,20,none,0
TXN001205,25,28654,3491,3976,18,236,1,retail,1,1,1,1,38,none,0
TXN001206,39,114022,55783,2115,39,183,1,electronics,1,18,0,1,125,none,0
TXN001207,34,43743,8330,138,49,200,2,food,1,22,0,1,38,none,0
TXN001208,46,73368,16264,4811,44,101,0,food,0,7,0,1,61,none,1
TXN001209,24,115025,25486,4006,72,188,2,online,1,16,0,1,22,none,0
TXN001210,45,99172,19057,861,54,97,0,travel,1,12,0,1,69,fraud_claimed,0
TXN001211,65,31441,3162,4113,34,111,4,electronics,1,6,0,1,48,none,0
TXN001212,62,144735,56698,2086,71,6,3,online,1,8,1,1,30,none,0
TXN001213,45,49611,24147,3004,36,236,4,online,1,11,0,1,10,none,0
TXN001214,38,144891,27488,3754,18,127,2,food,1,13,0,1,18,none,1
TXN001215,60,132971,48563,2766,38,104,2,retail,1,13,1,1,48,none,0
TXN001216,28,37149,14739,1654,59,237,0,electronics,1,14,0,1,27,none,0
TXN001217,59,125102,54966,4381,9,147,2,retail,1,2,1,0,110,none,0
TXN001218,60,84189,22651,3154,73,224,1,electronics,1,14,0,1,13,none,0
TXN001219,34,132904,29394,252,72,155,2,travel,1,18,0,1,3,none,0
TXN001220,52,46675,10740,4095,51,1,0,food,1,23,0,1,44,none,0
TXN001221,71,96031,36976,180,35,235,0,travel,0,19,0,1,108,merchant_error,0
TXN001222,58,67668,28874,662,5,33,1,online,1,13,1,1,22,other,0
TXN001223,53,38673,6676,3522,14,40,0,food,0,7,0,1,52,none,1
TXN001224,43,101666,25251,1509,30,32,3,online,1,4,0,0,13,none,1
TXN001225,35,113204,52161,2109,4,197,4,travel,1,18,0,1,40,none,0
TXN001226,53,105758,44701,2168,39,17,2,electronics,1,3,0,0,77,none,0
TXN001227,45,90429,44666,1982,64,126,3,online,1,13,0,0,100,none,0
TXN001228,37,48669,19550,3935,25,8,2,retail,1,15,0,0,5,none,1
TXN001229,53,59068,15196,2268,28,57,3,electronics,1,19,0,1,22,none,1
TXN001230,67,113789,38262,4049,76,42,2,electronics,1,23,0,1,51,none,0
TXN001231,22,34435,12548,2045,66,98,1,travel,1,5,0,1,1,none,1
TXN001232,34,119088,15646,3281,78,137,0,travel,1,22,1,1,58,none,0
TXN001233,73,77249,24549,867,22,120,0,food,1,5,1,1,37,none,0
TXN001234,60,62384,23938,3833,31,87,1,food,1,2,0,1,17,none,0
TXN001235,60,106929,17849,1059,23,163,3,retail,0,14,1,0,84,none,1
TXN001236,71,101153,41700,4000,48,199,4,electronics,1,2,0,1,17,none,1
TXN001237,59,129056,43041,308,20,207,3,retail,1,10,1,1,237,none,0
TXN001238,71,100388,48275,933,38,181,0,retail,0,2,0,1,84,none,0
TXN001239,26,56401,6597,4242,55,54,4,travel,1,9,0,1,61,none,1
TXN001240,26,96831,19959,4316,68,84,2,retail,1,17,1,1,3,none,0
TXN001241,23,144503,49220,2809,79,25,4,retail,1,0,0,1,117,none,0
TXN001242,27,140760,30773,4885,1,67,3,online,1,15,1,1,78,none,1
TXN001243,71,126529,48811,4072,7,190,1,food,1,15,1,1,13,none,0
TXN001244,28,59084,23846,4055,57,183,2,food,1,9,1,1,24,none,0
TXN001245,62,145387,20500,1812,12,174,3,electronics,1,0,0,1,15,none,0
TXN001246,72,135641,41443,2723,5,152,2,food,1,3,0,1,208,none,0
TXN001247,35,130111,39496,4516,50,226,4,electronics,1,2,0,1,96,none,1
TXN001248,67,80826,20021,2863,42,46,0,online,0,4,1,1,133,none,1
TXN001249,49,61451,29076,2667,12,22,3,food,1,11,0,1,77,none,0
TXN001250,53,32227,13889,4532,18,139,1,online,0,11,0,1,30,none,1
TXN001251,72,56910,21562,3356,66,176,4,food,0,12,0,1,11,none,1
TXN001252,50,61041,23545,1481,74,8,3,food,1,23,0,1,11,fraud_claimed,0
TXN001253,59,113920,32431,2959,79,39,1,online,1,11,0,1,8,none,0
TXN001254,47,90681,42474,951,17,235,3,retail,1,15,0,0,39,none,1
TXN001255,56,128314,48481,1917,68,163,4,retail,1,12,1,1,126,none,0
TXN001256,49,106571,41732,4847,71,49,3,retail,1,4,0,1,240,none,1
TXN001257,58,90481,40234,1253,62,46,2,retail,0,23,1,1,16,none,0
TXN001258,53,93576,19616,4433,41,38,4,food,1,3,0,1,59,none,1
TXN001259,57,132958,56218,1476,34,136,3,travel,1,20,0,1,45,none,0
TXN001260,47,89174,15881,3967,70,54,0,online,1,14,0,0,33,none,1
TXN001261,53,51160,12183,1976,45,165,3,travel,1,11,0,0,54,none,0
TXN001262,24,140170,32834,385,58,219,2,travel,1,18,0,1,23,none,0
TXN001263,42,142867,70206,272,51,92,1,electronics,1,20,1,0,144,none,0
TXN001264,22,42633,18870,4372,34,40,1,retail,1,18,0,1,61,none,0
TXN001265,30,119880,45610,3398,44,34,1,food,1,20,0,1,70,none,1
TXN001266,25,42014,16420,3405,15,96,0,retail,1,10,0,1,13,none,0
TXN001267,30,105532,34279,1954,78,79,2,retail,1,20,1,1,9,none,0
TXN001268,53,74104,35483,1903,70,236,4,travel,1,5,0,1,25,none,0
TXN001269,74,66621,19886,3644,50,127,1,electronics,1,8,0,1,72,none,0
TXN001270,58,102231,25783,1662,32,17,2,retail,1,0,0,1,139,none,0
TXN001271,33,93388,15429,4151,67,161,3,online,1,11,1,1,27,none,0
TXN001272,51,41014,16999,3902,3,175,0,online,1,13,0,1,74,none,0
TXN001273,67,117578,46299,609,74,110,2,retail,1,5,0,1,31,none,0
TXN001274,56,58755,14908,4825,51,52,2,travel,1,0,0,1,17,merchant_error,1
TXN001275,65,65390,7197,1922,67,118,4,travel,1,21,1,1,67,none,0
TXN001276,44,48711,21218,1302,76,208,2,food,1,1,0,1,80,none,0
TXN001277,72,116658,12198,610,48,221,4,electronics,1,23,1,0,11,fraud_claimed,0
TXN001278,35,82993,31660,390,17,9,0,travel,1,10,0,1,18,none,0
TXN001279,49,99696,48661,4223,7,33,0,food,1,2,0,0,34,none,0
TXN001280,28,52213,14361,3647,13,188,3,online,1,9,0,1,10,fraud_claimed,0
TXN001281,25,140788,27311,2173,66,113,4,online,1,5,1,1,132,none,1
TXN001282,49,129956,49636,4365,4,221,4,online,1,5,0,0,44,merchant_error,0
TXN001283,67,82784,35336,1108,10,205,1,retail,1,19,1,1,6,none,0
TXN001284,24,32421,10328,375,17,149,1,electronics,1,20,0,1,10,none,0
TXN001285,32,111936,54492,2580,52,186,3,food,1,1,1,1,154,none,1
TXN001286,65,124073,14971,3429,6,85,0,electronics,1,23,0,1,67,none,0
TXN001287,22,42727,12900,2486,69,197,1,retail,0,9,0,1,66,fraud_claimed,0
TXN001288,47,137418,53233,800,74,10,2,food,1,22,0,1,3,none,0
TXN001289,51,29358,13065,3579,9,6,0,food,1,5,0,0,112,merchant_error,1
TXN001290,71,90108,15471,756,77,115,2,travel,1,22,0,1,29,none,0
TXN001291,71,119018,49987,322,21,121,4,electronics,1,16,0,1,53,none,0
TXN001292,56,149457,47988,4643,24,141,0,electronics,1,13,0,0,160,none,0
TXN001293,56,57117,14771,930,4,65,3,travel,1,4,0,1,5,none,0
TXN001294,46,113700,17360,1087,24,20,4,online,1,22,0,1,32,none,0
TXN001295,63,56910,25388,2839,59,57,4,retail,1,16,0,1,2,none,0
TXN001296,47,123032,20043,2391,3,239,2,electronics,1,1,0,1,34,none,0
TXN001297,25,80754,18082,3628,68,46,4,travel,1,8,0,1,14,none,1
TXN001298,40,87438,18888,807,40,136,1,food,1,11,0,1,120,none,0
TXN001299,31,134847,60487,4453,48,10,0,travel,1,18,0,1,25,none,0
TXN001300,30,54371,20067,282,54,201,1,online,1,21,1,0,50,none,0
TXN001301,60,76501,32028,3020,35,113,2,retail,1,6,1,1,98,none,0
TXN001302,58,85946,17205,4825,56,233,2,online,1,8,0,1,205,none,0
TXN001303,26,63467,22210,1783,40,195,0,food,1,20,0,1,35,none,0
TXN001304,28,42625,14010,2557,77,139,4,food,1,15,0,1,30,merchant_error,1
TXN001305,43,58893,25508,3174,68,12,3,food,1,19,0,1,3,none,0
TXN001306,67,101329,46858,4790,46,138,2,food,1,10,0,1,0,none,0
TXN001307,46,56007,5873,4727,78,153,0,travel,1,11,0,1,46,fraud_claimed,1
TXN001308,66,116302,42986,956,13,177,3,food,1,14,0,0,3,none,1
TXN001309,63,64532,7791,2675,27,177,4,food,1,17,0,1,23,none,1
TXN001310,32,79253,25324,516,6,217,2,travel,0,18,0,1,0,none,0
TXN001311,46,37323,8026,253,17,11,0,food,0,15,0,1,47,none,0
TXN001312,33,136335,30363,515,36,190,0,online,1,14,0,1,27,none,0
TXN001313,60,137356,33127,4527,2,118,0,online,1,4,0,1,6,none,0
TXN001314,38,135944,47378,3168,77,164,2,electronics,1,10,0,1,17,none,0
TXN001315,45,98379,22983,3600,52,39,3,online,1,14,1,0,42,none,0
TXN001316,53,39210,15412,1882,66,53,0,retail,1,17,1,1,53,none,0
TXN001317,67,41456,10853,3803,52,218,4,retail,1,12,0,1,31,none,0
TXN001318,60,56367,7177,1202,43,206,0,retail,1,3,0,1,81,other,0
TXN001319,63,79624,32924,4435,22,231,3,travel,1,16,0,0,5,none,1
TXN001320,32,35106,7523,4755,55,56,2,online,1,3,0,1,4,none,0
TXN001321,64,128493,35092,1474,67,104,0,retail,1,15,0,1,2,none,0
TXN001322,56,93008,34801,400,60,129,0,electronics,1,22,0,1,38,none,0
TXN001323,68,140395,32709,4486,58,56,4,travel,1,14,0,1,61,none,1
TXN001324,24,141492,17351,3387,12,118,4,electronics,1,13,0,1,6,other,0
TXN001325,25,97240,24268,4847,69,132,0,online,1,11,1,1,50,other,0
TXN001326,57,89315,42672,4925,39,30,0,food,1,2,1,1,32,none,0
TXN001327,28,94249,33618,682,13,12,4,electronics,1,9,0,1,218,none,0
TXN001328,62,95587,35232,2570,41,35,3,food,1,7,0,1,63,other,1
TXN001329,69,35756,12618,1221,57,77,1,travel,1,5,0,1,53,none,0
TXN001330,48,93011,16704,939,53,180,1,electronics,1,21,1,1,42,none,0
TXN001331,51,61378,16408,1549,12,159,0,electronics,1,13,0,0,296,none,0
TXN001332,29,29255,11712,922,13,102,4,travel,1,16,1,1,196,none,0
TXN001333,74,39484,5549,653,74,235,2,travel,1,20,0,1,38,none,0
TXN001334,71,81549,17218,4532,57,87,2,retail,1,18,1,1,30,none,0
TXN001335,49,59503,12527,511,40,196,1,online,0,15,0,1,31,none,0
TXN001336,34,149465,40775,739,45,52,3,electronics,1,14,1,1,27,fraud_claimed,0
TXN001337,60,98794,48621,1293,35,80,1,electronics,0,14,1,1,37,none,1
TXN001338,61,131283,16673,2128,3,135,0,travel,1,0,0,1,15,none,0
TXN001339,42,125732,38660,4562,5,22,3,travel,1,23,0,1,130,none,0
TXN001340,31,70113,12041,4396,11,221,2,online,1,22,1,1,33,none,0
TXN001341,43,130730,63831,3846,71,75,4,travel,1,22,0,1,92,none,0
TXN001342,21,99069,14396,929,56,184,4,food,1,11,0,0,32,none,0
TXN001343,66,123117,32187,4060,10,225,0,food,1,9,0,1,63,none,1
TXN001344,57,30249,11953,2349,34,58,1,food,1,13,0,1,20,none,0
TXN001345,41,144979,55356,765,67,93,0,food,1,9,0,1,49,none,0
TXN001346,46,44201,11894,1879,72,192,4,online,1,9,0,1,34,none,0
TXN001347,66,83576,19942,4482,31,103,2,electronics,1,19,0,1,22,none,0
TXN001348,56,143562,37189,517,75,140,4,food,1,10,0,1,106,none,0
TXN001349,74,34686,7135,1446,71,7,3,travel,1,21,0,1,5,none,0
TXN001350,43,137413,25027,2585,66,128,4,food,1,15,0,1,33,none,1
TXN001351,21,78363,22977,3436,70,55,4,online,1,8,0,1,10,none,0
TXN001352,74,122543,25417,568,41,231,3,travel,1,14,0,1,98,none,0
TXN001353,71,25661,5516,3112,63,106,1,food,1,13,0,1,14,none,0
TXN001354,60,69843,25332,4526,32,62,4,electronics,1,18,1,1,50,none,0
TXN001355,35,120673,58817,3632,20,90,0,travel,1,8,0,1,9,none,0
TXN001356,41,85963,29352,4409,57,232,4,travel,1,3,1,1,25,none,1
TXN001357,67,138092,18061,4067,50,201,0,electronics,1,20,0,0,114,none,0
TXN001358,29,67828,8833,3725,25,233,3,travel,1,6,1,1,9,none,1
TXN001359,73,73604,35371,1311,12,98,4,food,1,21,0,1,54,none,1
TXN001360,29,35526,7777,2165,71,237,3,travel,1,7,0,1,11,none,1
TXN001361,30,93910,12849,702,39,77,3,food,1,23,0,1,26,none,0
TXN001362,72,50592,17181,4360,17,183,1,electronics,1,7,0,1,38,none,0
TXN001363,73,53982,18864,1488,45,119,4,retail,1,18,0,1,43,none,0
TXN001364,46,25207,9059,266,11,36,0,electronics,1,14,0,1,46,none,0
TXN001365,61,125969,26070,2440,70,89,0,food,1,15,0,0,51,fraud_claimed,1
TXN001366,55,142181,15077,451,23,152,4,online,1,21,1,1,15,other,0
TXN001367,72,113733,55274,1891,70,172,1,electronics,1,22,0,0,25,none,0
TXN001368,45,123936,24831,2656,38,145,1,online,1,8,0,1,1,none,0
TXN001369,46,149982,55554,3830,2,130,1,online,1,11,0,1,73,none,0
TXN001370,31,93619,35823,4687,79,141,0,food,1,15,0,1,90,none,0
TXN001371,58,54328,18688,1745,72,159,3,food,1,3,1,1,11,none,1
TXN001372,22,71479,16094,3745,37,93,1,retail,1,4,1,1,11,none,0
TXN001373,27,133427,27811,2655,49,114,0,travel,1,7,1,0,2,none,0
TXN001374,38,45103,15292,28,52,28,0,electronics,1,0,1,0,175,none,0
TXN001375,47,64891,28969,1134,33,188,3,food,1,5,0,1,82,none,1
TXN001376,54,35754,17115,3995,22,155,4,electronics,1,14,0,1,22,none,0
TXN001377,47,124983,17792,2664,5,143,4,online,1,3,0,1,32,none,0
TXN001378,37,106437,17235,2090,18,223,1,travel,1,20,1,1,17,none,0
TXN001379,63,123540,59039,1557,38,232,1,retail,1,10,1,1,45,other,0
TXN001380,64,97982,38665,871,37,207,3,electronics,1,4,0,1,63,none,0
TXN001381,71,127747,57894,164,64,33,1,travel,1,17,0,0,29,none,0
TXN001382,74,80922,14651,3504,10,20,3,retail,1,23,1,1,103,none,0
TXN001383,44,73231,24534,914,79,170,0,electronics,1,14,0,0,36,none,0
TXN001384,45,54301,20659,1279,42,140,1,travel,1,17,1,1,7,none,0
TXN001385,27,116652,43399,414,48,101,0,food,1,19,0,1,48,none,0
TXN001386,72,145787,38379,853,44,201,2,electronics,1,12,0,1,31,none,0
TXN001387,26,87711,9311,1792,16,23,3,travel,1,4,0,1,137,none,1
TXN001388,73,66323,22096,1574,54,200,2,retail,1,0,0,0,24,none,1
TXN001389,44,43752,8804,1194,35,224,1,travel,1,21,0,0,25,none,1
TXN001390,53,122912,34427,756,28,112,0,food,1,17,0,1,52,none,0
TXN001391,69,107205,51783,1735,2,14,1,electronics,1,13,1,0,37,none,0
TXN001392,49,123452,32049,3198,13,91,2,electronics,1,4,0,1,23,none,1
TXN001393,63,38395,16737,280,41,153,1,electronics,1,5,1,1,229,none,0
TXN001394,42,110957,19463,4875,59,77,4,food,1,23,0,1,17,none,0
TXN001395,46,146237,53959,3966,69,85,2,retail,1,15,1,0,16,none,1
