student_id,rank,job_id,title,company,score,status
299,5,111,Data Scientist,Driftwood Analytics,0.5697,ok
188,1,115,Data Scientist,Meridian Apps,0.8185,ok
188,2,116,Data Scientist,Crestline Digital,0.8084,ok
188,3,108,Data Analyst,Ferrous Tech,0.8025,ok
188,4,110,Data Scientist,Meridian Apps,0.7352,ok
188,5,109,Data Scientist,Meridian Apps,0.7304,ok
170,1,111,Data Scientist,Driftwood Analytics,0.8572,ok
170,2,119,ML Engineer,Harborview Software,0.8041,ok
170,3,110,Data Scientist,Meridian Apps,0.7195,ok
170,4,114,Data Scientist,Driftwood Analytics,0.6766,ok
170,5,112,Data Scientist,Vertex Analytics,0.6766,ok
59,1,131,Backend Developer,Granite Edge Tech,0.9756,ok
59,2,130,Backend Developer,Westgate Solutions,0.9432,ok
59,3,126,Backend Developer,Driftwood Analytics,0.9331,ok
59,4,125,Backend Developer,Meridian Apps,0.8882,ok
59,5,128,Backend Developer,Ferrous Tech,0.878,ok
49,1,157,Business Analyst,Crestline Digital,0.643,ok
49,2,109,Data Scientist,Meridian Apps,0.5504,ok
49,3,103,Data Analyst,Orbit Cloud Co,0.5504,ok
49,4,158,Business Analyst,Bluepeak Systems,0.5476,ok
49,5,162,Business Analyst,Driftwood Analytics,0.4463,ok
236,1,144,Full Stack Developer,Harborview Software,0.9056,ok
236,2,148,Full Stack Developer,Lumen Stack,0.8266,ok
236,3,145,Full Stack Developer,Harborview Software,0.8041,ok
236,4,147,Full Stack Developer,Cobalt Cloud Studio,0.7834,ok
236,5,143,Full Stack Developer,Skyline Softworks,0.623,ok
253,1,160,Business Analyst,Lumen Stack,0.8406,ok
253,2,157,Business Analyst,Crestline Digital,0.7927,ok
253,3,158,Business Analyst,Bluepeak Systems,0.7826,ok
253,4,102,Data Analyst,Vertex Analytics,0.7759,ok
253,5,163,Business Analyst,Meridian Apps,0.6517,ok
22,1,118,ML Engineer,Meridian Apps,0.9479,ok
22,2,120,ML Engineer,Meridian Apps,0.8367,ok
22,3,117,ML Engineer,Bluepeak Systems,0.8182,ok
22,4,122,ML Engineer,Harborview Software,0.8082,ok
22,5,123,ML Engineer,Ferrous Tech,0.7071,ok
161,1,169,QA Engineer,Quanta Robotics,0.9532,ok
161,2,168,QA Engineer,Granite Edge Tech,0.9203,ok
161,3,172,QA Engineer,Ferrous Tech,0.8829,ok
161,4,167,QA Engineer,Granite Edge Tech,0.8554,ok
161,5,166,QA Engineer,Skyline Softworks,0.8554,ok
277,1,128,Backend Developer,Ferrous Tech,0.9603,ok
277,2,131,Backend Developer,Granite Edge Tech,0.8403,ok
277,3,129,Backend Developer,Skyline Softworks,0.8185,ok
277,4,130,Backend Developer,Westgate Solutions,0.7857,ok
277,5,126,Backend Developer,Driftwood Analytics,0.7816,ok
192,1,178,Product Manager,Ferrous Tech,0.9062,ok
192,2,179,Product Manager,Quanta Robotics,0.9028,ok
192,3,174,Product Manager,Orbit Cloud Co,0.8784,ok
192,4,176,Product Manager,Ferrous Tech,0.8671,ok
192,5,175,Product Manager,Altrodav Technologies,0.8215,ok
258,1,178,Product Manager,Ferrous Tech,0.7593,ok
258,2,175,Product Manager,Altrodav Technologies,0.6348,ok
258,3,180,Product Manager,Crestline Digital,0.6265,ok
258,4,177,Product Manager,Granite Edge Tech,0.616,ok
258,5,179,Product Manager,Quanta Robotics,0.5487,ok
150,1,120,ML Engineer,Meridian Apps,0.9166,ok
150,2,118,ML Engineer,Meridian Apps,0.8671,ok
150,3,109,Data Scientist,Meridian Apps,0.723,ok
150,4,119,ML Engineer,Harborview Software,0.7071,ok
150,5,117,ML Engineer,Bluepeak Systems,0.6828,ok
131,1,169,QA Engineer,Quanta Robotics,0.8415,ok
131,2,167,QA Engineer,Granite Edge Tech,0.8354,ok
131,3,166,QA Engineer,Skyline Softworks,0.8354,ok
131,4,168,QA Engineer,Granite Edge Tech,0.8135,ok
131,5,165,QA Engineer,Meridian Apps,0.8047,ok
152,1,134,Frontend Developer,Lumen Stack,0.6554,ok
152,2,136,Frontend Developer,Bluepeak Systems,0.5372,ok
152,3,139,Frontend Developer,Quanta Robotics,0.5372,ok
152,4,135,Frontend Developer,Skyline Softworks,0.5235,ok
152,5,138,Frontend Developer,Quanta Robotics,0.3822,ok
100,1,134,Frontend Developer,Lumen Stack,0.8188,ok
100,2,141,Full Stack Developer,Vertex Analytics,0.6845,ok
100,3,136,Frontend Developer,Bluepeak Systems,0.6461,ok
100,4,139,Frontend Developer,Quanta Robotics,0.6461,ok
100,5,138,Frontend Developer,Quanta Robotics,0.537,ok
88,1,155,DevOps Engineer,Granite Edge Tech,0.8546,ok
88,2,154,DevOps Engineer,Northbridge Data Labs,0.8467,ok
88,3,149,DevOps Engineer,Northbridge Data Labs,0.8235,ok
88,4,153,DevOps Engineer,Meridian Apps,0.7749,ok
88,5,150,DevOps Engineer,Quanta Robotics,0.7311,ok
215,1,176,Product Manager,Ferrous Tech,0.8571,ok
215,2,173,Product Manager,Vertex Analytics,0.8052,ok
215,3,177,Product Manager,Granite Edge Tech,0.8001,ok
215,4,180,Product Manager,Crestline Digital,0.7869,ok
215,5,158,Business Analyst,Bluepeak Systems,0.6502,ok
122,1,154,DevOps Engineer,Northbridge Data Labs,1.0,ok
122,2,152,DevOps Engineer,Granite Edge Tech,0.8698,ok
122,3,155,DevOps Engineer,Granite Edge Tech,0.7767,ok
122,4,149,DevOps Engineer,Northbridge Data Labs,0.7376,ok
122,5,156,DevOps Engineer,Cobalt Cloud Studio,0.7272,ok
300,1,118,ML Engineer,Meridian Apps,0.8285,ok
300,2,120,ML Engineer,Meridian Apps,0.7824,ok
300,3,117,ML Engineer,Bluepeak Systems,0.7604,ok
300,4,122,ML Engineer,Harborview Software,0.6332,ok
300,5,109,Data Scientist,Meridian Apps,0.5562,ok
21,1,154,DevOps Engineer,Northbridge Data Labs,0.9533,ok
21,2,152,DevOps Engineer,Granite Edge Tech,0.8306,ok
21,3,155,DevOps Engineer,Granite Edge Tech,0.7407,ok
21,4,149,DevOps Engineer,Northbridge Data Labs,0.7038,ok
21,5,156,DevOps Engineer,Cobalt Cloud Studio,0.6964,ok
189,1,129,Backend Developer,Skyline Softworks,0.8653,ok
189,2,125,Backend Developer,Meridian Apps,0.7605,ok
189,3,128,Backend Developer,Ferrous Tech,0.6719,ok
189,4,131,Backend Developer,Granite Edge Tech,0.5931,ok
189,5,126,Backend Developer,Driftwood Analytics,0.515,ok
72,1,168,QA Engineer,Granite Edge Tech,1.0,ok
72,2,167,QA Engineer,Granite Edge Tech,0.9324,ok
72,3,166,QA Engineer,Skyline Softworks,0.9324,ok
72,4,169,QA Engineer,Quanta Robotics,0.925,ok
72,5,172,QA Engineer,Ferrous Tech,0.8295,ok
107,1,155,DevOps Engineer,Granite Edge Tech,0.8546,ok
107,2,154,DevOps Engineer,Northbridge Data Labs,0.8467,ok
107,3,149,DevOps Engineer,Northbridge Data Labs,0.8235,ok
107,4,153,DevOps Engineer,Meridian Apps,0.7749,ok
107,5,150,DevOps Engineer,Quanta Robotics,0.7311,ok
271,1,163,Business Analyst,Meridian Apps,0.9246,ok
271,2,162,Business Analyst,Driftwood Analytics,0.913,ok
271,3,159,Business Analyst,Northbridge Data Labs,0.913,ok
271,4,161,Business Analyst,Orbit Cloud Co,0.913,ok
271,5,105,Data Analyst,Northbridge Data Labs,0.876,ok
103,1,104,Data Analyst,Bluepeak Systems,0.8955,ok
103,2,106,Data Analyst,Meridian Apps,0.8391,ok
103,3,101,Data Analyst,Crestline Digital,0.7111,ok
103,4,105,Data Analyst,Northbridge Data Labs,0.6159,ok
103,5,108,Data Analyst,Ferrous Tech,0.6094,ok
