age,income,monthly_expense,credit_score,loan_amount,loan_tenure_months,num_existing_loans,num_late_payments,employment_type,education,years_employed,num_dependents,loan_default
57,52972.0,32880.79588516997,715,75729,24,4,9,self_employed,bachelors,18.0,3,1
50,69733.0,43125.043774103025,781,20701,36,2,3,unemployed,high_school,28.0,4,0
59,140363.0,46317.20171902558,755,74072,48,0,8,contract,high_school,17.0,0,1
54,61800.0,29214.348997157518,596,53217,12,3,4,salaried,high_school,14.0,0,1
58,116044.0,66674.17342299053,411,49610,24,2,5,self_employed,high_school,28.0,0,1
48,25347.0,10623.397939951521,529,55131,48,4,4,salaried,high_school,28.0,0,1
54,79063.0,61664.73121129428,395,34410,48,3,9,self_employed,masters,0.0,2,1
25,115850.0,40305.38615125892,677,63715,24,3,6,salaried,bachelors,24.0,4,1
43,22643.0,12862.615252029036,455,43665,12,0,6,salaried,bachelors,25.0,1,1
23,60785.0,41350.74878076532,720,20957,12,4,0,self_employed,masters,2.0,1,0
31,38681.0,17172.93686736605,404,53127,24,1,1,salaried,high_school,24.0,1,1
26,70026.0,45049.99501694352,629,68589,48,0,6,contract,masters,14.0,2,1
31,123864.0,93661.2292304793,738,51008,12,0,7,self_employed,bachelors,3.0,4,0
54,35892.0,14524.966090561296,431,66920,24,1,3,salaried,bachelors,14.0,4,1
59,67299.0,54140.1157350718,681,37875,24,1,5,salaried,high_school,9.0,2,1
34,37073.0,22409.04151476538,437,6626,24,0,9,contract,high_school,5.0,0,1
52,122304.0,56819.6990797203,569,68822,48,3,2,salaried,bachelors,12.0,3,0
57,50682.0,27214.817512108337,849,76765,12,2,6,self_employed,high_school,6.0,0,0
45,117798.0,55565.96873944791,695,77413,48,2,2,self_employed,bachelors,25.0,1,0
36,146021.0,102041.10117654252,763,38642,36,0,6,contract,high_school,29.0,0,0
50,116894.0,86263.72336208665,749,43311,12,3,7,self_employed,bachelors,21.0,2,0
29,144302.0,109397.5923725021,630,37356,48,1,2,self_employed,high_school,0.0,1,0
26,34289.0,28877.254130525012,552,8809,12,0,1,contract,masters,21.0,3,1
50,135359.0,99516.79780143223,584,48371,36,4,5,contract,bachelors,10.0,1,1
25,27927.0,17615.26911816573,573,39875,60,3,3,self_employed,masters,13.0,0,1
33,68330.0,33247.40764401082,319,14465,24,4,7,salaried,high_school,5.0,4,1
23,86707.0,51983.23066424962,538,71095,48,4,1,salaried,masters,4.0,4,1
48,140279.0,45252.2512159759,569,78844,36,0,3,self_employed,bachelors,18.0,4,0
52,97454.0,69158.60060088069,717,70250,36,3,1,salaried,bachelors,25.0,1,0
57,127439.0,69489.37079104579,609,20250,12,4,1,salaried,high_school,18.0,4,0
57,124646.0,38766.49852125904,330,51023,12,3,1,salaried,bachelors,26.0,2,0
47,85428.0,28565.313649643256,403,51624,24,2,0,self_employed,high_school,25.0,3,1
64,70601.0,36225.83589675391,485,21427,12,4,3,salaried,bachelors,12.0,4,1
48,97465.0,60514.24809312248,427,38276,48,4,1,salaried,high_school,6.0,2,0
26,22539.0,12516.181042987591,509,76643,48,3,8,salaried,bachelors,7.0,2,1
41,122263.0,78317.0775947999,713,8439,48,2,8,self_employed,high_school,13.0,1,0
32,131487.0,74179.94816313445,580,22300,60,4,6,salaried,bachelors,18.0,1,1
31,42669.0,28329.532760563972,552,65289,48,0,5,salaried,bachelors,18.0,3,1
61,90968.0,38253.80291803538,318,22182,12,3,2,salaried,phd,22.0,3,0
59,40644.0,14715.719174940108,435,75507,12,3,6,salaried,bachelors,25.0,0,1
27,38745.0,24333.358464584155,522,55912,48,4,0,self_employed,bachelors,11.0,3,1
29,140852.0,79803.81831173203,302,31909,36,2,8,self_employed,bachelors,22.0,1,1
44,148081.0,46612.523993245435,535,24659,36,4,3,salaried,bachelors,26.0,2,0
47,48228.0,24560.834205456977,764,36403,36,1,5,salaried,high_school,8.0,0,0
64,138358.0,49583.22806654974,527,38586,24,4,5,contract,high_school,13.0,3,1
33,54521.0,32289.858203193784,798,15360,60,1,2,salaried,masters,5.0,2,0
47,142788.0,73918.16682784448,820,26424,48,0,3,salaried,bachelors,14.0,1,0
34,117239.0,74708.62429819368,438,53791,24,3,9,salaried,bachelors,12.0,4,1
61,46928.0,34871.31550734736,575,8065,36,3,2,salaried,bachelors,6.0,0,0
39,38322.0,17812.746816195486,590,73795,48,2,5,salaried,bachelors,10.0,2,1
46,77714.0,64437.04160769452,352,17300,24,4,0,self_employed,bachelors,9.0,1,1
54,107896.0,64154.85104146832,409,38370,12,0,7,salaried,bachelors,0.0,1,0
61,82292.0,52671.81252612096,303,74831,36,1,7,salaried,high_school,6.0,0,1
64,49055.0,33081.21079772369,346,32209,24,2,8,salaried,bachelors,17.0,0,1
33,,,393,25927,12,0,5,salaried,bachelors,22.0,3,1
57,,,512,39579,36,0,0,salaried,phd,2.0,3,1
25,26588.0,14246.391734686464,735,14032,60,1,2,salaried,bachelors,8.0,0,0
26,110536.0,36430.463755770856,807,45731,36,1,0,salaried,bachelors,28.0,0,0
58,26304.0,8210.720341141227,504,58767,60,3,4,self_employed,high_school,4.0,2,1
29,27345.0,13587.146875474147,680,77302,60,4,2,self_employed,high_school,22.0,3,1
63,,,372,54954,60,2,1,salaried,masters,23.0,1,0
49,44259.0,22715.14992191078,815,30102,48,4,2,salaried,masters,12.0,3,1
52,111006.0,41749.63527928693,375,39433,48,2,8,self_employed,bachelors,15.0,3,0
30,108553.0,76637.6091493723,376,20932,60,0,7,salaried,bachelors,15.0,0,0
50,35352.0,27268.073295143284,709,30714,12,1,2,salaried,high_school,11.0,0,1
35,149350.0,121913.36693621166,405,62803,60,1,1,self_employed,masters,17.0,3,1
61,53365.0,30460.702880028657,775,44743,24,0,4,contract,high_school,10.0,4,1
62,39446.0,27039.29160223591,574,7552,60,0,0,salaried,masters,16.0,4,1
43,22336.0,17211.074441185006,387,61627,48,2,3,salaried,bachelors,6.0,3,1
32,82032.0,43481.89103387146,376,50987,48,0,7,contract,bachelors,14.0,4,1
44,95415.0,44861.942002409894,376,50380,24,2,0,salaried,masters,5.0,3,1
22,117852.0,96072.77429604503,741,34250,24,4,4,contract,phd,5.0,0,0
58,118876.0,69378.66112721099,839,73344,36,1,3,salaried,bachelors,17.0,0,0
42,27521.0,15783.008317077156,544,69686,12,1,5,salaried,masters,18.0,0,1
47,91707.0,36511.20273215168,681,50028,12,1,6,salaried,masters,19.0,1,0
57,43481.0,15630.778503765268,441,20295,12,4,8,unemployed,masters,18.0,0,1
44,38474.0,29361.770684954845,667,60248,48,4,0,contract,phd,1.0,0,1
22,,,383,15523,12,3,9,salaried,bachelors,2.0,3,1
61,75718.0,36284.33221903154,442,50530,36,2,3,self_employed,bachelors,13.0,4,0
36,64629.0,26204.145996543542,651,18769,36,2,5,self_employed,masters,21.0,4,0
42,65232.0,39499.50921901398,844,68042,12,3,9,self_employed,bachelors,24.0,0,1
30,106544.0,66180.40321527112,451,49645,24,1,6,contract,bachelors,3.0,0,1
30,87169.0,36074.58387481176,457,67142,36,2,6,salaried,bachelors,21.0,0,1
31,147941.0,113659.0997618469,745,30557,24,2,7,salaried,masters,16.0,3,1
47,70669.0,24475.883170527315,602,42085,48,1,9,unemployed,bachelors,27.0,3,1
62,98021.0,48603.830165603795,749,55708,36,0,7,contract,bachelors,5.0,3,0
56,129153.0,87076.42850486905,523,56357,24,0,7,salaried,bachelors,27.0,4,0
46,89184.0,40201.13278976837,342,18470,12,3,7,salaried,high_school,18.0,1,1
47,67945.0,51313.51511017743,563,11805,48,4,7,unemployed,high_school,8.0,4,1
32,33140.0,23427.57087544556,302,67028,60,2,5,salaried,bachelors,3.0,3,1
59,146468.0,107502.02889740186,567,55772,60,2,8,self_employed,bachelors,6.0,2,1
23,103457.0,37814.422685208585,315,57104,12,3,2,salaried,masters,3.0,1,1
28,34357.0,12962.927722098577,633,78616,48,3,5,contract,bachelors,10.0,0,1
39,131672.0,60247.913497967646,763,11630,48,2,4,salaried,phd,21.0,4,0
48,88673.0,51868.60105825983,358,20701,48,1,7,salaried,high_school,29.0,1,0
55,141673.0,100787.42489882895,476,19859,48,1,3,salaried,phd,22.0,2,0
48,85633.0,65088.957372690646,362,26183,60,4,3,contract,bachelors,1.0,1,1
38,96943.0,66637.10819416032,606,45438,24,2,9,self_employed,bachelors,9.0,4,0
64,116111.0,94134.47188127217,545,47244,48,2,9,self_employed,bachelors,5.0,3,1
45,98258.0,69400.50287231315,588,79312,24,2,4,salaried,bachelors,7.0,0,1
46,32924.0,15423.160151456965,631,20021,48,2,5,contract,high_school,14.0,3,1
28,89286.0,39803.226154399585,826,74863,36,3,3,self_employed,high_school,12.0,3,0
27,113269.0,77352.06245923479,554,60565,36,0,1,self_employed,masters,28.0,4,1
45,147563.0,59922.20785015006,809,53043,36,2,1,unemployed,bachelors,27.0,3,0
54,94071.0,33018.2762322531,762,78150,48,0,2,salaried,phd,21.0,3,0
50,77326.0,45832.86631162153,498,69361,24,1,1,self_employed,bachelors,1.0,4,0
64,110023.0,82726.60873748451,570,6245,60,4,0,contract,phd,19.0,4,0
43,140101.0,49842.17952042869,363,46011,12,1,7,self_employed,bachelors,0.0,2,1
47,50651.0,37255.848092867614,529,15355,60,2,4,self_employed,high_school,14.0,3,1
49,90202.0,67323.57986508509,548,53692,48,1,9,salaried,bachelors,6.0,1,0
42,68777.0,38876.24739698458,545,54004,36,3,0,self_employed,masters,23.0,0,1
28,36994.0,12264.27568469037,456,34714,36,0,8,salaried,bachelors,25.0,0,1
38,87263.0,34558.27880416078,387,22198,24,2,7,salaried,high_school,17.0,4,1
41,79634.0,54874.55119793493,612,71951,48,3,3,contract,bachelors,9.0,4,1
62,120158.0,83086.59787282239,365,6652,60,0,7,salaried,bachelors,14.0,2,1
41,30800.0,24458.13836134025,319,48625,48,3,9,salaried,bachelors,4.0,3,1
43,57823.0,35877.8635787241,332,23740,48,1,6,self_employed,bachelors,26.0,4,1
49,128575.0,47348.907642089405,372,8810,36,2,6,salaried,masters,23.0,4,1
61,83878.0,30764.62169417033,642,21569,60,1,0,salaried,bachelors,10.0,0,0
28,38708.0,26964.87520871236,432,31783,12,4,5,salaried,masters,7.0,3,1
22,32819.0,13163.095908296915,354,14471,36,2,3,salaried,bachelors,20.0,2,1
53,94905.0,45612.48421261266,360,11163,60,1,9,salaried,bachelors,7.0,4,1
34,83870.0,47635.35906129751,819,68087,24,2,9,salaried,phd,29.0,4,0
51,29283.0,9183.75445053434,571,67071,36,0,9,salaried,bachelors,5.0,4,1
44,50573.0,22092.838559413456,545,21065,24,2,1,salaried,bachelors,14.0,0,0
40,98707.0,51755.95777281045,475,53348,36,2,9,salaried,masters,14.0,4,1
53,50933.0,23113.39413539796,616,24154,48,0,6,contract,high_school,4.0,4,1
51,25774.0,9665.344851081974,430,25229,60,1,8,salaried,bachelors,12.0,0,1
50,92055.0,64475.942615285916,401,57587,24,2,4,self_employed,high_school,13.0,4,1
50,30983.0,23151.464590038322,609,54713,36,3,7,salaried,high_school,10.0,3,1
51,116468.0,51433.83376642904,591,31997,24,2,4,self_employed,high_school,19.0,3,1
37,116334.0,84450.42461704134,794,26101,36,1,6,self_employed,high_school,20.0,0,0
61,38133.0,19526.172739223417,660,45391,36,0,6,salaried,bachelors,11.0,3,1
40,145555.0,84229.35765826491,637,77723,12,1,8,salaried,masters,19.0,2,1
39,34939.0,26931.00185563053,309,64405,12,4,2,salaried,bachelors,0.0,4,1
22,20781.0,14805.93310384471,348,39948,12,2,0,self_employed,bachelors,2.0,2,1
35,134586.0,99972.40110318152,786,58031,24,2,1,salaried,bachelors,7.0,3,0
23,76700.0,28782.81335244546,620,42921,48,0,5,contract,masters,,0,1
49,47624.0,16113.374864748042,432,77571,36,2,9,salaried,masters,11.0,0,1
51,26823.0,21226.987276579894,382,33460,60,3,9,salaried,masters,14.0,2,1
59,38489.0,19756.74426083702,356,26071,12,3,8,self_employed,masters,22.0,3,1
25,138555.0,63504.44283721955,675,71118,24,1,2,contract,high_school,26.0,4,1
22,59961.0,41887.731655986296,648,53282,24,0,9,salaried,bachelors,2.0,3,0
29,139664.0,106148.631334401,570,63445,24,4,1,self_employed,bachelors,24.0,3,0
50,49118.0,38035.47088662041,782,59816,60,1,0,salaried,bachelors,21.0,0,0
60,120417.0,57053.38525858207,410,8060,60,0,1,self_employed,bachelors,7.0,1,0
24,101816.0,78267.6712524243,375,18731,12,0,2,self_employed,high_school,23.0,4,0
53,42263.0,13630.395210101125,457,25719,60,1,6,contract,high_school,18.0,4,1
31,33565.0,10986.288378465006,831,52042,12,1,1,salaried,phd,19.0,0,1
31,40354.0,25945.021481131804,628,54116,60,2,4,salaried,bachelors,29.0,3,0
40,62951.0,21070.234973206014,421,31325,60,4,1,self_employed,bachelors,5.0,0,0
55,111179.0,53203.04751018519,340,27597,60,3,6,salaried,bachelors,17.0,3,0
54,43648.0,29244.849308238157,466,72439,12,2,9,self_employed,bachelors,27.0,1,1
44,,,322,19551,36,0,7,salaried,bachelors,27.0,1,0
49,61971.0,24712.787930593302,578,29278,12,4,7,salaried,bachelors,10.0,2,1
53,38658.0,17579.448786794197,768,20141,36,4,7,contract,high_school,11.0,3,1
28,41253.0,22757.895349729883,699,72913,24,1,9,salaried,high_school,22.0,0,1
50,84166.0,47256.02924601724,308,38615,24,4,8,unemployed,bachelors,1.0,0,1
29,68563.0,50095.56467402202,312,67751,12,4,0,contract,bachelors,26.0,0,1
22,46390.0,33056.784572330325,351,32452,36,0,0,self_employed,high_school,4.0,2,1
24,108664.0,59901.00745285833,508,27725,36,2,9,salaried,bachelors,27.0,4,1
45,71578.0,54765.54763258553,849,55391,36,4,1,contract,bachelors,,0,0
44,99025.0,35929.28295695714,701,16698,24,1,5,self_employed,masters,8.0,1,0
29,123850.0,54549.031834217196,490,7365,12,2,0,salaried,high_school,12.0,0,0
58,52658.0,39777.17153830586,350,48372,48,1,4,salaried,masters,12.0,0,1
24,26852.0,13638.042758854206,692,49134,36,4,4,salaried,phd,14.0,0,1
54,147282.0,123665.31028825106,599,42823,36,2,3,unemployed,phd,1.0,4,0
49,114986.0,63982.72990636782,495,76158,48,4,4,contract,masters,22.0,0,1
29,22551.0,16587.717128400713,716,6949,12,0,0,contract,masters,12.0,4,0
55,91947.0,47929.10904369172,719,54396,36,2,5,self_employed,bachelors,6.0,4,0
56,81001.0,43232.21299866676,821,36912,12,1,6,salaried,bachelors,22.0,2,0
53,,,655,61947,36,0,7,salaried,bachelors,16.0,1,0
45,142775.0,99298.81194513713,447,49387,60,3,1,salaried,bachelors,7.0,0,1
35,71707.0,43105.57570175951,664,68965,36,1,6,salaried,bachelors,17.0,0,1
53,53243.0,43610.16789097235,663,21508,60,4,5,salaried,bachelors,14.0,0,0
64,41800.0,18307.96837711907,701,50592,12,1,8,contract,phd,14.0,4,0
37,95939.0,34088.03837434446,791,6919,36,3,7,unemployed,bachelors,4.0,3,1
25,77828.0,40182.11517426594,528,47595,24,1,3,salaried,bachelors,1.0,1,0
58,27239.0,17410.95059397479,836,14617,24,0,8,self_employed,bachelors,15.0,0,0
42,26710.0,20658.56678275708,567,38298,48,1,0,self_employed,high_school,28.0,3,1
35,41384.0,20295.056577108273,704,11929,24,2,5,salaried,bachelors,4.0,3,0
52,41038.0,27067.955380955114,310,19456,60,3,7,self_employed,high_school,22.0,3,1
39,60846.0,29973.30392004633,619,42924,24,1,3,salaried,bachelors,5.0,1,0
28,107983.0,69051.97222676982,425,29240,24,3,1,contract,bachelors,28.0,3,1
31,87821.0,69083.89529389834,605,14228,24,0,1,self_employed,high_school,11.0,0,0
28,57991.0,24776.463567745966,810,26686,36,2,9,self_employed,bachelors,4.0,0,0
54,99057.0,51740.730388208336,388,16920,48,4,0,salaried,bachelors,19.0,2,1
44,133193.0,112720.68421943698,654,12432,12,1,4,salaried,bachelors,7.0,4,0
42,26971.0,20975.518384903913,651,68575,48,0,5,salaried,bachelors,10.0,3,1
40,49139.0,30001.910887438808,313,76725,60,3,3,self_employed,bachelors,13.0,4,1
40,105445.0,61595.188032690734,556,38910,36,3,3,contract,bachelors,23.0,4,0
57,97067.0,44314.01792004266,508,35226,36,0,4,salaried,bachelors,16.0,4,0
50,100257.0,58596.7260757486,580,78150,24,1,4,self_employed,high_school,9.0,4,1
39,104742.0,80284.72457106102,742,64099,24,4,8,salaried,masters,1.0,4,1
23,57711.0,39061.45848467569,688,23013,60,1,7,salaried,high_school,2.0,0,0
22,26530.0,12191.177437159091,782,26446,36,2,8,self_employed,masters,12.0,1,1
26,31116.0,12782.613252125951,446,75375,12,1,2,self_employed,bachelors,16.0,3,1
41,85794.0,38252.51567270828,578,67509,48,2,2,salaried,bachelors,26.0,3,1
32,20282.0,7978.28086745712,820,5557,36,3,0,salaried,masters,2.0,0,0
63,,,733,35666,12,2,9,salaried,masters,9.0,0,1
23,21898.0,11617.434171362665,443,42389,12,4,5,salaried,phd,27.0,4,1
24,24135.0,8744.467273683706,588,52700,48,0,3,contract,bachelors,7.0,1,1
44,26629.0,10506.522724843284,685,29578,12,2,7,self_employed,high_school,,3,1
33,129472.0,77816.37184194107,313,79779,60,1,1,salaried,masters,12.0,2,1
41,145147.0,56684.1999288197,556,14596,12,2,1,salaried,high_school,28.0,0,0
26,105120.0,35229.27263378508,645,62500,60,3,6,unemployed,masters,6.0,2,1
58,139798.0,66343.07955090907,644,77534,12,2,4,self_employed,bachelors,6.0,3,0
59,109087.0,45944.772231256014,699,15129,24,4,0,self_employed,phd,15.0,0,0
51,85031.0,49608.603492192415,506,68394,12,2,6,salaried,masters,26.0,3,1
30,,,471,71046,60,4,6,contract,high_school,4.0,0,1
55,149951.0,106986.12976111764,763,16596,12,1,9,salaried,bachelors,27.0,3,0
56,132507.0,105797.35672788556,569,70355,12,3,5,self_employed,high_school,16.0,2,1
43,37071.0,26279.236933551543,520,17974,12,0,3,unemployed,high_school,9.0,1,1
45,40074.0,23766.080883252907,451,71673,60,1,7,salaried,bachelors,3.0,0,1
38,110724.0,85630.32114486389,482,75202,12,1,1,salaried,high_school,22.0,2,1
31,87843.0,59926.94337933083,698,79442,48,0,1,salaried,masters,13.0,3,0
51,59901.0,18317.91253223885,371,26818,48,2,1,salaried,phd,4.0,2,1
44,31205.0,16125.170769530603,717,48246,60,2,2,salaried,bachelors,1.0,0,1
53,75661.0,58109.42941355985,582,60598,24,2,5,contract,bachelors,13.0,2,1
38,144661.0,70916.05853945823,373,7654,48,3,0,salaried,masters,23.0,3,1
38,25906.0,8273.556356943716,654,38758,36,1,1,self_employed,masters,17.0,4,1
35,22591.0,16048.619317993913,796,29204,48,4,9,contract,masters,26.0,1,1
30,145576.0,107889.43777908439,627,39928,36,0,1,unemployed,bachelors,23.0,1,0
61,82987.0,32226.053933807474,834,58609,60,1,0,salaried,masters,28.0,4,0
23,83370.0,49649.9424719988,746,35552,24,2,2,salaried,high_school,10.0,0,0
46,100685.0,40835.36835640656,672,15336,36,0,9,salaried,phd,15.0,2,0
60,130454.0,90741.05379609183,661,52037,36,4,6,salaried,phd,17.0,2,1
30,125487.0,56387.92858287143,392,21206,48,1,0,self_employed,masters,26.0,4,0
43,74400.0,35259.522815291464,620,39831,36,1,6,salaried,bachelors,15.0,4,0
64,45150.0,34527.73872301782,623,48563,60,3,4,salaried,masters,20.0,3,1
25,51852.0,29139.646633647826,683,23361,60,1,8,salaried,bachelors,3.0,3,0
47,62870.0,42020.10429145018,645,46335,60,1,1,self_employed,bachelors,0.0,1,0
50,139796.0,72876.37864933895,402,79469,48,4,0,salaried,masters,13.0,0,1
55,72756.0,33751.782796093874,514,30816,24,4,8,salaried,high_school,11.0,0,1
44,135357.0,87171.6586036955,491,20619,48,0,7,salaried,bachelors,23.0,4,1
58,139052.0,53558.89046494454,493,31819,60,2,9,self_employed,masters,9.0,1,1
32,76481.0,38634.37023319409,679,16741,48,4,5,self_employed,masters,27.0,1,0
27,21283.0,8831.814396676522,702,13798,60,0,4,salaried,masters,18.0,3,0
39,53691.0,36654.16016350856,310,30143,12,1,7,contract,high_school,28.0,2,1
42,21125.0,17308.026440533835,486,54695,12,0,7,salaried,masters,3.0,0,1
63,87065.0,73790.28933666578,314,37747,36,0,4,salaried,high_school,19.0,1,1
57,148734.0,81454.50911832077,596,26182,24,0,6,salaried,masters,20.0,3,1
62,46170.0,20263.630449233053,710,14415,12,0,0,salaried,bachelors,2.0,3,0
59,28438.0,15457.649899244174,351,16085,60,4,3,self_employed,masters,24.0,3,1
55,40095.0,30712.696845850478,327,20008,48,2,1,salaried,bachelors,3.0,2,0
38,36154.0,14942.561116303748,316,23452,48,0,9,self_employed,phd,29.0,1,1
58,28004.0,23065.567645888663,650,69075,36,3,2,salaried,bachelors,25.0,4,1
46,29752.0,14519.754694305424,727,13120,48,1,0,unemployed,bachelors,14.0,4,0
59,75426.0,63523.17474973428,528,69385,12,1,1,self_employed,bachelors,10.0,3,1
33,128896.0,98120.13214216768,509,78356,48,1,0,self_employed,masters,15.0,3,0
44,46819.0,34866.75511103567,730,23170,12,1,7,self_employed,bachelors,26.0,2,1
63,122168.0,58011.17800204398,593,21259,12,1,3,unemployed,high_school,3.0,3,1
43,112051.0,34156.22245678759,403,27099,24,0,2,unemployed,bachelors,5.0,1,1
42,147905.0,75457.15233394924,503,14649,36,2,0,salaried,masters,,3,0
48,44217.0,20604.907694106427,352,64258,60,3,1,salaried,bachelors,12.0,3,1
52,145949.0,46786.629344245455,674,46037,12,4,2,salaried,bachelors,22.0,1,0
27,108708.0,62827.88546733564,353,16805,36,3,2,salaried,bachelors,19.0,0,0
48,52994.0,27645.232720564538,575,48147,60,4,5,salaried,masters,,4,1
61,35036.0,22738.576222085634,634,79280,48,4,9,salaried,bachelors,4.0,3,1
55,97275.0,62416.744720286195,330,51053,36,3,7,contract,phd,9.0,1,1
33,117756.0,43147.05247115721,434,15985,36,0,5,salaried,phd,4.0,4,1
28,69416.0,58124.172192459104,357,17391,36,1,1,contract,bachelors,11.0,2,0
31,29587.0,11918.00711158625,404,9861,48,0,1,salaried,bachelors,0.0,0,1
38,,,565,68582,48,1,6,self_employed,masters,28.0,3,1
47,115665.0,65751.46361369462,821,56928,36,2,0,salaried,phd,23.0,0,0
42,20645.0,15425.62479666703,795,39364,24,4,0,self_employed,masters,9.0,3,0
49,50930.0,18058.569831005196,552,47923,12,3,6,salaried,bachelors,28.0,3,1
23,101835.0,54558.54459526046,594,12919,48,2,8,salaried,high_school,4.0,3,1
64,142232.0,91835.81637236968,457,60896,24,1,4,contract,bachelors,18.0,0,0
22,50090.0,20954.42979793192,848,52396,48,0,0,salaried,bachelors,18.0,2,0
57,107489.0,69341.94333375651,366,39840,36,3,4,salaried,bachelors,19.0,1,1
47,72142.0,58291.86579077887,598,47255,24,4,0,salaried,bachelors,11.0,1,1
50,131979.0,112001.99498872117,762,76160,60,2,9,contract,high_school,22.0,2,0
42,46475.0,14771.99008661566,400,13176,12,4,8,salaried,bachelors,15.0,2,1
32,38888.0,16705.25526098846,355,38529,12,1,3,self_employed,high_school,4.0,3,1
61,63732.0,29996.671207000054,631,61406,48,4,8,salaried,high_school,16.0,3,1
32,101623.0,52795.11543803533,692,17941,12,0,1,salaried,masters,13.0,1,0
57,66305.0,28726.073458511903,680,6669,60,2,6,contract,bachelors,11.0,3,0
60,66037.0,27201.855183047046,391,49859,24,2,1,salaried,bachelors,12.0,3,1
61,29346.0,24210.585382771173,746,60786,24,0,3,self_employed,high_school,20.0,2,1
56,20587.0,16576.38232993016,408,56083,36,4,5,salaried,bachelors,13.0,0,1
55,32763.0,10675.688420700826,616,45076,24,0,1,salaried,bachelors,4.0,4,0
45,79165.0,38501.67307044129,467,25323,48,3,1,salaried,high_school,21.0,4,1
43,127481.0,66651.10852431232,734,11021,60,0,1,self_employed,high_school,29.0,3,0
26,89615.0,38665.10813824868,741,44807,36,4,2,self_employed,masters,22.0,3,0
54,56116.0,36244.20731806365,517,55355,48,0,4,self_employed,high_school,4.0,4,1
57,140987.0,91953.04817992239,521,49732,48,1,8,salaried,high_school,28.0,2,1
41,105751.0,81193.21995748761,827,13711,48,0,5,salaried,masters,26.0,4,0
40,111353.0,78779.80860337453,577,68079,12,0,8,salaried,bachelors,29.0,4,1
56,110301.0,66005.80929571952,765,12904,48,4,9,self_employed,masters,17.0,4,1
64,115648.0,76266.7015301534,329,69033,12,3,4,contract,high_school,13.0,3,1
38,45556.0,20531.80811258555,658,60096,24,3,5,salaried,bachelors,17.0,3,1
64,79042.0,49494.59105206994,587,8093,12,4,9,salaried,bachelors,28.0,4,1
55,38099.0,21681.188048294447,385,29918,48,4,7,salaried,phd,19.0,3,1
30,129089.0,48194.01716777162,533,77743,60,4,2,unemployed,high_school,0.0,4,1
47,65096.0,28212.564225644786,612,67636,60,1,1,contract,bachelors,6.0,2,0
23,91986.0,42353.2425669417,664,63806,24,2,2,salaried,high_school,28.0,3,0
30,33230.0,26862.143802236074,568,14394,48,0,8,salaried,high_school,16.0,0,1
30,49009.0,20912.76034531468,430,18280,12,4,5,salaried,phd,2.0,3,1
61,90969.0,41762.42572758132,650,41303,60,4,9,self_employed,high_school,9.0,2,0
38,53866.0,27102.39626426855,479,32453,36,4,3,self_employed,masters,6.0,2,1
22,125400.0,83398.33668299294,779,65695,48,3,9,salaried,high_school,26.0,3,0
46,104246.0,38053.03370390792,462,73449,48,4,2,contract,masters,27.0,1,1
64,96975.0,79972.36033987117,395,30765,36,0,1,salaried,bachelors,11.0,4,0
61,61855.0,48003.44930042892,809,7340,60,4,3,salaried,masters,21.0,4,0
63,,,664,43057,36,0,8,self_employed,high_school,14.0,2,0
46,26416.0,17717.76136824371,652,5597,24,1,3,salaried,masters,22.0,3,0
60,92516.0,28602.54808669644,735,62988,12,2,4,contract,bachelors,20.0,1,0
56,75915.0,36926.54594131762,382,20025,12,3,7,salaried,bachelors,15.0,0,0
24,38058.0,28072.080382182237,524,12145,60,0,1,salaried,masters,7.0,4,1
58,96637.0,33109.34717610614,711,60797,36,1,2,self_employed,bachelors,5.0,1,0
51,60718.0,27643.242262083582,417,46723,48,2,5,salaried,masters,27.0,4,1
59,52602.0,32713.881070222793,781,78230,48,2,6,salaried,bachelors,3.0,3,1
55,94658.0,41746.74940675954,491,9830,48,2,3,unemployed,bachelors,29.0,4,1
33,98112.0,79832.54584959689,406,28930,24,0,0,salaried,masters,10.0,0,0
40,78067.0,29047.344772049193,681,28752,24,1,6,salaried,bachelors,16.0,3,0
58,47516.0,35093.74467069031,689,67040,48,4,8,contract,bachelors,1.0,2,1
38,149295.0,86497.30997699198,543,72696,60,1,0,salaried,phd,27.0,1,0
31,107969.0,76947.55494397767,767,69648,24,1,0,salaried,bachelors,5.0,4,0
33,21089.0,9930.671557318063,837,60030,24,1,0,self_employed,bachelors,3.0,3,0
37,57346.0,33430.956403802404,509,61815,12,0,9,salaried,bachelors,2.0,3,1
45,94663.0,73009.73259096478,372,40690,12,0,6,unemployed,masters,6.0,4,1
40,30487.0,16974.641934381347,608,62923,60,0,8,salaried,phd,6.0,2,1
29,20155.0,10034.084599240818,485,41572,24,1,2,self_employed,phd,15.0,4,1
52,143950.0,85633.76231809476,552,59030,24,0,7,salaried,bachelors,1.0,2,1
42,87494.0,60768.91519279013,312,72904,36,2,8,salaried,bachelors,7.0,4,1
38,96229.0,52344.71144568648,598,34203,60,0,2,self_employed,high_school,14.0,3,0
44,124648.0,101760.42545864372,375,10608,60,3,2,salaried,high_school,26.0,0,1
58,58547.0,27061.60623811385,350,50667,36,0,0,self_employed,high_school,15.0,0,1
37,,,448,60547,36,0,1,salaried,high_school,0.0,3,1
27,75296.0,53935.29377077525,421,27485,12,0,6,self_employed,masters,26.0,0,1
29,41447.0,28143.20101077773,510,14862,60,0,2,salaried,masters,9.0,2,0
